# started on Sun Mar  1 09:34:51 2026

#           time             counts unit events
     1.003079996      4,077,122,395      cycles                                                                
     1.003079996      7,260,605,936      instructions                     #    1.78  insn per cycle            
     1.003079996        291,217,396      cache-references                                                      
     1.003079996         28,889,975      cache-misses                     #    9.92% of all cache refs         
     1.003079996        132,928,607      L1-dcache-load-misses                                                 
     1.003079996    <not supported>      LLC-load-misses                                                       
     2.004228123        113,352,479      cycles                                                                
     2.004228123        161,206,284      instructions                     #    1.42  insn per cycle            
     2.004228123          6,497,086      cache-references                                                      
     2.004228123            723,556      cache-misses                     #   11.14% of all cache refs         
     2.004228123          3,222,664      L1-dcache-load-misses                                                 
     2.004228123    <not supported>      LLC-load-misses                                                       
     3.005076021            111,841      cycles                                                                
     3.005076021             24,839      instructions                     #    0.22  insn per cycle            
     3.005076021              4,625      cache-references                                                      
     3.005076021              1,619      cache-misses                     #   35.01% of all cache refs         
     3.005076021                969      L1-dcache-load-misses                                                 
     3.005076021    <not supported>      LLC-load-misses                                                       
     4.006138717            115,199      cycles                                                                
     4.006138717             24,843      instructions                     #    0.22  insn per cycle            
     4.006138717              5,550      cache-references                                                      
     4.006138717              2,852      cache-misses                     #   51.39% of all cache refs         
     4.006138717                991      L1-dcache-load-misses                                                 
     4.006138717    <not supported>      LLC-load-misses                                                       
     5.007078125            165,474      cycles                                                                
     5.007078125             48,441      instructions                     #    0.29  insn per cycle            
     5.007078125              8,486      cache-references                                                      
     5.007078125              4,104      cache-misses                     #   48.36% of all cache refs         
     5.007078125              1,999      L1-dcache-load-misses                                                 
     5.007078125    <not supported>      LLC-load-misses                                                       
     6.008139932            116,941      cycles                                                                
     6.008139932             24,710      instructions                     #    0.21  insn per cycle            
     6.008139932              5,365      cache-references                                                      
     6.008139932              2,167      cache-misses                     #   40.39% of all cache refs         
     6.008139932                961      L1-dcache-load-misses                                                 
     6.008139932    <not supported>      LLC-load-misses                                                       
     7.009214829            138,112      cycles                                                                
     7.009214829             45,021      instructions                     #    0.33  insn per cycle            
     7.009214829              7,394      cache-references                                                      
     7.009214829              2,723      cache-misses                     #   36.83% of all cache refs         
     7.009214829              1,714      L1-dcache-load-misses                                                 
     7.009214829    <not supported>      LLC-load-misses                                                       
     8.010275966            194,849      cycles                                                                
     8.010275966             72,354      instructions                     #    0.37  insn per cycle            
     8.010275966             10,433      cache-references                                                      
     8.010275966              3,154      cache-misses                     #   30.23% of all cache refs         
     8.010275966              2,561      L1-dcache-load-misses                                                 
     8.010275966    <not supported>      LLC-load-misses                                                       
     9.011073754            115,874      cycles                                                                
     9.011073754             24,838      instructions                     #    0.21  insn per cycle            
     9.011073754              4,699      cache-references                                                      
     9.011073754              1,941      cache-misses                     #   41.31% of all cache refs         
     9.011073754                958      L1-dcache-load-misses                                                 
     9.011073754    <not supported>      LLC-load-misses                                                       
    10.012139041            138,784      cycles                                                                
    10.012139041             48,518      instructions                     #    0.35  insn per cycle            
    10.012139041              7,137      cache-references                                                      
    10.012139041              2,415      cache-misses                     #   33.84% of all cache refs         
    10.012139041              1,842      L1-dcache-load-misses                                                 
    10.012139041    <not supported>      LLC-load-misses                                                       
    11.013210968            148,687      cycles                                                                
    11.013210968             68,064      instructions                     #    0.46  insn per cycle            
    11.013210968              9,357      cache-references                                                      
    11.013210968              2,030      cache-misses                     #   21.69% of all cache refs         
    11.013210968              2,945      L1-dcache-load-misses                                                 
    11.013210968    <not supported>      LLC-load-misses                                                       
    12.014297805            121,032      cycles                                                                
    12.014297805             24,745      instructions                     #    0.20  insn per cycle            
    12.014297805              5,892      cache-references                                                      
    12.014297805              3,230      cache-misses                     #   54.82% of all cache refs         
    12.014297805              1,065      L1-dcache-load-misses                                                 
    12.014297805    <not supported>      LLC-load-misses                                                       
    13.015377701            156,257      cycles                                                                
    13.015377701             81,195      instructions                     #    0.52  insn per cycle            
    13.015377701             12,317      cache-references                                                      
    13.015377701              2,648      cache-misses                     #   21.50% of all cache refs         
    13.015377701              3,795      L1-dcache-load-misses                                                 
    13.015377701    <not supported>      LLC-load-misses                                                       
    14.016470628            118,760      cycles                                                                
    14.016470628             24,744      instructions                     #    0.21  insn per cycle            
    14.016470628              5,374      cache-references                                                      
    14.016470628              2,138      cache-misses                     #   39.78% of all cache refs         
    14.016470628                984      L1-dcache-load-misses                                                 
    14.016470628    <not supported>      LLC-load-misses                                                       
    15.017077278            140,760      cycles                                                                
    15.017077278             49,869      instructions                     #    0.35  insn per cycle            
    15.017077278              7,188      cache-references                                                      
    15.017077278              2,121      cache-misses                     #   29.51% of all cache refs         
    15.017077278              1,856      L1-dcache-load-misses                                                 
    15.017077278    <not supported>      LLC-load-misses                                                       
    16.018159924            186,293      cycles                                                                
    16.018159924             58,126      instructions                     #    0.31  insn per cycle            
    16.018159924              9,550      cache-references                                                      
    16.018159924              2,454      cache-misses                     #   25.70% of all cache refs         
    16.018159924              3,179      L1-dcache-load-misses                                                 
    16.018159924    <not supported>      LLC-load-misses                                                       
    17.019079682            109,291      cycles                                                                
    17.019079682             26,054      instructions                     #    0.24  insn per cycle            
    17.019079682              5,297      cache-references                                                      
    17.019079682              1,856      cache-misses                     #   35.04% of all cache refs         
    17.019079682                962      L1-dcache-load-misses                                                 
    17.019079682    <not supported>      LLC-load-misses                                                       
    18.020171029            151,450      cycles                                                                
    18.020171029             47,280      instructions                     #    0.31  insn per cycle            
    18.020171029              7,871      cache-references                                                      
    18.020171029              2,788      cache-misses                     #   35.42% of all cache refs         
    18.020171029              1,990      L1-dcache-load-misses                                                 
    18.020171029    <not supported>      LLC-load-misses                                                       
    19.021249396            116,637      cycles                                                                
    19.021249396             24,731      instructions                     #    0.21  insn per cycle            
    19.021249396              5,077      cache-references                                                      
    19.021249396              1,543      cache-misses                     #   30.39% of all cache refs         
    19.021249396                926      L1-dcache-load-misses                                                 
    19.021249396    <not supported>      LLC-load-misses                                                       
    20.022320972            125,408      cycles                                                                
    20.022320972             24,805      instructions                     #    0.20  insn per cycle            
    20.022320972              5,183      cache-references                                                      
    20.022320972              2,010      cache-misses                     #   38.78% of all cache refs         
    20.022320972                936      L1-dcache-load-misses                                                 
    20.022320972    <not supported>      LLC-load-misses                                                       
    21.023378799            150,032      cycles                                                                
    21.023378799             57,987      instructions                     #    0.39  insn per cycle            
    21.023378799              7,961      cache-references                                                      
    21.023378799              2,255      cache-misses                     #   28.33% of all cache refs         
    21.023378799              2,403      L1-dcache-load-misses                                                 
    21.023378799    <not supported>      LLC-load-misses                                                       
    22.024435226            188,592      cycles                                                                
    22.024435226             47,698      instructions                     #    0.25  insn per cycle            
    22.024435226              8,757      cache-references                                                      
    22.024435226              3,419      cache-misses                     #   39.04% of all cache refs         
    22.024435226              2,758      L1-dcache-load-misses                                                 
    22.024435226    <not supported>      LLC-load-misses                                                       
    23.025485213            138,478      cycles                                                                
    23.025485213             24,738      instructions                     #    0.18  insn per cycle            
    23.025485213              5,590      cache-references                                                      
    23.025485213              2,643      cache-misses                     #   47.28% of all cache refs         
    23.025485213              1,541      L1-dcache-load-misses                                                 
    23.025485213    <not supported>      LLC-load-misses                                                       
    24.026551230            149,404      cycles                                                                
    24.026551230             47,093      instructions                     #    0.32  insn per cycle            
    24.026551230              7,499      cache-references                                                      
    24.026551230              2,291      cache-misses                     #   30.55% of all cache refs         
    24.026551230              1,876      L1-dcache-load-misses                                                 
    24.026551230    <not supported>      LLC-load-misses                                                       
    25.027607117            168,748      cycles                                                                
    25.027607117             57,007      instructions                     #    0.34  insn per cycle            
    25.027607117              8,982      cache-references                                                      
    25.027607117              2,779      cache-misses                     #   30.94% of all cache refs         
    25.027607117              2,577      L1-dcache-load-misses                                                 
    25.027607117    <not supported>      LLC-load-misses                                                       
    26.028672994            129,994      cycles                                                                
    26.028672994             49,727      instructions                     #    0.38  insn per cycle            
    26.028672994              6,780      cache-references                                                      
    26.028672994              2,000      cache-misses                     #   29.50% of all cache refs         
    26.028672994              1,898      L1-dcache-load-misses                                                 
    26.028672994    <not supported>      LLC-load-misses                                                       
#           time             counts unit events
    27.029728241            146,023      cycles                                                                
    27.029728241             47,336      instructions                     #    0.32  insn per cycle            
    27.029728241              7,093      cache-references                                                      
    27.029728241              2,260      cache-misses                     #   31.86% of all cache refs         
    27.029728241              1,819      L1-dcache-load-misses                                                 
    27.029728241    <not supported>      LLC-load-misses                                                       
    28.030780988            179,790      cycles                                                                
    28.030780988             46,109      instructions                     #    0.26  insn per cycle            
    28.030780988              8,503      cache-references                                                      
    28.030780988              2,289      cache-misses                     #   26.92% of all cache refs         
    28.030780988              2,753      L1-dcache-load-misses                                                 
