# started on Fri Mar 13 21:38:48 2026

#           time             counts   unit events
     1.001003652             191.37 Joules power/energy-pkg/                                                     
     2.002832290             192.79 Joules power/energy-pkg/                                                     
     3.004065023             180.21 Joules power/energy-pkg/                                                     
     4.006705894             187.09 Joules power/energy-pkg/                                                     
     5.009071394             197.82 Joules power/energy-pkg/                                                     
     6.010669377             181.77 Joules power/energy-pkg/                                                     
     7.014762377             180.67 Joules power/energy-pkg/                                                     
     8.016017463             177.90 Joules power/energy-pkg/                                                     
     9.017183010             177.23 Joules power/energy-pkg/                                                     
    10.018431433             179.31 Joules power/energy-pkg/                                                     
    11.019694604             177.25 Joules power/energy-pkg/                                                     
    12.020914514             185.67 Joules power/energy-pkg/                                                     
    13.022164049             182.21 Joules power/energy-pkg/                                                     
    14.023357218             181.89 Joules power/energy-pkg/                                                     
    15.025889373             181.69 Joules power/energy-pkg/                                                     
    16.027082642             178.39 Joules power/energy-pkg/                                                     
    17.028249201             181.88 Joules power/energy-pkg/                                                     
    18.029399189             181.59 Joules power/energy-pkg/                                                     
    19.030673450             184.82 Joules power/energy-pkg/                                                     
    20.031830812             177.82 Joules power/energy-pkg/                                                     
    21.033006167             185.89 Joules power/energy-pkg/                                                     
    22.034176182             177.48 Joules power/energy-pkg/                                                     
    23.035391493             176.53 Joules power/energy-pkg/                                                     
    24.036657610             170.90 Joules power/energy-pkg/                                                     
    25.037869113             170.66 Joules power/energy-pkg/                                                     
    26.039019231             170.38 Joules power/energy-pkg/                                                     
