# started on Sat Mar  7 14:40:47 2026

#           time             counts unit events
     1.001012953      3,596,559,783      cycles                                                                
     1.001012953      7,422,650,788      instructions                     #    2.06  insn per cycle            
     1.001012953        268,814,814      cache-references                                                      
     1.001012953         28,442,460      cache-misses                     #   10.58% of all cache refs         
     1.001012953        115,235,032      L1-dcache-load-misses                                                 
     1.001012953    <not supported>      LLC-load-misses                                                       
     2.002307734            195,459      cycles                                                                
     2.002307734            113,513      instructions                     #    0.58  insn per cycle            
     2.002307734             13,834      cache-references                                                      
     2.002307734              2,255      cache-misses                     #   16.30% of all cache refs         
     2.002307734              5,096      L1-dcache-load-misses                                                 
     2.002307734    <not supported>      LLC-load-misses                                                       
     3.003364466            307,333      cycles                                                                
     3.003364466            149,805      instructions                     #    0.49  insn per cycle            
     3.003364466             18,197      cache-references                                                      
     3.003364466              4,381      cache-misses                     #   24.08% of all cache refs         
     3.003364466              7,756      L1-dcache-load-misses                                                 
     3.003364466    <not supported>      LLC-load-misses                                                       
     4.004423848            198,849      cycles                                                                
     4.004423848            112,409      instructions                     #    0.57  insn per cycle            
     4.004423848             14,064      cache-references                                                      
     4.004423848              2,311      cache-misses                     #   16.43% of all cache refs         
     4.004423848              5,412      L1-dcache-load-misses                                                 
     4.004423848    <not supported>      LLC-load-misses                                                       
     5.005487761            138,468      cycles                                                                
     5.005487761             87,586      instructions                     #    0.63  insn per cycle            
     5.005487761             10,461      cache-references                                                      
     5.005487761              1,610      cache-misses                     #   15.39% of all cache refs         
     5.005487761              3,801      L1-dcache-load-misses                                                 
     5.005487761    <not supported>      LLC-load-misses                                                       
     6.006405205            136,858      cycles                                                                
     6.006405205             62,378      instructions                     #    0.46  insn per cycle            
     6.006405205              8,026      cache-references                                                      
     6.006405205              1,708      cache-misses                     #   21.28% of all cache refs         
     6.006405205              2,497      L1-dcache-load-misses                                                 
     6.006405205    <not supported>      LLC-load-misses                                                       
     7.007601796            176,803      cycles                                                                
     7.007601796             98,054      instructions                     #    0.55  insn per cycle            
     7.007601796             12,553      cache-references                                                      
     7.007601796              2,162      cache-misses                     #   17.22% of all cache refs         
     7.007601796              4,290      L1-dcache-load-misses                                                 
     7.007601796    <not supported>      LLC-load-misses                                                       
     8.008604319            192,006      cycles                                                                
     8.008604319            112,654      instructions                     #    0.59  insn per cycle            
     8.008604319             13,793      cache-references                                                      
     8.008604319              2,192      cache-misses                     #   15.89% of all cache refs         
     8.008604319              5,224      L1-dcache-load-misses                                                 
     8.008604319    <not supported>      LLC-load-misses                                                       
     9.008952677            165,994      cycles                                                                
     9.008952677             46,495      instructions                     #    0.28  insn per cycle            
     9.008952677              8,429      cache-references                                                      
     9.008952677              2,209      cache-misses                     #   26.21% of all cache refs         
     9.008952677              2,547      L1-dcache-load-misses                                                 
     9.008952677    <not supported>      LLC-load-misses                                                       
    10.009607112            252,702      cycles                                                                
    10.009607112            182,622      instructions                     #    0.72  insn per cycle            
    10.009607112             20,900      cache-references                                                      
    10.009607112              2,653      cache-misses                     #   12.69% of all cache refs         
    10.009607112              8,669      L1-dcache-load-misses                                                 
    10.009607112    <not supported>      LLC-load-misses                                                       
    11.010604985            235,646      cycles                                                                
    11.010604985            177,068      instructions                     #    0.75  insn per cycle            
    11.010604985             20,441      cache-references                                                      
    11.010604985              2,027      cache-misses                     #    9.92% of all cache refs         
    11.010604985              8,347      L1-dcache-load-misses                                                 
    11.010604985    <not supported>      LLC-load-misses                                                       
    12.010743484            143,383      cycles                                                                
    12.010743484             73,538      instructions                     #    0.51  insn per cycle            
    12.010743484              9,132      cache-references                                                      
    12.010743484              1,941      cache-misses                     #   21.25% of all cache refs         
    12.010743484              3,045      L1-dcache-load-misses                                                 
    12.010743484    <not supported>      LLC-load-misses                                                       
