# started on Sun Mar  1 09:34:51 2026

#           time             counts unit events
     1.002931427      4,178,564,846      cycles                                                                
     1.002931427      7,357,875,086      instructions                     #    1.76  insn per cycle            
     1.002931427        298,809,130      cache-references                                                      
     1.002931427         29,861,825      cache-misses                     #    9.99% of all cache refs         
     1.002931427        135,104,923      L1-dcache-load-misses                                                 
     1.002931427    <not supported>      LLC-load-misses                                                       
     2.003933794         35,063,575      cycles                                                                
     2.003933794         47,764,793      instructions                     #    1.36  insn per cycle            
     2.003933794          2,233,307      cache-references                                                      
     2.003933794            240,514      cache-misses                     #   10.77% of all cache refs         
     2.003933794          1,055,020      L1-dcache-load-misses                                                 
     2.003933794    <not supported>      LLC-load-misses                                                       
     3.004930471            133,199      cycles                                                                
     3.004930471             45,165      instructions                     #    0.34  insn per cycle            
     3.004930471              6,478      cache-references                                                      
     3.004930471              1,727      cache-misses                     #   26.66% of all cache refs         
     3.004930471              1,668      L1-dcache-load-misses                                                 
     3.004930471    <not supported>      LLC-load-misses                                                       
     4.005988998            160,220      cycles                                                                
     4.005988998             60,033      instructions                     #    0.37  insn per cycle            
     4.005988998              8,671      cache-references                                                      
     4.005988998              2,379      cache-misses                     #   27.44% of all cache refs         
     4.005988998              2,465      L1-dcache-load-misses                                                 
     4.005988998    <not supported>      LLC-load-misses                                                       
     5.007061655            145,479      cycles                                                                
     5.007061655             49,175      instructions                     #    0.34  insn per cycle            
     5.007061655              6,971      cache-references                                                      
     5.007061655              2,437      cache-misses                     #   34.96% of all cache refs         
     5.007061655              1,761      L1-dcache-load-misses                                                 
     5.007061655    <not supported>      LLC-load-misses                                                       
     6.008138902            179,134      cycles                                                                
     6.008138902             44,767      instructions                     #    0.25  insn per cycle            
     6.008138902              9,008      cache-references                                                      
     6.008138902              3,240      cache-misses                     #   35.97% of all cache refs         
     6.008138902              3,202      L1-dcache-load-misses                                                 
     6.008138902    <not supported>      LLC-load-misses                                                       
     7.008433283            194,038      cycles                                                                
     7.008433283             56,669      instructions                     #    0.29  insn per cycle            
     7.008433283              9,715      cache-references                                                      
     7.008433283              2,483      cache-misses                     #   25.56% of all cache refs         
     7.008433283              3,282      L1-dcache-load-misses                                                 
     7.008433283    <not supported>      LLC-load-misses                                                       
     8.009510310            130,868      cycles                                                                
     8.009510310             57,300      instructions                     #    0.44  insn per cycle            
     8.009510310              7,276      cache-references                                                      
     8.009510310              1,510      cache-misses                     #   20.75% of all cache refs         
     8.009510310              2,324      L1-dcache-load-misses                                                 
     8.009510310    <not supported>      LLC-load-misses                                                       
     9.010598667            112,162      cycles                                                                
     9.010598667             24,845      instructions                     #    0.22  insn per cycle            
     9.010598667              4,649      cache-references                                                      
     9.010598667              2,355      cache-misses                     #   50.66% of all cache refs         
     9.010598667                867      L1-dcache-load-misses                                                 
     9.010598667    <not supported>      LLC-load-misses                                                       
    10.011688243            136,627      cycles                                                                
    10.011688243             45,025      instructions                     #    0.33  insn per cycle            
    10.011688243              6,974      cache-references                                                      
    10.011688243              3,106      cache-misses                     #   44.54% of all cache refs         
    10.011688243              1,691      L1-dcache-load-misses                                                 
    10.011688243    <not supported>      LLC-load-misses                                                       
    11.012770130            139,287      cycles                                                                
    11.012770130             57,341      instructions                     #    0.41  insn per cycle            
    11.012770130              7,970      cache-references                                                      
    11.012770130              1,768      cache-misses                     #   22.18% of all cache refs         
    11.012770130              2,493      L1-dcache-load-misses                                                 
    11.012770130    <not supported>      LLC-load-misses                                                       
    12.013838307            146,163      cycles                                                                
    12.013838307             69,080      instructions                     #    0.47  insn per cycle            
    12.013838307              9,810      cache-references                                                      
    12.013838307              1,963      cache-misses                     #   20.01% of all cache refs         
    12.013838307              3,050      L1-dcache-load-misses                                                 
    12.013838307    <not supported>      LLC-load-misses                                                       
    13.014921594            106,539      cycles                                                                
    13.014921594             24,900      instructions                     #    0.23  insn per cycle            
    13.014921594              4,692      cache-references                                                      
    13.014921594              2,024      cache-misses                     #   43.14% of all cache refs         
    13.014921594                981      L1-dcache-load-misses                                                 
    13.014921594    <not supported>      LLC-load-misses                                                       
    14.016013550            136,126      cycles                                                                
    14.016013550             48,500      instructions                     #    0.36  insn per cycle            
    14.016013550              7,503      cache-references                                                      
    14.016013550              2,376      cache-misses                     #   31.67% of all cache refs         
    14.016013550              1,795      L1-dcache-load-misses                                                 
    14.016013550    <not supported>      LLC-load-misses                                                       
    15.017080747            120,075      cycles                                                                
    15.017080747             24,819      instructions                     #    0.21  insn per cycle            
    15.017080747              5,595      cache-references                                                      
    15.017080747              2,927      cache-misses                     #   52.31% of all cache refs         
    15.017080747                855      L1-dcache-load-misses                                                 
    15.017080747    <not supported>      LLC-load-misses                                                       
    16.018166894            140,914      cycles                                                                
    16.018166894             46,804      instructions                     #    0.33  insn per cycle            
    16.018166894              6,979      cache-references                                                      
    16.018166894              2,495      cache-misses                     #   35.75% of all cache refs         
    16.018166894              1,722      L1-dcache-load-misses                                                 
    16.018166894    <not supported>      LLC-load-misses                                                       
    17.018926813            166,073      cycles                                                                
    17.018926813             43,325      instructions                     #    0.26  insn per cycle            
    17.018926813              8,039      cache-references                                                      
    17.018926813              2,187      cache-misses                     #   27.20% of all cache refs         
    17.018926813              2,348      L1-dcache-load-misses                                                 
    17.018926813    <not supported>      LLC-load-misses                                                       
    18.020004459            165,792      cycles                                                                
    18.020004459             56,840      instructions                     #    0.34  insn per cycle            
    18.020004459              7,777      cache-references                                                      
    18.020004459              3,231      cache-misses                     #   41.55% of all cache refs         
    18.020004459              2,258      L1-dcache-load-misses                                                 
    18.020004459    <not supported>      LLC-load-misses                                                       
    19.021098886            140,643      cycles                                                                
    19.021098886             43,948      instructions                     #    0.31  insn per cycle            
    19.021098886              6,491      cache-references                                                      
    19.021098886              2,165      cache-misses                     #   33.35% of all cache refs         
    19.021098886              1,664      L1-dcache-load-misses                                                 
    19.021098886    <not supported>      LLC-load-misses                                                       
    20.022201463            148,998      cycles                                                                
    20.022201463             45,110      instructions                     #    0.30  insn per cycle            
    20.022201463              7,536      cache-references                                                      
    20.022201463              2,355      cache-misses                     #   31.25% of all cache refs         
    20.022201463              1,860      L1-dcache-load-misses                                                 
    20.022201463    <not supported>      LLC-load-misses                                                       
    21.023273650            152,480      cycles                                                                
    21.023273650             45,194      instructions                     #    0.30  insn per cycle            
    21.023273650              7,332      cache-references                                                      
    21.023273650              2,335      cache-misses                     #   31.85% of all cache refs         
    21.023273650              1,823      L1-dcache-load-misses                                                 
    21.023273650    <not supported>      LLC-load-misses                                                       
    22.024337417            166,222      cycles                                                                
    22.024337417             70,599      instructions                     #    0.42  insn per cycle            
    22.024337417              9,542      cache-references                                                      
    22.024337417              2,281      cache-misses                     #   23.90% of all cache refs         
    22.024337417              2,944      L1-dcache-load-misses                                                 
    22.024337417    <not supported>      LLC-load-misses                                                       
    23.024927066            153,329      cycles                                                                
    23.024927066             47,282      instructions                     #    0.31  insn per cycle            
    23.024927066              7,528      cache-references                                                      
    23.024927066              3,457      cache-misses                     #   45.92% of all cache refs         
    23.024927066              1,838      L1-dcache-load-misses                                                 
    23.024927066    <not supported>      LLC-load-misses                                                       
    24.025973863            154,401      cycles                                                                
    24.025973863             44,407      instructions                     #    0.29  insn per cycle            
    24.025973863              7,311      cache-references                                                      
    24.025973863              2,647      cache-misses                     #   36.21% of all cache refs         
    24.025973863              1,695      L1-dcache-load-misses                                                 
    24.025973863    <not supported>      LLC-load-misses                                                       
    25.027017290            156,476      cycles                                                                
    25.027017290             44,353      instructions                     #    0.28  insn per cycle            
    25.027017290              7,110      cache-references                                                      
    25.027017290              2,284      cache-misses                     #   32.12% of all cache refs         
    25.027017290              1,780      L1-dcache-load-misses                                                 
    25.027017290    <not supported>      LLC-load-misses                                                       
    26.028076917            148,716      cycles                                                                
    26.028076917             56,777      instructions                     #    0.38  insn per cycle            
    26.028076917              8,528      cache-references                                                      
    26.028076917              2,570      cache-misses                     #   30.14% of all cache refs         
    26.028076917              2,403      L1-dcache-load-misses                                                 
    26.028076917    <not supported>      LLC-load-misses                                                       
#           time             counts unit events
    27.028927655            113,109      cycles                                                                
    27.028927655             25,953      instructions                     #    0.23  insn per cycle            
    27.028927655              4,978      cache-references                                                      
    27.028927655              1,930      cache-misses                     #   38.77% of all cache refs         
    27.028927655                950      L1-dcache-load-misses                                                 
    27.028927655    <not supported>      LLC-load-misses                                                       
    28.029994212            205,086      cycles                                                                
    28.029994212             56,319      instructions                     #    0.27  insn per cycle            
    28.029994212              8,763      cache-references                                                      
    28.029994212              3,228      cache-misses                     #   36.84% of all cache refs         
    28.029994212              2,903      L1-dcache-load-misses                                                 
    28.029994212    <not supported>      LLC-load-misses                                                       
    29.030931419            155,707      cycles                                                                
    29.030931419             56,873      instructions                     #    0.37  insn per cycle            
    29.030931419              8,077      cache-references                                                      
    29.030931419              2,318      cache-misses                     #   28.70% of all cache refs         
    29.030931419              2,517      L1-dcache-load-misses                                                 
    29.030931419    <not supported>      LLC-load-misses                                                       
    30.031976306            161,980      cycles                                                                
    30.031976306             47,823      instructions                     #    0.30  insn per cycle            
    30.031976306              6,937      cache-references                                                      
    30.031976306              3,143      cache-misses                     #   45.31% of all cache refs         
    30.031976306              1,781      L1-dcache-load-misses                                                 
    30.031976306    <not supported>      LLC-load-misses                                                       
    31.033047864          1,652,634      cycles                                                                
    31.033047864            776,862      instructions                     #    0.47  insn per cycle            
    31.033047864             93,028      cache-references                                                      
    31.033047864             23,021      cache-misses                     #   24.75% of all cache refs         
    31.033047864             29,484      L1-dcache-load-misses                                                 
    31.033047864    <not supported>      LLC-load-misses                                                       
    32.034126500            483,937      cycles                                                                
    32.034126500            127,273      instructions                     #    0.26  insn per cycle            
    32.034126500             22,333      cache-references                                                      
    32.034126500              5,928      cache-misses                     #   26.54% of all cache refs         
    32.034126500              6,214      L1-dcache-load-misses                                                 
    32.034126500    <not supported>      LLC-load-misses                                                       
    33.035198217            143,696      cycles                                                                
    33.035198217             45,657      instructions                     #    0.32  insn per cycle            
    33.035198217              6,639      cache-references                                                      
    33.035198217              2,034      cache-misses                     #   30.64% of all cache refs         
    33.035198217              1,650      L1-dcache-load-misses                                                 
    33.035198217    <not supported>      LLC-load-misses                                                       
    34.035932496            133,825      cycles                                                                
    34.035932496             46,633      instructions                     #    0.35  insn per cycle            
    34.035932496              6,566      cache-references                                                      
    34.035932496              2,015      cache-misses                     #   30.69% of all cache refs         
    34.035932496              1,699      L1-dcache-load-misses                                                 
    34.035932496    <not supported>      LLC-load-misses                                                       
    35.036998023            169,070      cycles                                                                
    35.036998023             49,958      instructions                     #    0.30  insn per cycle            
    35.036998023              7,501      cache-references                                                      
    35.036998023              2,262      cache-misses                     #   30.16% of all cache refs         
    35.036998023              2,330      L1-dcache-load-misses                                                 
    35.036998023    <not supported>      LLC-load-misses                                                       
    36.038083540            194,265      cycles                                                                
    36.038083540             88,820      instructions                     #    0.46  insn per cycle            
    36.038083540             13,090      cache-references                                                      
    36.038083540              3,385      cache-misses                     #   25.86% of all cache refs         
    36.038083540              3,840      L1-dcache-load-misses                                                 
    36.038083540    <not supported>      LLC-load-misses                                                       
    37.039132026            129,663      cycles                                                                
    37.039132026             45,434      instructions                     #    0.35  insn per cycle            
    37.039132026              6,015      cache-references                                                      
    37.039132026              2,021      cache-misses                     #   33.60% of all cache refs         
    37.039132026              1,564      L1-dcache-load-misses                                                 
    37.039132026    <not supported>      LLC-load-misses                                                       
    38.040213673            134,853      cycles                                                                
    38.040213673             44,416      instructions                     #    0.33  insn per cycle            
    38.040213673              6,807      cache-references                                                      
    38.040213673              2,130      cache-misses                     #   31.29% of all cache refs         
    38.040213673              1,724      L1-dcache-load-misses                                                 
    38.040213673    <not supported>      LLC-load-misses                                                       
    39.041286470            125,162      cycles                                                                
    39.041286470             46,180      instructions                     #    0.37  insn per cycle            
    39.041286470              5,908      cache-references                                                      
    39.041286470              1,418      cache-misses                     #   24.00% of all cache refs         
    39.041286470              1,659      L1-dcache-load-misses                                                 
    39.041286470    <not supported>      LLC-load-misses                                                       
    40.042368737            137,662      cycles                                                                
    40.042368737             48,055      instructions                     #    0.35  insn per cycle            
    40.042368737              7,098      cache-references                                                      
    40.042368737              2,030      cache-misses                     #   28.60% of all cache refs         
    40.042368737              1,714      L1-dcache-load-misses                                                 
    40.042368737    <not supported>      LLC-load-misses                                                       
    41.043437454            115,007      cycles                                                                
    41.043437454             24,820      instructions                     #    0.22  insn per cycle            
    41.043437454              4,943      cache-references                                                      
    41.043437454              1,914      cache-misses                     #   38.72% of all cache refs         
    41.043437454                926      L1-dcache-load-misses                                                 
    41.043437454    <not supported>      LLC-load-misses                                                       
    42.044505021            113,262      cycles                                                                
    42.044505021             24,733      instructions                     #    0.22  insn per cycle            
    42.044505021              5,018      cache-references                                                      
    42.044505021              2,103      cache-misses                     #   41.91% of all cache refs         
    42.044505021                914      L1-dcache-load-misses                                                 
    42.044505021    <not supported>      LLC-load-misses                                                       
    43.045528308            171,225      cycles                                                                
    43.045528308             92,640      instructions                     #    0.54  insn per cycle            
    43.045528308             12,097      cache-references                                                      
    43.045528308              2,158      cache-misses                     #   17.84% of all cache refs         
    43.045528308              4,139      L1-dcache-load-misses                                                 
    43.045528308    <not supported>      LLC-load-misses                                                       
    44.046628344            114,154      cycles                                                                
    44.046628344             25,976      instructions                     #    0.23  insn per cycle            
    44.046628344              4,959      cache-references                                                      
    44.046628344              1,905      cache-misses                     #   38.42% of all cache refs         
    44.046628344                918      L1-dcache-load-misses                                                 
    44.046628344    <not supported>      LLC-load-misses                                                       
    45.047696021            202,167      cycles                                                                
    45.047696021             72,156      instructions                     #    0.36  insn per cycle            
    45.047696021             10,641      cache-references                                                      
    45.047696021              3,415      cache-misses                     #   32.09% of all cache refs         
    45.047696021              3,729      L1-dcache-load-misses                                                 
    45.047696021    <not supported>      LLC-load-misses                                                       
    46.048764208            135,486      cycles                                                                
    46.048764208             24,733      instructions                     #    0.18  insn per cycle            
    46.048764208              6,330      cache-references                                                      
    46.048764208              2,578      cache-misses                     #   40.73% of all cache refs         
    46.048764208              1,902      L1-dcache-load-misses                                                 
    46.048764208    <not supported>      LLC-load-misses                                                       
    47.048930210            170,407      cycles                                                                
    47.048930210             78,666      instructions                     #    0.46  insn per cycle            
    47.048930210             11,446      cache-references                                                      
    47.048930210              2,609      cache-misses                     #   22.79% of all cache refs         
    47.048930210              3,767      L1-dcache-load-misses                                                 
    47.048930210    <not supported>      LLC-load-misses                                                       
    48.050014596            176,644      cycles                                                                
    48.050014596             85,865      instructions                     #    0.49  insn per cycle            
    48.050014596             11,178      cache-references                                                      
    48.050014596              2,673      cache-misses                     #   23.91% of all cache refs         
    48.050014596              3,613      L1-dcache-load-misses                                                 
    48.050014596    <not supported>      LLC-load-misses                                                       
    49.051082883            147,250      cycles                                                                
    49.051082883             45,067      instructions                     #    0.31  insn per cycle            
    49.051082883              7,348      cache-references                                                      
    49.051082883              2,683      cache-misses                     #   36.51% of all cache refs         
    49.051082883              1,649      L1-dcache-load-misses                                                 
    49.051082883    <not supported>      LLC-load-misses                                                       
    50.051929442      3,588,443,417      cycles                                                                
    50.051929442      4,801,471,239      instructions                     #    1.34  insn per cycle            
    50.051929442        242,740,845      cache-references                                                      
    50.051929442         26,332,514      cache-misses                     #   10.85% of all cache refs         
