# started on Sat Mar  7 14:38:27 2026

#           time             counts unit events
     1.001784599      4,061,775,984      cycles                                                                
     1.001784599      7,420,280,334      instructions                     #    1.83  insn per cycle            
     1.001784599        285,856,782      cache-references                                                      
     1.001784599         30,187,337      cache-misses                     #   10.56% of all cache refs         
     1.001784599        127,728,631      L1-dcache-load-misses                                                 
     1.001784599    <not supported>      LLC-load-misses                                                       
     2.002863724            166,860      cycles                                                                
     2.002863724             65,394      instructions                     #    0.39  insn per cycle            
     2.002863724              8,541      cache-references                                                      
     2.002863724              2,652      cache-misses                     #   31.05% of all cache refs         
     2.002863724              2,587      L1-dcache-load-misses                                                 
     2.002863724    <not supported>      LLC-load-misses                                                       
     3.003269194            195,893      cycles                                                                
     3.003269194             75,861      instructions                     #    0.39  insn per cycle            
     3.003269194             10,742      cache-references                                                      
     3.003269194              3,219      cache-misses                     #   29.97% of all cache refs         
     3.003269194              3,911      L1-dcache-load-misses                                                 
     3.003269194    <not supported>      LLC-load-misses                                                       
     4.004353959            247,454      cycles                                                                
     4.004353959             94,564      instructions                     #    0.38  insn per cycle            
     4.004353959             11,939      cache-references                                                      
     4.004353959              3,517      cache-misses                     #   29.46% of all cache refs         
     4.004353959              4,155      L1-dcache-load-misses                                                 
     4.004353959    <not supported>      LLC-load-misses                                                       
     5.005431634            226,658      cycles                                                                
     5.005431634             94,242      instructions                     #    0.42  insn per cycle            
     5.005431634             12,703      cache-references                                                      
     5.005431634              3,379      cache-misses                     #   26.60% of all cache refs         
     5.005431634              4,884      L1-dcache-load-misses                                                 
     5.005431634    <not supported>      LLC-load-misses                                                       
     6.005867624            234,801      cycles                                                                
     6.005867624            180,631      instructions                     #    0.77  insn per cycle            
     6.005867624             18,625      cache-references                                                      
     6.005867624              2,720      cache-misses                     #   14.60% of all cache refs         
     6.005867624              7,559      L1-dcache-load-misses                                                 
     6.005867624    <not supported>      LLC-load-misses                                                       
     7.006917240            141,429      cycles                                                                
     7.006917240             53,378      instructions                     #    0.38  insn per cycle            
     7.006917240              6,480      cache-references                                                      
     7.006917240              1,898      cache-misses                     #   29.29% of all cache refs         
     7.006917240              1,822      L1-dcache-load-misses                                                 
     7.006917240    <not supported>      LLC-load-misses                                                       
     8.008003614            217,983      cycles                                                                
     8.008003614             74,583      instructions                     #    0.34  insn per cycle            
     8.008003614              9,882      cache-references                                                      
     8.008003614              3,629      cache-misses                     #   36.72% of all cache refs         
     8.008003614              3,619      L1-dcache-load-misses                                                 
     8.008003614    <not supported>      LLC-load-misses                                                       
     9.009096559            157,509      cycles                                                                
     9.009096559             60,075      instructions                     #    0.38  insn per cycle            
     9.009096559              7,007      cache-references                                                      
     9.009096559              2,208      cache-misses                     #   31.51% of all cache refs         
     9.009096559              2,138      L1-dcache-load-misses                                                 
     9.009096559    <not supported>      LLC-load-misses                                                       
    10.010170655            142,285      cycles                                                                
    10.010170655             65,108      instructions                     #    0.46  insn per cycle            
    10.010170655              8,136      cache-references                                                      
