# started on Fri Apr  3 18:46:21 2026

#           time             counts   unit events
    79.109686754              93.69 Joules power/energy-pkg/                                                     
    80.110920562              95.08 Joules power/energy-pkg/                                                     
    81.112905814             102.12 Joules power/energy-pkg/                                                     
    82.114900054             104.01 Joules power/energy-pkg/                                                     
    83.116892323             104.30 Joules power/energy-pkg/                                                     
    84.118883840             102.16 Joules power/energy-pkg/                                                     
    85.120922700              99.76 Joules power/energy-pkg/                                                     
    86.122925801              98.78 Joules power/energy-pkg/                                                     
    87.127887346              97.88 Joules power/energy-pkg/                                                     
    88.128913588              94.37 Joules power/energy-pkg/                                                     
    89.131896737              92.62 Joules power/energy-pkg/                                                     
    90.132888593              96.89 Joules power/energy-pkg/                                                     
    91.135889633              97.80 Joules power/energy-pkg/                                                     
    92.137899190             100.23 Joules power/energy-pkg/                                                     
    93.139894808             100.14 Joules power/energy-pkg/                                                     
    94.144883792              95.17 Joules power/energy-pkg/                                                     
    95.145897057              95.71 Joules power/energy-pkg/                                                     
    96.146891775              99.03 Joules power/energy-pkg/                                                     
    97.150897222              99.38 Joules power/energy-pkg/                                                     
    98.151884194              99.48 Joules power/energy-pkg/                                                     
    99.154896097              99.09 Joules power/energy-pkg/                                                     
   100.155894390              99.02 Joules power/energy-pkg/                                                     
   101.158918384              98.10 Joules power/energy-pkg/                                                     
   102.160889925              90.05 Joules power/energy-pkg/                                                     
   103.162897000              95.84 Joules power/energy-pkg/                                                     
   104.164921644              96.19 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   105.169916002              97.67 Joules power/energy-pkg/                                                     
   106.170916669              98.63 Joules power/energy-pkg/                                                     
   107.171913747              98.42 Joules power/energy-pkg/                                                     
   108.175918045              97.55 Joules power/energy-pkg/                                                     
   109.340041509             113.14 Joules power/energy-pkg/                                                     
   110.341893325              98.41 Joules power/energy-pkg/                                                     
   111.343914815              96.79 Joules power/energy-pkg/                                                     
   112.345916706              97.39 Joules power/energy-pkg/                                                     
   113.347916900              99.24 Joules power/energy-pkg/                                                     
   114.349920469              94.87 Joules power/energy-pkg/                                                     
   115.354902659              97.12 Joules power/energy-pkg/                                                     
   116.355910821              95.83 Joules power/energy-pkg/                                                     
   117.356888195              96.03 Joules power/energy-pkg/                                                     
   118.360917589              96.43 Joules power/energy-pkg/                                                     
   119.361917904              97.13 Joules power/energy-pkg/                                                     
   120.362922463              97.60 Joules power/energy-pkg/                                                     
   121.366916925              97.48 Joules power/energy-pkg/                                                     
   122.367919764             101.75 Joules power/energy-pkg/                                                     
   123.373928324              98.84 Joules power/energy-pkg/                                                     
   124.374929552              99.87 Joules power/energy-pkg/                                                     
   125.377919397              98.48 Joules power/energy-pkg/                                                     
   126.379921717              96.18 Joules power/energy-pkg/                                                     
   127.381919252              96.01 Joules power/energy-pkg/                                                     
   128.383901922              95.40 Joules power/energy-pkg/                                                     
   129.388928632              96.44 Joules power/energy-pkg/                                                     
   130.389939502              97.04 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   131.390933918              94.34 Joules power/energy-pkg/                                                     
   132.394933276              93.68 Joules power/energy-pkg/                                                     
   133.395934289              92.27 Joules power/energy-pkg/                                                     
   134.398936313              97.24 Joules power/energy-pkg/                                                     
   135.403946461              95.08 Joules power/energy-pkg/                                                     
   136.404936229              91.34 Joules power/energy-pkg/                                                     
   137.407939390              92.07 Joules power/energy-pkg/                                                     
   138.408937003              91.16 Joules power/energy-pkg/                                                     
   139.412084046              91.19 Joules power/energy-pkg/                                                     
   140.416931615              92.65 Joules power/energy-pkg/                                                     
   141.417932952              93.46 Joules power/energy-pkg/                                                     
   142.420879598              92.89 Joules power/energy-pkg/                                                     
   143.422937347              92.46 Joules power/energy-pkg/                                                     
   144.424931868              92.51 Joules power/energy-pkg/                                                     
   145.429929517              95.46 Joules power/energy-pkg/                                                     
   146.430932553              93.47 Joules power/energy-pkg/                                                     
   147.433929622              93.68 Joules power/energy-pkg/                                                     
   148.435929451              90.88 Joules power/energy-pkg/                                                     
   149.437915900              89.18 Joules power/energy-pkg/                                                     
   150.440933860              90.93 Joules power/energy-pkg/                                                     
   151.442945810              91.28 Joules power/energy-pkg/                                                     
   152.447888664              97.68 Joules power/energy-pkg/                                                     
   153.448916778              92.07 Joules power/energy-pkg/                                                     
   154.451890253              89.35 Joules power/energy-pkg/                                                     
   155.453154242              86.39 Joules power/energy-pkg/                                                     
   156.454437622              88.75 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   157.455717867              87.24 Joules power/energy-pkg/                                                     
   158.457024768              88.43 Joules power/energy-pkg/                                                     
   159.458282539              83.45 Joules power/energy-pkg/                                                     
   160.459546413              87.84 Joules power/energy-pkg/                                                     
   161.459875554              86.74 Joules power/energy-pkg/                                                     
   162.461119843              89.97 Joules power/energy-pkg/                                                     
   163.462362831              89.25 Joules power/energy-pkg/                                                     
   164.463598787              87.93 Joules power/energy-pkg/                                                     
   165.464872812              91.02 Joules power/energy-pkg/                                                     
   166.465388968              92.70 Joules power/energy-pkg/                                                     
   167.465886111              94.65 Joules power/energy-pkg/                                                     
   168.471896625              94.81 Joules power/energy-pkg/                                                     
   169.474934003              93.45 Joules power/energy-pkg/                                                     
   170.478927114              98.04 Joules power/energy-pkg/                                                     
   171.482001159             101.02 Joules power/energy-pkg/                                                     
   172.485929222             101.06 Joules power/energy-pkg/                                                     
   173.486942281             104.19 Joules power/energy-pkg/                                                     
   174.489936899             101.08 Joules power/energy-pkg/                                                     
   175.494929296             103.97 Joules power/energy-pkg/                                                     
   176.495904713             102.24 Joules power/energy-pkg/                                                     
   177.497929813              99.22 Joules power/energy-pkg/                                                     
   178.503073280              97.48 Joules power/energy-pkg/                                                     
   179.504364683              96.01 Joules power/energy-pkg/                                                     
   180.505667537              95.50 Joules power/energy-pkg/                                                     
   181.506996231              94.14 Joules power/energy-pkg/                                                     
   182.508271248              97.21 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.509567701              93.66 Joules power/energy-pkg/                                                     
   184.510870247              93.70 Joules power/energy-pkg/                                                     
   185.512207488              95.19 Joules power/energy-pkg/                                                     
   186.512885030              95.86 Joules power/energy-pkg/                                                     
   187.514169773              95.65 Joules power/energy-pkg/                                                     
   188.515442466              98.90 Joules power/energy-pkg/                                                     
   189.515870224              98.28 Joules power/energy-pkg/                                                     
   190.517165437              99.03 Joules power/energy-pkg/                                                     
   191.518487210             104.81 Joules power/energy-pkg/                                                     
   192.519814918             102.23 Joules power/energy-pkg/                                                     
   193.521153179             104.32 Joules power/energy-pkg/                                                     
   194.522485736             100.08 Joules power/energy-pkg/                                                     
   195.523812185             100.38 Joules power/energy-pkg/                                                     
   196.525113874             100.73 Joules power/energy-pkg/                                                     
   197.525881180             100.54 Joules power/energy-pkg/                                                     
   198.527109399             100.59 Joules power/energy-pkg/                                                     
   199.528386714              96.94 Joules power/energy-pkg/                                                     
   200.529683193              97.80 Joules power/energy-pkg/                                                     
   201.530886321              96.84 Joules power/energy-pkg/                                                     
   202.531946550              96.50 Joules power/energy-pkg/                                                     
   203.532888695              96.72 Joules power/energy-pkg/                                                     
   204.533926976              98.56 Joules power/energy-pkg/                                                     
   205.535223369              99.54 Joules power/energy-pkg/                                                     
   206.536564919              99.00 Joules power/energy-pkg/                                                     
   207.537894828              96.88 Joules power/energy-pkg/                                                     
   208.539195509              95.80 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   209.540503237              95.44 Joules power/energy-pkg/                                                     
   210.541824737              95.62 Joules power/energy-pkg/                                                     
   211.543158873              95.65 Joules power/energy-pkg/                                                     
   212.544450570              99.69 Joules power/energy-pkg/                                                     
   213.545864291              95.37 Joules power/energy-pkg/                                                     
   214.547185310              95.34 Joules power/energy-pkg/                                                     
   215.548508691              93.77 Joules power/energy-pkg/                                                     
   216.548889433              93.85 Joules power/energy-pkg/                                                     
   217.549707517              93.51 Joules power/energy-pkg/                                                     
   218.551036534              93.67 Joules power/energy-pkg/                                                     
   219.552357973              93.44 Joules power/energy-pkg/                                                     
   220.553679717              93.53 Joules power/energy-pkg/                                                     
   221.555021394              93.54 Joules power/energy-pkg/                                                     
   222.556346236              93.39 Joules power/energy-pkg/                                                     
   223.557682977              92.06 Joules power/energy-pkg/                                                     
   224.559042381              92.33 Joules power/energy-pkg/                                                     
   225.559938365              96.16 Joules power/energy-pkg/                                                     
   226.561898970              97.89 Joules power/energy-pkg/                                                     
   227.562914288              98.38 Joules power/energy-pkg/                                                     
   228.564229280              98.13 Joules power/energy-pkg/                                                     
   229.564931855              95.08 Joules power/energy-pkg/                                                     
   230.565929883              99.44 Joules power/energy-pkg/                                                     
   231.567932166              98.09 Joules power/energy-pkg/                                                     
   232.568927194              99.33 Joules power/energy-pkg/                                                     
   233.569932688              99.14 Joules power/energy-pkg/                                                     
   234.570944365              93.31 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   235.571947344              93.80 Joules power/energy-pkg/                                                     
   236.572946338              91.68 Joules power/energy-pkg/                                                     
   237.573952450              93.27 Joules power/energy-pkg/                                                     
   238.574897745              95.58 Joules power/energy-pkg/                                                     
   239.575935734              93.23 Joules power/energy-pkg/                                                     
   240.576947227              90.48 Joules power/energy-pkg/                                                     
   241.577937755              88.80 Joules power/energy-pkg/                                                     
   242.579937930              95.50 Joules power/energy-pkg/                                                     
   243.580936687              90.16 Joules power/energy-pkg/                                                     
   244.581940133              88.80 Joules power/energy-pkg/                                                     
   245.582918747              92.78 Joules power/energy-pkg/                                                     
   246.583896820              94.89 Joules power/energy-pkg/                                                     
   247.584918072              96.39 Joules power/energy-pkg/                                                     
   248.585918813              96.70 Joules power/energy-pkg/                                                     
   249.586918510              95.88 Joules power/energy-pkg/                                                     
   250.587924278              97.65 Joules power/energy-pkg/                                                     
   251.588917186              94.68 Joules power/energy-pkg/                                                     
   252.589920644              97.15 Joules power/energy-pkg/                                                     
   253.590920946              93.97 Joules power/energy-pkg/                                                     
   254.594914446              92.39 Joules power/energy-pkg/                                                     
   255.595915217              94.61 Joules power/energy-pkg/                                                     
   256.596918046              95.89 Joules power/energy-pkg/                                                     
   257.597918471              93.92 Joules power/energy-pkg/                                                     
   258.598885112              94.06 Joules power/energy-pkg/                                                     
   259.599919761              92.92 Joules power/energy-pkg/                                                     
   260.600916509              94.58 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   261.601920331              97.79 Joules power/energy-pkg/                                                     
   262.602914785              95.94 Joules power/energy-pkg/                                                     
   263.603916874              98.24 Joules power/energy-pkg/                                                     
   264.604918563              96.83 Joules power/energy-pkg/                                                     
   265.605929404             100.14 Joules power/energy-pkg/                                                     
   266.606933460              95.93 Joules power/energy-pkg/                                                     
   267.607936404              95.19 Joules power/energy-pkg/                                                     
   268.608941123              96.90 Joules power/energy-pkg/                                                     
   269.609933222              96.13 Joules power/energy-pkg/                                                     
   270.610935812              98.84 Joules power/energy-pkg/                                                     
   271.611935034              97.75 Joules power/energy-pkg/                                                     
   272.612936799             101.04 Joules power/energy-pkg/                                                     
   273.613934774             100.59 Joules power/energy-pkg/                                                     
   274.614942290              97.59 Joules power/energy-pkg/                                                     
   275.615926561              96.87 Joules power/energy-pkg/                                                     
   276.616918706              90.73 Joules power/energy-pkg/                                                     
   277.617918997              88.36 Joules power/energy-pkg/                                                     
   278.618894517              90.55 Joules power/energy-pkg/                                                     
   279.619896891              91.76 Joules power/energy-pkg/                                                     
   280.620923290              90.93 Joules power/energy-pkg/                                                     
   281.621889060              90.35 Joules power/energy-pkg/                                                     
   282.625918987              90.39 Joules power/energy-pkg/                                                     
   283.626916363              91.97 Joules power/energy-pkg/                                                     
   284.627897771              94.31 Joules power/energy-pkg/                                                     
   285.630901146              95.65 Joules power/energy-pkg/                                                     
   286.631921965              98.07 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   287.635882501             101.72 Joules power/energy-pkg/                                                     
   288.636886255              97.08 Joules power/energy-pkg/                                                     
   289.637919800              97.05 Joules power/energy-pkg/                                                     
   290.638921791              95.36 Joules power/energy-pkg/                                                     
   291.640181170              88.14 Joules power/energy-pkg/                                                     
   292.640935758              94.80 Joules power/energy-pkg/                                                     
   293.642923883              94.14 Joules power/energy-pkg/                                                     
   294.643936422              88.61 Joules power/energy-pkg/                                                     
   295.644923281              91.26 Joules power/energy-pkg/                                                     
   296.645900279              91.43 Joules power/energy-pkg/                                                     
   297.648919795              97.42 Joules power/energy-pkg/                                                     
   298.649920124             101.27 Joules power/energy-pkg/                                                     
   299.651257618             107.62 Joules power/energy-pkg/                                                     
   300.655121949              96.12 Joules power/energy-pkg/                                                     
   301.655906463              95.38 Joules power/energy-pkg/                                                     
   302.659998007             101.98 Joules power/energy-pkg/                                                     
   303.661264608              97.43 Joules power/energy-pkg/                                                     
   304.662528472              92.81 Joules power/energy-pkg/                                                     
   305.663797186              93.92 Joules power/energy-pkg/                                                     
   306.665076555              95.56 Joules power/energy-pkg/                                                     
   307.666345698              95.27 Joules power/energy-pkg/                                                     
   308.667612573              94.13 Joules power/energy-pkg/                                                     
   309.668414437              90.96 Joules power/energy-pkg/                                                     
   310.669718842              92.76 Joules power/energy-pkg/                                                     
   311.670927188              96.00 Joules power/energy-pkg/                                                     
   312.674999604              96.37 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.676267642              96.54 Joules power/energy-pkg/                                                     
   314.677569386              89.00 Joules power/energy-pkg/                                                     
   315.678880599              95.11 Joules power/energy-pkg/                                                     
   316.680153959              97.07 Joules power/energy-pkg/                                                     
   317.680903168              97.63 Joules power/energy-pkg/                                                     
   318.683901296             102.11 Joules power/energy-pkg/                                                     
   319.684940153             100.57 Joules power/energy-pkg/                                                     
   320.685934831             102.20 Joules power/energy-pkg/                                                     
   321.686903084             101.67 Joules power/energy-pkg/                                                     
   322.687930351             102.29 Joules power/energy-pkg/                                                     
   323.688940057             102.29 Joules power/energy-pkg/                                                     
   324.690934942             101.38 Joules power/energy-pkg/                                                     
   325.691935769             103.06 Joules power/energy-pkg/                                                     
   326.692908184             103.83 Joules power/energy-pkg/                                                     
   327.695932545             102.35 Joules power/energy-pkg/                                                     
   328.696931867              99.51 Joules power/energy-pkg/                                                     
