# started on Sat Mar  7 15:23:56 2026

#           time             counts unit events
     1.001014986     10,163,944,005      cycles                                                                
     1.001014986     20,171,895,554      instructions                     #    1.98  insn per cycle            
     1.001014986        779,987,464      cache-references                                                      
     1.001014986         83,773,260      cache-misses                     #   10.74% of all cache refs         
     1.001014986        333,251,781      L1-dcache-load-misses                                                 
     1.001014986    <not supported>      LLC-load-misses                                                       
     2.002140302      7,426,864,231      cycles                                                                
     2.002140302     16,845,885,227      instructions                     #    2.27  insn per cycle            
     2.002140302        373,042,887      cache-references                                                      
     2.002140302         38,737,841      cache-misses                     #   10.38% of all cache refs         
     2.002140302        153,688,416      L1-dcache-load-misses                                                 
     2.002140302    <not supported>      LLC-load-misses                                                       
     3.003246917      7,176,930,248      cycles                                                                
     3.003246917     15,481,265,569      instructions                     #    2.16  insn per cycle            
     3.003246917        384,387,377      cache-references                                                      
     3.003246917         40,527,775      cache-misses                     #   10.54% of all cache refs         
     3.003246917        154,089,260      L1-dcache-load-misses                                                 
     3.003246917    <not supported>      LLC-load-misses                                                       
     4.004346803      7,373,430,748      cycles                                                                
     4.004346803     16,702,903,182      instructions                     #    2.27  insn per cycle            
     4.004346803        370,813,725      cache-references                                                      
     4.004346803         39,255,577      cache-misses                     #   10.59% of all cache refs         
     4.004346803        145,303,979      L1-dcache-load-misses                                                 
     4.004346803    <not supported>      LLC-load-misses                                                       
     5.005446339      7,436,997,266      cycles                                                                
     5.005446339     16,122,719,956      instructions                     #    2.17  insn per cycle            
     5.005446339        458,169,429      cache-references                                                      
     5.005446339         46,754,345      cache-misses                     #   10.20% of all cache refs         
     5.005446339        184,834,153      L1-dcache-load-misses                                                 
     5.005446339    <not supported>      LLC-load-misses                                                       
     6.006138968      7,416,538,665      cycles                                                                
     6.006138968     17,850,820,658      instructions                     #    2.41  insn per cycle            
     6.006138968        322,198,382      cache-references                                                      
     6.006138968         33,578,257      cache-misses                     #   10.42% of all cache refs         
     6.006138968        132,556,605      L1-dcache-load-misses                                                 
     6.006138968    <not supported>      LLC-load-misses                                                       
     7.006678788      7,353,276,586      cycles                                                                
     7.006678788     13,997,970,053      instructions                     #    1.90  insn per cycle            
     7.006678788        406,022,775      cache-references                                                      
     7.006678788         42,599,250      cache-misses                     #   10.49% of all cache refs         
     7.006678788        166,634,681      L1-dcache-load-misses                                                 
     7.006678788    <not supported>      LLC-load-misses                                                       
     8.007781683      7,374,724,007      cycles                                                                
     8.007781683     15,678,644,207      instructions                     #    2.13  insn per cycle            
     8.007781683        315,942,806      cache-references                                                      
     8.007781683         32,919,612      cache-misses                     #   10.42% of all cache refs         
     8.007781683        130,625,484      L1-dcache-load-misses                                                 
     8.007781683    <not supported>      LLC-load-misses                                                       
     9.008877489      7,457,190,391      cycles                                                                
     9.008877489     16,117,070,765      instructions                     #    2.16  insn per cycle            
     9.008877489        309,335,475      cache-references                                                      
     9.008877489         31,739,075      cache-misses                     #   10.26% of all cache refs         
