# started on Sat Mar 14 21:33:54 2026

#           time             counts   unit events
     1.001043208             402.69 Joules power/energy-pkg/                                                     
     2.002735281             326.92 Joules power/energy-pkg/                                                     
     3.006366072             311.82 Joules power/energy-pkg/                                                     
     4.007636139             316.37 Joules power/energy-pkg/                                                     
     5.008867642             324.28 Joules power/energy-pkg/                                                     
     6.010193915             321.42 Joules power/energy-pkg/                                                     
     7.011444515             328.85 Joules power/energy-pkg/                                                     
     8.012200722             317.93 Joules power/energy-pkg/                                                     
     9.015199440             317.70 Joules power/energy-pkg/                                                     
    10.016195981             320.28 Joules power/energy-pkg/                                                     
    11.017464915             318.89 Joules power/energy-pkg/                                                     
    12.020481166             319.49 Joules power/energy-pkg/                                                     
    13.021207767             320.41 Joules power/energy-pkg/                                                     
    14.022193708             322.03 Joules power/energy-pkg/                                                     
    15.024594688             327.00 Joules power/energy-pkg/                                                     
    16.025204619             331.21 Joules power/energy-pkg/                                                     
    17.029204056             326.00 Joules power/energy-pkg/                                                     
    18.030196709             322.97 Joules power/energy-pkg/                                                     
    19.031204741             321.35 Joules power/energy-pkg/                                                     
    20.032205740             328.11 Joules power/energy-pkg/                                                     
    21.035220068             332.70 Joules power/energy-pkg/                                                     
    22.036547933             339.74 Joules power/energy-pkg/                                                     
    23.037855350             343.58 Joules power/energy-pkg/                                                     
    24.039114537             339.52 Joules power/energy-pkg/                                                     
    25.040385745             342.29 Joules power/energy-pkg/                                                     
    26.041642473             342.32 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    27.043190592             354.44 Joules power/energy-pkg/                                                     
    28.050190299             353.80 Joules power/energy-pkg/                                                     
    29.051441889             362.84 Joules power/energy-pkg/                                                     
    30.054338603             365.51 Joules power/energy-pkg/                                                     
    31.055526021             343.00 Joules power/energy-pkg/                                                     
    32.056746993             330.48 Joules power/energy-pkg/                                                     
    33.057969448             345.27 Joules power/energy-pkg/                                                     
    34.059194057             350.92 Joules power/energy-pkg/                                                     
    35.060456557             357.13 Joules power/energy-pkg/                                                     
