# started on Sun Mar  1 09:34:51 2026

#           time             counts unit events
     1.000368911      3,989,907,371      cycles                                                                
     1.000368911      6,932,853,718      instructions                     #    1.74  insn per cycle            
     1.000368911        284,547,017      cache-references                                                      
     1.000368911         29,297,287      cache-misses                     #   10.30% of all cache refs         
     1.000368911        126,599,834      L1-dcache-load-misses                                                 
     1.000368911    <not supported>      LLC-load-misses                                                       
     2.001527497        324,212,366      cycles                                                                
     2.001527497        506,863,889      instructions                     #    1.56  insn per cycle            
     2.001527497         20,319,951      cache-references                                                      
     2.001527497          1,311,010      cache-misses                     #    6.45% of all cache refs         
     2.001527497         11,140,648      L1-dcache-load-misses                                                 
     2.001527497    <not supported>      LLC-load-misses                                                       
     3.002357856            132,404      cycles                                                                
     3.002357856             44,440      instructions                     #    0.34  insn per cycle            
     3.002357856              6,515      cache-references                                                      
     3.002357856              2,381      cache-misses                     #   36.55% of all cache refs         
     3.002357856              1,676      L1-dcache-load-misses                                                 
     3.002357856    <not supported>      LLC-load-misses                                                       
     4.003428823            119,719      cycles                                                                
     4.003428823             45,668      instructions                     #    0.38  insn per cycle            
     4.003428823              5,872      cache-references                                                      
     4.003428823              2,537      cache-misses                     #   43.21% of all cache refs         
     4.003428823              1,674      L1-dcache-load-misses                                                 
     4.003428823    <not supported>      LLC-load-misses                                                       
     5.004353910            116,662      cycles                                                                
     5.004353910             47,038      instructions                     #    0.40  insn per cycle            
     5.004353910              5,822      cache-references                                                      
     5.004353910              1,370      cache-misses                     #   23.53% of all cache refs         
     5.004353910              1,684      L1-dcache-load-misses                                                 
     5.004353910    <not supported>      LLC-load-misses                                                       
     6.005411837            188,801      cycles                                                                
     6.005411837             45,627      instructions                     #    0.24  insn per cycle            
     6.005411837              7,381      cache-references                                                      
     6.005411837              2,265      cache-misses                     #   30.69% of all cache refs         
     6.005411837              2,176      L1-dcache-load-misses                                                 
     6.005411837    <not supported>      LLC-load-misses                                                       
     7.006478984            183,732      cycles                                                                
     7.006478984             56,803      instructions                     #    0.31  insn per cycle            
     7.006478984              9,328      cache-references                                                      
     7.006478984              2,168      cache-misses                     #   23.24% of all cache refs         
     7.006478984              3,104      L1-dcache-load-misses                                                 
     7.006478984    <not supported>      LLC-load-misses                                                       
     8.007553221            152,496      cycles                                                                
     8.007553221             53,160      instructions                     #    0.35  insn per cycle            
     8.007553221              6,963      cache-references                                                      
     8.007553221              1,857      cache-misses                     #   26.67% of all cache refs         
     8.007553221              1,979      L1-dcache-load-misses                                                 
     8.007553221    <not supported>      LLC-load-misses                                                       
     9.008603478            138,038      cycles                                                                
     9.008603478             46,626      instructions                     #    0.34  insn per cycle            
     9.008603478              6,582      cache-references                                                      
     9.008603478              2,005      cache-misses                     #   30.46% of all cache refs         
     9.008603478              1,628      L1-dcache-load-misses                                                 
     9.008603478    <not supported>      LLC-load-misses                                                       
    10.009684335            136,004      cycles                                                                
    10.009684335             43,850      instructions                     #    0.32  insn per cycle            
    10.009684335              6,754      cache-references                                                      
    10.009684335              1,984      cache-misses                     #   29.38% of all cache refs         
    10.009684335              1,580      L1-dcache-load-misses                                                 
    10.009684335    <not supported>      LLC-load-misses                                                       
    11.010108155            129,086      cycles                                                                
    11.010108155             47,551      instructions                     #    0.37  insn per cycle            
    11.010108155              6,080      cache-references                                                      
    11.010108155              1,347      cache-misses                     #   22.15% of all cache refs         
    11.010108155              1,620      L1-dcache-load-misses                                                 
    11.010108155    <not supported>      LLC-load-misses                                                       
    12.011207102            175,742      cycles                                                                
    12.011207102             45,839      instructions                     #    0.26  insn per cycle            
    12.011207102              7,920      cache-references                                                      
    12.011207102              2,090      cache-misses                     #   26.39% of all cache refs         
    12.011207102              2,429      L1-dcache-load-misses                                                 
    12.011207102    <not supported>      LLC-load-misses                                                       
    13.012290768            166,048      cycles                                                                
    13.012290768             45,573      instructions                     #    0.27  insn per cycle            
    13.012290768              7,921      cache-references                                                      
    13.012290768              2,989      cache-misses                     #   37.74% of all cache refs         
    13.012290768              2,469      L1-dcache-load-misses                                                 
    13.012290768    <not supported>      LLC-load-misses                                                       
    14.013417685            170,324      cycles                                                                
    14.013417685             44,696      instructions                     #    0.26  insn per cycle            
    14.013417685              7,581      cache-references                                                      
    14.013417685              2,936      cache-misses                     #   38.73% of all cache refs         
    14.013417685              2,104      L1-dcache-load-misses                                                 
    14.013417685    <not supported>      LLC-load-misses                                                       
    15.014481282            148,311      cycles                                                                
    15.014481282             45,209      instructions                     #    0.30  insn per cycle            
    15.014481282              6,543      cache-references                                                      
    15.014481282              2,295      cache-misses                     #   35.08% of all cache refs         
    15.014481282              1,871      L1-dcache-load-misses                                                 
    15.014481282    <not supported>      LLC-load-misses                                                       
    16.015360720            107,775      cycles                                                                
    16.015360720             24,988      instructions                     #    0.23  insn per cycle            
    16.015360720              4,748      cache-references                                                      
    16.015360720              1,804      cache-misses                     #   37.99% of all cache refs         
    16.015360720                871      L1-dcache-load-misses                                                 
    16.015360720    <not supported>      LLC-load-misses                                                       
    17.016359017            172,001      cycles                                                                
    17.016359017             43,919      instructions                     #    0.26  insn per cycle            
    17.016359017              7,344      cache-references                                                      
