# started on Fri Apr  3 22:58:49 2026

#           time             counts   unit events
   286.497755373              56.31 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   287.498982589              55.83 Joules power/energy-pkg/                                                     
   288.500233176              56.24 Joules power/energy-pkg/                                                     
   289.501483590              54.85 Joules power/energy-pkg/                                                     
   290.502751848              56.29 Joules power/energy-pkg/                                                     
   291.503984359              55.32 Joules power/energy-pkg/                                                     
   292.505230140              55.50 Joules power/energy-pkg/                                                     
   293.506479473              56.11 Joules power/energy-pkg/                                                     
   294.507745832              55.50 Joules power/energy-pkg/                                                     
   295.508970848              55.50 Joules power/energy-pkg/                                                     
   296.510220502              55.41 Joules power/energy-pkg/                                                     
   297.511476614              56.25 Joules power/energy-pkg/                                                     
   298.512746725              56.50 Joules power/energy-pkg/                                                     
   299.513992070              56.14 Joules power/energy-pkg/                                                     
   300.515245903              55.68 Joules power/energy-pkg/                                                     
   301.516496312              55.09 Joules power/energy-pkg/                                                     
   302.517759342              55.38 Joules power/energy-pkg/                                                     
   303.521788589              55.50 Joules power/energy-pkg/                                                     
   304.525781491              56.39 Joules power/energy-pkg/                                                     
   305.527767484              55.66 Joules power/energy-pkg/                                                     
   306.531698133              55.83 Joules power/energy-pkg/                                                     
   307.534737728              56.40 Joules power/energy-pkg/                                                     
   308.538765379              56.33 Joules power/energy-pkg/                                                     
   309.540810620              56.09 Joules power/energy-pkg/                                                     
   310.542751892              56.17 Joules power/energy-pkg/                                                     
   311.545786603              56.02 Joules power/energy-pkg/                                                     
   312.548598468              56.01 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.550765885              56.01 Joules power/energy-pkg/                                                     
   314.553761461              55.59 Joules power/energy-pkg/                                                     
   315.555004623              55.37 Joules power/energy-pkg/                                                     
   316.556261142              54.88 Joules power/energy-pkg/                                                     
   317.557511602              54.91 Joules power/energy-pkg/                                                     
   318.558766471              56.41 Joules power/energy-pkg/                                                     
   319.560034274              56.18 Joules power/energy-pkg/                                                     
   320.561299501              56.31 Joules power/energy-pkg/                                                     
   321.562550159              55.84 Joules power/energy-pkg/                                                     
   322.563805826              56.36 Joules power/energy-pkg/                                                     
   323.565045868              55.37 Joules power/energy-pkg/                                                     
   324.566300691              54.34 Joules power/energy-pkg/                                                     
   325.567551641              55.22 Joules power/energy-pkg/                                                     
   326.568810715              55.13 Joules power/energy-pkg/                                                     
   327.570063321              55.19 Joules power/energy-pkg/                                                     
   328.571318235              55.22 Joules power/energy-pkg/                                                     
   329.572586977              54.99 Joules power/energy-pkg/                                                     
   330.573812924              55.09 Joules power/energy-pkg/                                                     
   331.575045198              54.93 Joules power/energy-pkg/                                                     
   332.576289280              54.65 Joules power/energy-pkg/                                                     
   333.577544873              54.50 Joules power/energy-pkg/                                                     
   334.578801524              53.91 Joules power/energy-pkg/                                                     
   335.580016475              55.43 Joules power/energy-pkg/                                                     
   336.581270858              55.38 Joules power/energy-pkg/                                                     
   337.582520659              55.46 Joules power/energy-pkg/                                                     
   338.583757635              55.79 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   339.585766556              54.24 Joules power/energy-pkg/                                                     
   340.587002490              55.40 Joules power/energy-pkg/                                                     
   341.588254074              56.20 Joules power/energy-pkg/                                                     
   342.590788135              56.20 Joules power/energy-pkg/                                                     
   343.592422157              56.13 Joules power/energy-pkg/                                                     
   344.594785751              55.86 Joules power/energy-pkg/                                                     
   345.596015189              55.71 Joules power/energy-pkg/                                                     
   346.597264846              55.66 Joules power/energy-pkg/                                                     
   347.598504260              54.97 Joules power/energy-pkg/                                                     
   348.599756310              55.11 Joules power/energy-pkg/                                                     
   349.600985627              54.48 Joules power/energy-pkg/                                                     
   350.601611762              55.07 Joules power/energy-pkg/                                                     
   351.602836373              55.19 Joules power/energy-pkg/                                                     
   352.604095104              53.97 Joules power/energy-pkg/                                                     
   353.607794071              54.66 Joules power/energy-pkg/                                                     
   354.609063911              55.60 Joules power/energy-pkg/                                                     
   355.610322924              55.14 Joules power/energy-pkg/                                                     
   356.611588797              54.87 Joules power/energy-pkg/                                                     
   357.612827533              56.15 Joules power/energy-pkg/                                                     
   358.614076388              55.06 Joules power/energy-pkg/                                                     
   359.615334009              54.52 Joules power/energy-pkg/                                                     
   360.616592740              55.87 Joules power/energy-pkg/                                                     
   361.617832798              56.02 Joules power/energy-pkg/                                                     
   362.619098364              56.04 Joules power/energy-pkg/                                                     
   363.620356948              55.90 Joules power/energy-pkg/                                                     
   364.621641844              55.83 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   365.622875623              55.60 Joules power/energy-pkg/                                                     
   366.627847490              55.08 Joules power/energy-pkg/                                                     
   367.634809713              54.89 Joules power/energy-pkg/                                                     
   368.636643728              55.07 Joules power/energy-pkg/                                                     
   369.638753446              55.88 Joules power/energy-pkg/                                                     
   370.639979275              56.22 Joules power/energy-pkg/                                                     
   371.641213862              56.06 Joules power/energy-pkg/                                                     
   372.641593597              55.76 Joules power/energy-pkg/                                                     
   373.642840825              55.67 Joules power/energy-pkg/                                                     
   374.644093344              55.33 Joules power/energy-pkg/                                                     
   375.645331645              55.38 Joules power/energy-pkg/                                                     
   376.646580135              55.21 Joules power/energy-pkg/                                                     
   377.647794543              55.50 Joules power/energy-pkg/                                                     
   378.649013268              56.54 Joules power/energy-pkg/                                                     
   379.650251292              56.14 Joules power/energy-pkg/                                                     
   380.651490998              55.83 Joules power/energy-pkg/                                                     
   381.652725836              55.83 Joules power/energy-pkg/                                                     
   382.653963957              56.37 Joules power/energy-pkg/                                                     
   383.655203586              55.80 Joules power/energy-pkg/                                                     
   384.657802440              55.20 Joules power/energy-pkg/                                                     
   385.661788166              55.53 Joules power/energy-pkg/                                                     
   386.664839525              55.50 Joules power/energy-pkg/                                                     
   387.667777065              55.93 Joules power/energy-pkg/                                                     
   388.671710770              55.31 Joules power/energy-pkg/                                                     
   389.673765595              55.04 Joules power/energy-pkg/                                                     
   390.675797151              55.26 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   391.678773214              55.08 Joules power/energy-pkg/                                                     
   392.680737523              55.18 Joules power/energy-pkg/                                                     
   393.683741289              55.20 Joules power/energy-pkg/                                                     
   394.684965369              55.18 Joules power/energy-pkg/                                                     
   395.686217097              55.21 Joules power/energy-pkg/                                                     
   396.687436942              55.59 Joules power/energy-pkg/                                                     
   397.688708065              55.55 Joules power/energy-pkg/                                                     
   398.691788662              55.15 Joules power/energy-pkg/                                                     
   399.693606728              54.24 Joules power/energy-pkg/                                                     
   400.695600905              55.47 Joules power/energy-pkg/                                                     
   401.698739063              55.38 Joules power/energy-pkg/                                                     
   402.701598857              56.04 Joules power/energy-pkg/                                                     
   403.704604889              55.20 Joules power/energy-pkg/                                                     
   404.707773342              55.27 Joules power/energy-pkg/                                                     
   405.711782532              55.31 Joules power/energy-pkg/                                                     
   406.714787416              55.33 Joules power/energy-pkg/                                                     
   407.718807260              55.27 Joules power/energy-pkg/                                                     
   408.721759124              55.26 Joules power/energy-pkg/                                                     
   409.723768045              55.14 Joules power/energy-pkg/                                                     
   410.725757810              55.30 Joules power/energy-pkg/                                                     
   411.727000321              55.14 Joules power/energy-pkg/                                                     
   412.728262034              55.11 Joules power/energy-pkg/                                                     
   413.729519433              55.24 Joules power/energy-pkg/                                                     
   414.730770190              54.92 Joules power/energy-pkg/                                                     
   415.734769665              55.12 Joules power/energy-pkg/                                                     
   416.738805738              54.83 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   417.741782581              55.18 Joules power/energy-pkg/                                                     
   418.743581005              56.04 Joules power/energy-pkg/                                                     
   419.747792472              55.43 Joules power/energy-pkg/                                                     
   420.750787183              55.33 Joules power/energy-pkg/                                                     
   421.752762349              55.89 Joules power/energy-pkg/                                                     
   422.755784414              56.17 Joules power/energy-pkg/                                                     
   423.758785623              55.91 Joules power/energy-pkg/                                                     
   424.760704455              55.93 Joules power/energy-pkg/                                                     
   425.764826038              56.10 Joules power/energy-pkg/                                                     
   426.770801507              55.82 Joules power/energy-pkg/                                                     
   427.772764188              55.98 Joules power/energy-pkg/                                                     
   428.776780659              55.82 Joules power/energy-pkg/                                                     
   429.778757783              55.09 Joules power/energy-pkg/                                                     
   430.781792258              55.30 Joules power/energy-pkg/                                                     
   431.783032197              54.99 Joules power/energy-pkg/                                                     
   432.784293284              55.08 Joules power/energy-pkg/                                                     
   433.785582211              56.02 Joules power/energy-pkg/                                                     
   434.786823252              55.32 Joules power/energy-pkg/                                                     
   435.788035932              55.18 Joules power/energy-pkg/                                                     
   436.788591768              55.18 Joules power/energy-pkg/                                                     
   437.789604823              55.41 Joules power/energy-pkg/                                                     
   438.790596949              55.33 Joules power/energy-pkg/                                                     
   439.791823140              55.34 Joules power/energy-pkg/                                                     
   440.792612770              56.44 Joules power/energy-pkg/                                                     
   441.794672672              55.27 Joules power/energy-pkg/                                                     
   442.798606332              55.22 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   443.802787010              55.14 Joules power/energy-pkg/                                                     
   444.805772323              55.52 Joules power/energy-pkg/                                                     
   445.807124139              55.18 Joules power/energy-pkg/                                                     
   446.809783231              55.83 Joules power/energy-pkg/                                                     
   447.811012236              55.09 Joules power/energy-pkg/                                                     
   448.812252331              55.50 Joules power/energy-pkg/                                                     
   449.813509225              55.34 Joules power/energy-pkg/                                                     
   450.814762732              55.30 Joules power/energy-pkg/                                                     
   451.815990230              55.07 Joules power/energy-pkg/                                                     
   452.817244892              54.89 Joules power/energy-pkg/                                                     
   453.818503428              55.07 Joules power/energy-pkg/                                                     
   454.820652600              55.11 Joules power/energy-pkg/                                                     
   455.822708474              55.14 Joules power/energy-pkg/                                                     
   456.825777779              55.83 Joules power/energy-pkg/                                                     
   457.830602034              55.10 Joules power/energy-pkg/                                                     
   458.831602991              55.13 Joules power/energy-pkg/                                                     
   459.832600675              55.88 Joules power/energy-pkg/                                                     
   460.833627003              55.22 Joules power/energy-pkg/                                                     
   461.834598207              55.12 Joules power/energy-pkg/                                                     
   462.835598973              56.53 Joules power/energy-pkg/                                                     
   463.838600427              56.13 Joules power/energy-pkg/                                                     
   464.842752574              55.78 Joules power/energy-pkg/                                                     
   465.843996030              55.29 Joules power/energy-pkg/                                                     
   466.845261288              56.38 Joules power/energy-pkg/                                                     
   467.846523726              56.62 Joules power/energy-pkg/                                                     
   468.847599779              56.78 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   469.848839783              55.92 Joules power/energy-pkg/                                                     
   470.850104416              55.78 Joules power/energy-pkg/                                                     
   471.851377151              55.91 Joules power/energy-pkg/                                                     
   472.852683119              55.29 Joules power/energy-pkg/                                                     
   473.853600088              55.10 Joules power/energy-pkg/                                                     
   474.854824500              55.19 Joules power/energy-pkg/                                                     
   475.856065302              55.01 Joules power/energy-pkg/                                                     
   476.857319090              55.00 Joules power/energy-pkg/                                                     
   477.858585542              54.95 Joules power/energy-pkg/                                                     
   478.860077442              54.15 Joules power/energy-pkg/                                                     
   479.863814004              54.38 Joules power/energy-pkg/                                                     
   480.867430377              55.06 Joules power/energy-pkg/                                                     
   481.868665498              55.86 Joules power/energy-pkg/                                                     
   482.869605970              55.30 Joules power/energy-pkg/                                                     
   483.870614667              55.63 Joules power/energy-pkg/                                                     
   484.871603965              55.38 Joules power/energy-pkg/                                                     
   485.872596018              56.20 Joules power/energy-pkg/                                                     
   486.873598093              55.97 Joules power/energy-pkg/                                                     
   487.874594129              55.96 Joules power/energy-pkg/                                                     
   488.875596450              55.88 Joules power/energy-pkg/                                                     
   489.876586192              55.98 Joules power/energy-pkg/                                                     
