# started on Fri Apr  3 18:31:00 2026

#           time             counts   unit events
   176.480367630              95.36 Joules power/energy-pkg/                                                     
   177.481661880              93.45 Joules power/energy-pkg/                                                     
   178.482961030              94.93 Joules power/energy-pkg/                                                     
   179.484249133              91.94 Joules power/energy-pkg/                                                     
   180.485509958              89.66 Joules power/energy-pkg/                                                     
   181.486769658              90.04 Joules power/energy-pkg/                                                     
   182.488037793              87.85 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.489276697              89.71 Joules power/energy-pkg/                                                     
   184.490535511              90.95 Joules power/energy-pkg/                                                     
   185.491801090              91.74 Joules power/energy-pkg/                                                     
   186.493051209             103.61 Joules power/energy-pkg/                                                     
   187.494306332              91.81 Joules power/energy-pkg/                                                     
   188.495590045              91.84 Joules power/energy-pkg/                                                     
   189.496849689              90.54 Joules power/energy-pkg/                                                     
   190.498139960              99.12 Joules power/energy-pkg/                                                     
   191.499401624              95.06 Joules power/energy-pkg/                                                     
   192.500665090              84.79 Joules power/energy-pkg/                                                     
   193.642833688             105.41 Joules power/energy-pkg/                                                     
   194.644091235              93.42 Joules power/energy-pkg/                                                     
   195.645064207              90.54 Joules power/energy-pkg/                                                     
   196.646351639              92.14 Joules power/energy-pkg/                                                     
   197.648104762              89.14 Joules power/energy-pkg/                                                     
   198.764322727             106.45 Joules power/energy-pkg/                                                     
   199.765105483              95.97 Joules power/energy-pkg/                                                     
   200.766110823              91.24 Joules power/energy-pkg/                                                     
   201.767117061              94.78 Joules power/energy-pkg/                                                     
   202.768103503              88.71 Joules power/energy-pkg/                                                     
   203.769105814              93.87 Joules power/energy-pkg/                                                     
   204.770110562              92.42 Joules power/energy-pkg/                                                     
   205.771100673              88.38 Joules power/energy-pkg/                                                     
   206.772106822              90.83 Joules power/energy-pkg/                                                     
   207.779162755              80.78 Joules power/energy-pkg/                                                     
   208.780413947              90.53 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   209.781074253              93.75 Joules power/energy-pkg/                                                     
   210.783075389              94.79 Joules power/energy-pkg/                                                     
   211.784116202              93.94 Joules power/energy-pkg/                                                     
   212.785085089              82.30 Joules power/energy-pkg/                                                     
   213.941181064             102.49 Joules power/energy-pkg/                                                     
   214.942112969              89.94 Joules power/energy-pkg/                                                     
   215.946113176              93.77 Joules power/energy-pkg/                                                     
   216.948088465              96.10 Joules power/energy-pkg/                                                     
   217.949103737              90.25 Joules power/energy-pkg/                                                     
   218.950087840              95.67 Joules power/energy-pkg/                                                     
   219.951083585              95.83 Joules power/energy-pkg/                                                     
   220.952125323              98.23 Joules power/energy-pkg/                                                     
   221.953110991              98.45 Joules power/energy-pkg/                                                     
   222.955833587              93.89 Joules power/energy-pkg/                                                     
   223.957092047             100.51 Joules power/energy-pkg/                                                     
   224.961100747             101.21 Joules power/energy-pkg/                                                     
   225.962116740             103.50 Joules power/energy-pkg/                                                     
   226.963069522             103.74 Joules power/energy-pkg/                                                     
   227.964071545              99.96 Joules power/energy-pkg/                                                     
   228.965097690             102.30 Joules power/energy-pkg/                                                     
   229.966108180             102.72 Joules power/energy-pkg/                                                     
   230.967093319             104.84 Joules power/energy-pkg/                                                     
   231.968090659             102.53 Joules power/energy-pkg/                                                     
   232.969094681             103.49 Joules power/energy-pkg/                                                     
   233.970095859             103.22 Joules power/energy-pkg/                                                     
   234.971093432             102.72 Joules power/energy-pkg/                                                     
