# started on Fri Apr  3 17:25:53 2026

#           time             counts   unit events
   292.651624978              95.59 Joules power/energy-pkg/                                                     
   293.652615885              93.32 Joules power/energy-pkg/                                                     
   294.653619913              94.88 Joules power/energy-pkg/                                                     
   295.654622049              95.12 Joules power/energy-pkg/                                                     
   296.655655432              95.61 Joules power/energy-pkg/                                                     
   297.656652225              92.93 Joules power/energy-pkg/                                                     
   298.657656363              97.17 Joules power/energy-pkg/                                                     
   299.658661141              95.27 Joules power/energy-pkg/                                                     
   300.659632807              99.09 Joules power/energy-pkg/                                                     
   301.660614918             101.03 Joules power/energy-pkg/                                                     
   302.661647078             109.32 Joules power/energy-pkg/                                                     
   303.664642169              96.76 Joules power/energy-pkg/                                                     
   304.665956418              90.56 Joules power/energy-pkg/                                                     
   305.666998467              92.37 Joules power/energy-pkg/                                                     
   306.668314356              94.07 Joules power/energy-pkg/                                                     
   307.669684194              93.50 Joules power/energy-pkg/                                                     
   308.670993116              93.72 Joules power/energy-pkg/                                                     
   309.672300727              84.68 Joules power/energy-pkg/                                                     
   310.673637367              80.70 Joules power/energy-pkg/                                                     
   311.674924676              82.77 Joules power/energy-pkg/                                                     
   312.676219090              82.01 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.677522282              83.07 Joules power/energy-pkg/                                                     
   314.678807025              79.38 Joules power/energy-pkg/                                                     
   315.680076274              83.48 Joules power/energy-pkg/                                                     
   316.680636253              93.86 Joules power/energy-pkg/                                                     
   317.682644297              91.59 Joules power/energy-pkg/                                                     
   318.683647528              92.64 Joules power/energy-pkg/                                                     
   319.684601534              87.66 Joules power/energy-pkg/                                                     
   320.685641330              90.44 Joules power/energy-pkg/                                                     
   321.688642160              92.93 Joules power/energy-pkg/                                                     
   322.689932772              91.56 Joules power/energy-pkg/                                                     
   323.691234014              88.32 Joules power/energy-pkg/                                                     
   324.692351368              81.64 Joules power/energy-pkg/                                                     
   325.693662253              85.40 Joules power/energy-pkg/                                                     
   326.696608937              85.49 Joules power/energy-pkg/                                                     
   327.697883749              86.45 Joules power/energy-pkg/                                                     
   328.699218077              85.88 Joules power/energy-pkg/                                                     
   329.701862371              85.99 Joules power/energy-pkg/                                                     
   330.702659722              89.37 Joules power/energy-pkg/                                                     
   331.704651702              96.79 Joules power/energy-pkg/                                                     
   332.705647869             109.64 Joules power/energy-pkg/                                                     
   333.708641782              99.75 Joules power/energy-pkg/                                                     
   334.709628947              93.31 Joules power/energy-pkg/                                                     
   335.710649776              94.17 Joules power/energy-pkg/                                                     
   336.711645019              94.80 Joules power/energy-pkg/                                                     
   337.712632035              97.43 Joules power/energy-pkg/                                                     
   338.713631072             101.43 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   339.715648711             102.21 Joules power/energy-pkg/                                                     
   340.716649208             102.66 Joules power/energy-pkg/                                                     
   341.717652588             102.28 Joules power/energy-pkg/                                                     
   342.718626825             101.91 Joules power/energy-pkg/                                                     
   343.719636372             103.97 Joules power/energy-pkg/                                                     
   344.720653539             101.98 Joules power/energy-pkg/                                                     
   345.721944884              96.95 Joules power/energy-pkg/                                                     
   346.723320549              95.19 Joules power/energy-pkg/                                                     
   347.724449323              93.96 Joules power/energy-pkg/                                                     
   348.725653401              94.67 Joules power/energy-pkg/                                                     
   349.726621394              98.73 Joules power/energy-pkg/                                                     
   350.727952049              95.68 Joules power/energy-pkg/                                                     
   351.729276151              91.84 Joules power/energy-pkg/                                                     
   352.729644834              93.34 Joules power/energy-pkg/                                                     
   353.732623849              96.56 Joules power/energy-pkg/                                                     
   354.733631231             101.54 Joules power/energy-pkg/                                                     
   355.734656393             101.13 Joules power/energy-pkg/                                                     
   356.735638723             100.51 Joules power/energy-pkg/                                                     
   357.736622855             100.07 Joules power/energy-pkg/                                                     
   358.737617510              99.53 Joules power/energy-pkg/                                                     
   359.738609681              99.27 Joules power/energy-pkg/                                                     
   360.739633650             100.01 Joules power/energy-pkg/                                                     
   361.740628311              99.89 Joules power/energy-pkg/                                                     
   362.741622762             109.06 Joules power/energy-pkg/                                                     
   363.403619827              69.38 Joules power/energy-pkg/                                                     
