# started on Fri Apr  3 23:31:51 2026

#           time             counts unit events
    19.023418074      <not counted>      LLC-load-misses                                                         (0.00%)
    19.023418074      <not counted>      dTLB-load-misses                                                        (0.00%)
    19.023418074      <not counted>      iTLB-load-misses                                                        (0.00%)
    19.023418074                  0      minor-faults                                                          
    19.023418074                  0      major-faults                                                          
    20.024580689      <not counted>      cycles                                                                  (0.00%)
    20.024580689      <not counted>      instructions                                                            (0.00%)
    20.024580689      <not counted>      branches                                                                (0.00%)
    20.024580689      <not counted>      branch-misses                                                           (0.00%)
    20.024580689              9,108      L1-dcache-loads                                                         (76.21%)
    20.024580689              1,239      L1-dcache-load-misses            #   13.60% of all L1-dcache accesses 
    20.024580689    <not supported>      L1-icache-loads                                                       
    20.024580689              3,502      L1-icache-load-misses                                                   (23.79%)
    20.024580689                407      LLC-loads                                                               (23.79%)
    20.024580689                 25      LLC-load-misses                  #    6.14% of all LL-cache accesses    (23.79%)
    20.024580689      <not counted>      dTLB-load-misses                                                        (0.00%)
    20.024580689      <not counted>      iTLB-load-misses                                                        (0.00%)
    20.024580689                  0      minor-faults                                                          
    20.024580689                  0      major-faults                                                          
    21.025910318      <not counted>      cycles                                                                  (0.00%)
    21.025910318      <not counted>      instructions                                                            (0.00%)
    21.025910318      <not counted>      branches                                                                (0.00%)
    21.025910318      <not counted>      branch-misses                                                           (0.00%)
    21.025910318      <not counted>      L1-dcache-loads                                                         (0.00%)
    21.025910318              1,324      L1-dcache-load-misses                                                 
    21.025910318    <not supported>      L1-icache-loads                                                       
    21.025910318              1,982      L1-icache-load-misses                                                 
    21.025910318                957      LLC-loads                                                             
    21.025910318                557      LLC-load-misses                  #   58.20% of all LL-cache accesses  
    21.025910318      <not counted>      dTLB-load-misses                                                        (0.00%)
    21.025910318      <not counted>      iTLB-load-misses                                                        (0.00%)
    21.025910318                  0      minor-faults                                                          
    21.025910318                  0      major-faults                                                          
    22.027067284      <not counted>      cycles                                                                  (0.00%)
    22.027067284      <not counted>      instructions                                                            (0.00%)
    22.027067284      <not counted>      branches                                                                (0.00%)
    22.027067284      <not counted>      branch-misses                                                           (0.00%)
    22.027067284      <not counted>      L1-dcache-loads                                                         (0.00%)
    22.027067284              1,014      L1-dcache-load-misses                                                 
    22.027067284    <not supported>      L1-icache-loads                                                       
    22.027067284              1,893      L1-icache-load-misses                                                 
    22.027067284                714      LLC-loads                                                             
    22.027067284                315      LLC-load-misses                  #   44.12% of all LL-cache accesses  
    22.027067284      <not counted>      dTLB-load-misses                                                        (0.00%)
    22.027067284      <not counted>      iTLB-load-misses                                                        (0.00%)
    22.027067284                  0      minor-faults                                                          
    22.027067284                  0      major-faults                                                          
    23.028233932      <not counted>      cycles                                                                  (0.00%)
    23.028233932      <not counted>      instructions                                                            (0.00%)
    23.028233932      <not counted>      branches                                                                (0.00%)
    23.028233932      <not counted>      branch-misses                                                           (0.00%)
    23.028233932      <not counted>      L1-dcache-loads                                                         (0.00%)
    23.028233932              1,023      L1-dcache-load-misses                                                 
    23.028233932    <not supported>      L1-icache-loads                                                       
    23.028233932              1,951      L1-icache-load-misses                                                 
    23.028233932                732      LLC-loads                                                             
