# started on Sat Mar 14 21:49:52 2026

#           time             counts   unit events
     1.001049979             296.86 Joules power/energy-pkg/                                                     
     2.002739905             285.30 Joules power/energy-pkg/                                                     
     3.003902816             280.93 Joules power/energy-pkg/                                                     
     4.006412279             270.77 Joules power/energy-pkg/                                                     
     5.009427055             286.26 Joules power/energy-pkg/                                                     
     6.010615014             288.66 Joules power/energy-pkg/                                                     
     7.011818482             293.88 Joules power/energy-pkg/                                                     
     8.013029725             303.14 Joules power/energy-pkg/                                                     
     9.013400933             301.46 Joules power/energy-pkg/                                                     
    10.014608670             300.73 Joules power/energy-pkg/                                                     
    11.015797911             300.03 Joules power/energy-pkg/                                                     
    12.016676076             288.70 Joules power/energy-pkg/                                                     
    13.019366530             282.71 Joules power/energy-pkg/                                                     
    14.023482784             258.15 Joules power/energy-pkg/                                                     
    15.024694858             275.51 Joules power/energy-pkg/                                                     
    16.025900691             281.57 Joules power/energy-pkg/                                                     
    17.027868481             269.33 Joules power/energy-pkg/                                                     
    18.030834726             269.65 Joules power/energy-pkg/                                                     
    19.032276413             275.77 Joules power/energy-pkg/                                                     
    20.033468140             273.75 Joules power/energy-pkg/                                                     
    21.034653894             268.73 Joules power/energy-pkg/                                                     
    22.035858795             277.66 Joules power/energy-pkg/                                                     
    23.039565697             268.92 Joules power/energy-pkg/                                                     
    24.040772482             272.25 Joules power/energy-pkg/                                                     
    25.041960290             272.58 Joules power/energy-pkg/                                                     
    26.043153149             279.54 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    27.044594255             279.52 Joules power/energy-pkg/                                                     
    28.046626547             278.29 Joules power/energy-pkg/                                                     
    29.048611120             278.43 Joules power/energy-pkg/                                                     
    30.052554057             270.96 Joules power/energy-pkg/                                                     
    31.054265884             275.81 Joules power/energy-pkg/                                                     
    32.055798433             275.96 Joules power/energy-pkg/                                                     
    33.057548022             278.68 Joules power/energy-pkg/                                                     
    34.058750108             278.99 Joules power/energy-pkg/                                                     
    35.060544190             277.26 Joules power/energy-pkg/                                                     
    36.064525319             279.35 Joules power/energy-pkg/                                                     
    37.065748535             276.75 Joules power/energy-pkg/                                                     
    38.067482835             262.55 Joules power/energy-pkg/                                                     
    39.068718253             274.28 Joules power/energy-pkg/                                                     
    40.071461667             267.79 Joules power/energy-pkg/                                                     
    41.072354797             263.89 Joules power/energy-pkg/                                                     
    42.073629206             267.28 Joules power/energy-pkg/                                                     
    43.074831250             274.74 Joules power/energy-pkg/                                                     
    44.076019387             293.99 Joules power/energy-pkg/                                                     
    45.077502851             285.27 Joules power/energy-pkg/                                                     
    46.079551582             271.73 Joules power/energy-pkg/                                                     
    47.082451278             281.92 Joules power/energy-pkg/                                                     
    48.086476128             281.42 Joules power/energy-pkg/                                                     
    49.087670847             282.56 Joules power/energy-pkg/                                                     
    50.088865767             279.85 Joules power/energy-pkg/                                                     
    51.090098548             283.78 Joules power/energy-pkg/                                                     
    52.091270395             281.86 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    53.092470955             279.84 Joules power/energy-pkg/                                                     
    54.093685342             267.77 Joules power/energy-pkg/                                                     
    55.094863760             263.23 Joules power/energy-pkg/                                                     
    56.096069270             267.97 Joules power/energy-pkg/                                                     
    57.102282839             267.08 Joules power/energy-pkg/                                                     
    58.105543978             270.13 Joules power/energy-pkg/                                                     
    59.108566165             264.45 Joules power/energy-pkg/                                                     
    60.111119558             263.91 Joules power/energy-pkg/                                                     
