# started on Sat Mar 14 21:33:53 2026

#           time             counts   unit events
     1.001058628             362.16 Joules power/energy-pkg/                                                     
     2.004986049             356.42 Joules power/energy-pkg/                                                     
     3.006267316             311.60 Joules power/energy-pkg/                                                     
     4.007618175             315.90 Joules power/energy-pkg/                                                     
     5.008912488             322.97 Joules power/energy-pkg/                                                     
     6.010170381             321.51 Joules power/energy-pkg/                                                     
     7.011493157             329.40 Joules power/energy-pkg/                                                     
     8.012399618             319.17 Joules power/energy-pkg/                                                     
     9.014397027             316.70 Joules power/energy-pkg/                                                     
    10.015402033             320.13 Joules power/energy-pkg/                                                     
    11.018492565             319.31 Joules power/energy-pkg/                                                     
    12.020608788             318.71 Joules power/energy-pkg/                                                     
    13.021852775             321.78 Joules power/energy-pkg/                                                     
    14.022395039             321.65 Joules power/energy-pkg/                                                     
    15.026390918             327.65 Joules power/energy-pkg/                                                     
    16.028407393             329.91 Joules power/energy-pkg/                                                     
    17.029402661             325.62 Joules power/energy-pkg/                                                     
    18.030392098             322.90 Joules power/energy-pkg/                                                     
    19.031399840             321.70 Joules power/energy-pkg/                                                     
    20.032397392             326.49 Joules power/energy-pkg/                                                     
    21.034392597             330.67 Joules power/energy-pkg/                                                     
    22.035623770             339.52 Joules power/energy-pkg/                                                     
    23.036900109             343.82 Joules power/energy-pkg/                                                     
    24.038183561             339.64 Joules power/energy-pkg/                                                     
    25.039453096             342.29 Joules power/energy-pkg/                                                     
    26.040679121             340.77 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    27.041899592             352.90 Joules power/energy-pkg/                                                     
    28.044540924             352.86 Joules power/energy-pkg/                                                     
    29.045796221             359.70 Joules power/energy-pkg/                                                     
    30.047012784             367.06 Joules power/energy-pkg/                                                     
    31.048218557             346.29 Joules power/energy-pkg/                                                     
    32.049457944             332.34 Joules power/energy-pkg/                                                     
    33.050667555             343.19 Joules power/energy-pkg/                                                     
    34.051364738             348.38 Joules power/energy-pkg/                                                     
    35.052616428             357.27 Joules power/energy-pkg/                                                     
    36.053887845             348.07 Joules power/energy-pkg/                                                     
    37.054363030             337.84 Joules power/energy-pkg/                                                     
    38.055622454             335.21 Joules power/energy-pkg/                                                     
    39.056880015             335.79 Joules power/energy-pkg/                                                     
    40.058091940             330.64 Joules power/energy-pkg/                                                     
    41.059315767             323.30 Joules power/energy-pkg/                                                     
    42.060525879             319.23 Joules power/energy-pkg/                                                     
    43.061279278             316.35 Joules power/energy-pkg/                                                     
    44.065561217             311.13 Joules power/energy-pkg/                                                     
    45.066773783             316.88 Joules power/energy-pkg/                                                     
    46.070528526             315.69 Joules power/energy-pkg/                                                     
    47.071721104             315.08 Joules power/energy-pkg/                                                     
    48.072914444             313.80 Joules power/energy-pkg/                                                     
    49.074115198             316.22 Joules power/energy-pkg/                                                     
    50.075278441             315.95 Joules power/energy-pkg/                                                     
    51.076372082             317.49 Joules power/energy-pkg/                                                     
    52.080414829             321.74 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    53.081689903             320.67 Joules power/energy-pkg/                                                     
    54.082527141             332.67 Joules power/energy-pkg/                                                     
    55.083748424             337.21 Joules power/energy-pkg/                                                     
    56.084965789             333.93 Joules power/energy-pkg/                                                     
    57.086185939             346.20 Joules power/energy-pkg/                                                     
    58.087560170             342.42 Joules power/energy-pkg/                                                     
    59.088376098             332.88 Joules power/energy-pkg/                                                     
    60.092408836             325.20 Joules power/energy-pkg/                                                     
    61.093613146             327.38 Joules power/energy-pkg/                                                     
    62.094784775             326.02 Joules power/energy-pkg/                                                     
    63.095937138             325.66 Joules power/energy-pkg/                                                     
    64.097130758             337.83 Joules power/energy-pkg/                                                     
    65.099400449             337.02 Joules power/energy-pkg/                                                     
    66.100613576             323.21 Joules power/energy-pkg/                                                     
    67.101827014             317.02 Joules power/energy-pkg/                                                     
    68.103042515             320.88 Joules power/energy-pkg/                                                     
    69.104207572             324.29 Joules power/energy-pkg/                                                     
    70.105420318             324.82 Joules power/energy-pkg/                                                     
    71.106608468             334.26 Joules power/energy-pkg/                                                     
    72.108519011             336.85 Joules power/energy-pkg/                                                     
    73.109715116             328.75 Joules power/energy-pkg/                                                     
    74.110918114             320.96 Joules power/energy-pkg/                                                     
    75.112144977             327.15 Joules power/energy-pkg/                                                     
    76.113420592             332.67 Joules power/energy-pkg/                                                     
    77.116605180             332.75 Joules power/energy-pkg/                                                     
    78.117803359             327.18 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    79.119003952             330.35 Joules power/energy-pkg/                                                     
    80.120215877             336.52 Joules power/energy-pkg/                                                     
    81.121416791             341.65 Joules power/energy-pkg/                                                     
    82.122614750             341.17 Joules power/energy-pkg/                                                     
    83.124547224             337.61 Joules power/energy-pkg/                                                     
    84.125722740             334.51 Joules power/energy-pkg/                                                     
    85.128509818             331.01 Joules power/energy-pkg/                                                     
    86.129699430             331.26 Joules power/energy-pkg/                                                     
    87.130859016             332.24 Joules power/energy-pkg/                                                     
    88.132026217             333.46 Joules power/energy-pkg/                                                     
    89.135498648             332.48 Joules power/energy-pkg/                                                     
    90.136705082             330.94 Joules power/energy-pkg/                                                     
    91.137146393             330.05 Joules power/energy-pkg/                                                     
    92.138353282             328.46 Joules power/energy-pkg/                                                     
    93.139704895             323.19 Joules power/energy-pkg/                                                     
    94.140907646             320.59 Joules power/energy-pkg/                                                     
    95.142130636             322.35 Joules power/energy-pkg/                                                     
    96.143358285             323.81 Joules power/energy-pkg/                                                     
    97.144559895             321.19 Joules power/energy-pkg/                                                     
    98.147534771             338.61 Joules power/energy-pkg/                                                     
    99.148724127             330.63 Joules power/energy-pkg/                                                     
   100.149910908             325.76 Joules power/energy-pkg/                                                     
   101.151103891             326.15 Joules power/energy-pkg/                                                     
   102.152560101             320.55 Joules power/energy-pkg/                                                     
   103.153786367             316.23 Joules power/energy-pkg/                                                     
   104.155059542             333.70 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   105.156394844             342.98 Joules power/energy-pkg/                                                     
   106.158577404             360.89 Joules power/energy-pkg/                                                     
   107.160680926             354.50 Joules power/energy-pkg/                                                     
   108.161970512             342.97 Joules power/energy-pkg/                                                     
   109.162772006             339.82 Joules power/energy-pkg/                                                     
   110.164257261             336.38 Joules power/energy-pkg/                                                     
   111.167192632             331.15 Joules power/energy-pkg/                                                     
   112.169541367             330.58 Joules power/energy-pkg/                                                     
   113.170769577             324.03 Joules power/energy-pkg/                                                     
   114.172607106             322.06 Joules power/energy-pkg/                                                     
   115.173795401             325.19 Joules power/energy-pkg/                                                     
   116.174969268             333.01 Joules power/energy-pkg/                                                     
   117.176223487             333.79 Joules power/energy-pkg/                                                     
   118.177491562             328.68 Joules power/energy-pkg/                                                     
   119.178713009             330.78 Joules power/energy-pkg/                                                     
   120.181591833             319.51 Joules power/energy-pkg/                                                     
   121.181842128             333.19 Joules power/energy-pkg/                                                     
   122.185543926             322.95 Joules power/energy-pkg/                                                     
   123.186802493             324.36 Joules power/energy-pkg/                                                     
   124.188049438             332.02 Joules power/energy-pkg/                                                     
   125.189237051             332.72 Joules power/energy-pkg/                                                     
   126.190433190             334.06 Joules power/energy-pkg/                                                     
   127.194524984             335.55 Joules power/energy-pkg/                                                     
   128.195791556             336.47 Joules power/energy-pkg/                                                     
   129.196134756             329.82 Joules power/energy-pkg/                                                     
   130.197416867             328.44 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   131.198633004             335.41 Joules power/energy-pkg/                                                     
   132.199755945             335.84 Joules power/energy-pkg/                                                     
   133.201003872             335.16 Joules power/energy-pkg/                                                     
   134.204545147             335.03 Joules power/energy-pkg/                                                     
   135.205806960             335.23 Joules power/energy-pkg/                                                     
   136.207016735             334.85 Joules power/energy-pkg/                                                     
   137.208242030             326.27 Joules power/energy-pkg/                                                     
   138.209556272             329.22 Joules power/energy-pkg/                                                     
   139.210766928             325.38 Joules power/energy-pkg/                                                     
   140.211977946             327.94 Joules power/energy-pkg/                                                     
   141.213221915             341.19 Joules power/energy-pkg/                                                     
   142.215685166             345.07 Joules power/energy-pkg/                                                     
   143.216910450             327.37 Joules power/energy-pkg/                                                     
   144.218161583             332.27 Joules power/energy-pkg/                                                     
   145.219359155             330.91 Joules power/energy-pkg/                                                     
   146.220569711             330.45 Joules power/energy-pkg/                                                     
   147.221818771             332.13 Joules power/energy-pkg/                                                     
   148.223057671             330.60 Joules power/energy-pkg/                                                     
   149.224301720             333.39 Joules power/energy-pkg/                                                     
   150.225548064             335.80 Joules power/energy-pkg/                                                     
   151.229592980             335.86 Joules power/energy-pkg/                                                     
   152.230037490             342.25 Joules power/energy-pkg/                                                     
   153.231264718             340.81 Joules power/energy-pkg/                                                     
   154.231921830             339.58 Joules power/energy-pkg/                                                     
   155.233145998             340.75 Joules power/energy-pkg/                                                     
   156.234654288             348.53 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   157.235920660             350.70 Joules power/energy-pkg/                                                     
   158.238536470             356.21 Joules power/energy-pkg/                                                     
   159.239391185             344.87 Joules power/energy-pkg/                                                     
   160.240688797             337.90 Joules power/energy-pkg/                                                     
   161.241913732             337.22 Joules power/energy-pkg/                                                     
   162.243202386             330.82 Joules power/energy-pkg/                                                     
   163.244458079             344.50 Joules power/energy-pkg/                                                     
