# started on Fri Apr  3 18:58:14 2026

#           time             counts   unit events
   176.817024743              95.21 Joules power/energy-pkg/                                                     
   177.818027415              94.86 Joules power/energy-pkg/                                                     
   178.896638697             103.97 Joules power/energy-pkg/                                                     
   179.897265975              99.38 Joules power/energy-pkg/                                                     
   180.898575271              94.92 Joules power/energy-pkg/                                                     
   181.899952878              96.61 Joules power/energy-pkg/                                                     
   182.901233666              95.10 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.904732832              94.22 Joules power/energy-pkg/                                                     
   184.905642357              97.26 Joules power/energy-pkg/                                                     
   185.906952198              95.82 Joules power/energy-pkg/                                                     
   186.908255590              95.21 Joules power/energy-pkg/                                                     
   187.909558493              91.84 Joules power/energy-pkg/                                                     
   188.920726360              95.21 Joules power/energy-pkg/                                                     
   189.921492811              96.82 Joules power/energy-pkg/                                                     
   190.922669366              96.05 Joules power/energy-pkg/                                                     
   191.924647690              94.01 Joules power/energy-pkg/                                                     
   192.925535137              89.80 Joules power/energy-pkg/                                                     
   194.126166660             108.33 Joules power/energy-pkg/                                                     
   195.127005921              89.58 Joules power/energy-pkg/                                                     
   196.128352881              88.13 Joules power/energy-pkg/                                                     
   197.129675548              90.68 Joules power/energy-pkg/                                                     
   198.130654052              88.59 Joules power/energy-pkg/                                                     
   199.132643280              92.18 Joules power/energy-pkg/                                                     
   200.133671467              93.53 Joules power/energy-pkg/                                                     
   201.137639542              94.81 Joules power/energy-pkg/                                                     
   202.138685413              96.34 Joules power/energy-pkg/                                                     
   203.141644199              91.26 Joules power/energy-pkg/                                                     
   204.302649871             114.31 Joules power/energy-pkg/                                                     
   205.304209849              94.19 Joules power/energy-pkg/                                                     
   206.305478395              91.09 Joules power/energy-pkg/                                                     
   207.306162627              91.80 Joules power/energy-pkg/                                                     
   208.307435870              88.62 Joules power/energy-pkg/                                                     
   209.308770390              93.52 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   210.309656744              94.22 Joules power/energy-pkg/                                                     
   211.311116620              96.41 Joules power/energy-pkg/                                                     
   212.312438232              93.95 Joules power/energy-pkg/                                                     
   213.313632672              87.03 Joules power/energy-pkg/                                                     
   214.314660815              91.17 Joules power/energy-pkg/                                                     
   215.315684140              96.43 Joules power/energy-pkg/                                                     
   216.316894894              97.50 Joules power/energy-pkg/                                                     
   217.318219896              98.01 Joules power/energy-pkg/                                                     
   218.319525982              93.39 Joules power/energy-pkg/                                                     
   219.320821172             100.58 Joules power/energy-pkg/                                                     
   220.322149884             103.46 Joules power/energy-pkg/                                                     
   221.322672158             102.41 Joules power/energy-pkg/                                                     
   222.324668226             103.70 Joules power/energy-pkg/                                                     
   223.326779344              99.76 Joules power/energy-pkg/                                                     
   224.327538091             102.58 Joules power/energy-pkg/                                                     
   225.328768282              99.73 Joules power/energy-pkg/                                                     
   226.330061933              97.67 Joules power/energy-pkg/                                                     
   227.331366272              98.75 Joules power/energy-pkg/                                                     
   228.332660453              97.84 Joules power/energy-pkg/                                                     
   229.335674435             100.67 Joules power/energy-pkg/                                                     
   230.337656915              99.70 Joules power/energy-pkg/                                                     
   231.340682108             101.37 Joules power/energy-pkg/                                                     
   232.341684902              99.47 Joules power/energy-pkg/                                                     
   233.343664504              98.58 Joules power/energy-pkg/                                                     
   234.346661163             102.92 Joules power/energy-pkg/                                                     
   235.349655376              95.45 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   236.353687694              92.28 Joules power/energy-pkg/                                                     
   237.354686020              92.24 Joules power/energy-pkg/                                                     
   238.358678370              92.36 Joules power/energy-pkg/                                                     
   239.360654729              95.76 Joules power/energy-pkg/                                                     
   240.363671422              97.66 Joules power/energy-pkg/                                                     
   241.366679313              97.01 Joules power/energy-pkg/                                                     
   242.372721839              98.08 Joules power/energy-pkg/                                                     
   243.373961649              89.97 Joules power/energy-pkg/                                                     
   244.375140025              91.62 Joules power/energy-pkg/                                                     
   245.376406888              91.14 Joules power/energy-pkg/                                                     
   246.377688544              92.39 Joules power/energy-pkg/                                                     
   247.378666193              90.61 Joules power/energy-pkg/                                                     
   248.379933123              88.73 Joules power/energy-pkg/                                                     
   249.381246175              93.69 Joules power/energy-pkg/                                                     
   250.382526761              94.40 Joules power/energy-pkg/                                                     
   251.383654930              97.94 Joules power/energy-pkg/                                                     
   252.385711361             100.54 Joules power/energy-pkg/                                                     
   253.386957586              94.00 Joules power/energy-pkg/                                                     
   254.388231332              97.02 Joules power/energy-pkg/                                                     
   255.388644945              96.61 Joules power/energy-pkg/                                                     
   256.389903972              94.77 Joules power/energy-pkg/                                                     
   257.391166316              95.26 Joules power/energy-pkg/                                                     
   258.391636543              91.44 Joules power/energy-pkg/                                                     
   259.392873409              90.15 Joules power/energy-pkg/                                                     
   260.393927834              90.48 Joules power/energy-pkg/                                                     
   261.394642351              92.29 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   262.395880798              90.27 Joules power/energy-pkg/                                                     
   263.396649098              88.70 Joules power/energy-pkg/                                                     
   264.397889425              97.47 Joules power/energy-pkg/                                                     
   265.399123910              93.71 Joules power/energy-pkg/                                                     
   266.399692041              93.94 Joules power/energy-pkg/                                                     
   267.400944447              94.07 Joules power/energy-pkg/                                                     
   268.402210562              91.76 Joules power/energy-pkg/                                                     
   269.403469938              92.79 Joules power/energy-pkg/                                                     
   270.404785947              92.65 Joules power/energy-pkg/                                                     
   271.405995967              91.21 Joules power/energy-pkg/                                                     
   272.407290870              90.85 Joules power/energy-pkg/                                                     
   273.408622460              89.09 Joules power/energy-pkg/                                                     
   274.409801271              92.77 Joules power/energy-pkg/                                                     
