# started on Sun Mar  1 09:34:51 2026

#           time             counts unit events
     1.000934447      3,750,863,128      cycles                                                                
     1.000934447      6,403,716,846      instructions                     #    1.71  insn per cycle            
     1.000934447        269,166,174      cache-references                                                      
     1.000934447         27,318,474      cache-misses                     #   10.15% of all cache refs         
     1.000934447        120,228,089      L1-dcache-load-misses                                                 
     1.000934447    <not supported>      LLC-load-misses                                                       
     2.001720236        471,967,105      cycles                                                                
     2.001720236      1,014,599,479      instructions                     #    2.15  insn per cycle            
     2.001720236         32,358,235      cache-references                                                      
     2.001720236          3,144,611      cache-misses                     #    9.72% of all cache refs         
     2.001720236         15,453,641      L1-dcache-load-misses                                                 
     2.001720236    <not supported>      LLC-load-misses                                                       
     3.002800373            114,351      cycles                                                                
     3.002800373             24,904      instructions                     #    0.22  insn per cycle            
     3.002800373              3,829      cache-references                                                      
     3.002800373              1,546      cache-misses                     #   40.38% of all cache refs         
     3.002800373                859      L1-dcache-load-misses                                                 
     3.002800373    <not supported>      LLC-load-misses                                                       
     4.003042174            141,691      cycles                                                                
     4.003042174             44,761      instructions                     #    0.32  insn per cycle            
     4.003042174              7,403      cache-references                                                      
     4.003042174              2,790      cache-misses                     #   37.69% of all cache refs         
     4.003042174              1,708      L1-dcache-load-misses                                                 
     4.003042174    <not supported>      LLC-load-misses                                                       
     5.004114001            218,305      cycles                                                                
     5.004114001             79,866      instructions                     #    0.37  insn per cycle            
     5.004114001             12,884      cache-references                                                      
     5.004114001              3,589      cache-misses                     #   27.86% of all cache refs         
     5.004114001              4,700      L1-dcache-load-misses                                                 
     5.004114001    <not supported>      LLC-load-misses                                                       
     6.005188997            213,421      cycles                                                                
     6.005188997             57,063      instructions                     #    0.27  insn per cycle            
     6.005188997             10,272      cache-references                                                      
     6.005188997              3,482      cache-misses                     #   33.90% of all cache refs         
     6.005188997              3,717      L1-dcache-load-misses                                                 
     6.005188997    <not supported>      LLC-load-misses                                                       
     7.005718387            188,997      cycles                                                                
     7.005718387             63,380      instructions                     #    0.34  insn per cycle            
     7.005718387             10,030      cache-references                                                      
     7.005718387              3,570      cache-misses                     #   35.59% of all cache refs         
     7.005718387              2,637      L1-dcache-load-misses                                                 
     7.005718387    <not supported>      LLC-load-misses                                                       
     8.006796804            119,317      cycles                                                                
     8.006796804             24,802      instructions                     #    0.21  insn per cycle            
     8.006796804              5,249      cache-references                                                      
     8.006796804              2,103      cache-misses                     #   40.06% of all cache refs         
     8.006796804                902      L1-dcache-load-misses                                                 
     8.006796804    <not supported>      LLC-load-misses                                                       
     9.007818801            114,069      cycles                                                                
     9.007818801             24,986      instructions                     #    0.22  insn per cycle            
     9.007818801              5,125      cache-references                                                      
     9.007818801              2,247      cache-misses                     #   43.84% of all cache refs         
     9.007818801                934      L1-dcache-load-misses                                                 
     9.007818801    <not supported>      LLC-load-misses                                                       
    10.008888518            133,628      cycles                                                                
    10.008888518             44,352      instructions                     #    0.33  insn per cycle            
    10.008888518              6,850      cache-references                                                      
    10.008888518              2,476      cache-misses                     #   36.15% of all cache refs         
    10.008888518              1,662      L1-dcache-load-misses                                                 
    10.008888518    <not supported>      LLC-load-misses                                                       
    11.009957315            125,276      cycles                                                                
    11.009957315             57,768      instructions                     #    0.46  insn per cycle            
    11.009957315              7,039      cache-references                                                      
    11.009957315              1,454      cache-misses                     #   20.66% of all cache refs         
    11.009957315              2,228      L1-dcache-load-misses                                                 
    11.009957315    <not supported>      LLC-load-misses                                                       
    12.011028022            106,632      cycles                                                                
    12.011028022             24,926      instructions                     #    0.23  insn per cycle            
    12.011028022              4,936      cache-references                                                      
    12.011028022              1,671      cache-misses                     #   33.85% of all cache refs         
    12.011028022                880      L1-dcache-load-misses                                                 
    12.011028022    <not supported>      LLC-load-misses                                                       
    13.012097839            169,574      cycles                                                                
    13.012097839             74,645      instructions                     #    0.44  insn per cycle            
    13.012097839             10,625      cache-references                                                      
    13.012097839              2,785      cache-misses                     #   26.21% of all cache refs         
    13.012097839              3,355      L1-dcache-load-misses                                                 
    13.012097839    <not supported>      LLC-load-misses                                                       
    14.012720098            163,381      cycles                                                                
    14.012720098             60,283      instructions                     #    0.37  insn per cycle            
    14.012720098              8,900      cache-references                                                      
    14.012720098              2,817      cache-misses                     #   31.65% of all cache refs         
    14.012720098              2,532      L1-dcache-load-misses                                                 
    14.012720098    <not supported>      LLC-load-misses                                                       
    15.013790635            110,077      cycles                                                                
    15.013790635             24,801      instructions                     #    0.23  insn per cycle            
    15.013790635              5,416      cache-references                                                      
    15.013790635              2,293      cache-misses                     #   42.34% of all cache refs         
    15.013790635                875      L1-dcache-load-misses                                                 
    15.013790635    <not supported>      LLC-load-misses                                                       
    16.014861822            105,100      cycles                                                                
    16.014861822             24,824      instructions                     #    0.24  insn per cycle            
    16.014861822              4,456      cache-references                                                      
    16.014861822              1,404      cache-misses                     #   31.51% of all cache refs         
    16.014861822                874      L1-dcache-load-misses                                                 
    16.014861822    <not supported>      LLC-load-misses                                                       
    17.015907199            142,180      cycles                                                                
    17.015907199             46,587      instructions                     #    0.33  insn per cycle            
    17.015907199              6,579      cache-references                                                      
    17.015907199              2,266      cache-misses                     #   34.44% of all cache refs         
    17.015907199              1,717      L1-dcache-load-misses                                                 
    17.015907199    <not supported>      LLC-load-misses                                                       
    18.016724077            140,673      cycles                                                                
    18.016724077             45,680      instructions                     #    0.32  insn per cycle            
    18.016724077              6,457      cache-references                                                      
    18.016724077              1,686      cache-misses                     #   26.11% of all cache refs         
    18.016724077              1,631      L1-dcache-load-misses                                                 
    18.016724077    <not supported>      LLC-load-misses                                                       
    19.017803524            173,360      cycles                                                                
    19.017803524             70,561      instructions                     #    0.41  insn per cycle            
    19.017803524              9,290      cache-references                                                      
    19.017803524              2,154      cache-misses                     #   23.19% of all cache refs         
    19.017803524              2,824      L1-dcache-load-misses                                                 
    19.017803524    <not supported>      LLC-load-misses                                                       
    20.018717231            129,713      cycles                                                                
    20.018717231             24,826      instructions                     #    0.19  insn per cycle            
    20.018717231              4,872      cache-references                                                      
    20.018717231              1,835      cache-misses                     #   37.66% of all cache refs         
    20.018717231                873      L1-dcache-load-misses                                                 
    20.018717231    <not supported>      LLC-load-misses                                                       
    21.019718139            164,235      cycles                                                                
    21.019718139             69,139      instructions                     #    0.42  insn per cycle            
    21.019718139              9,509      cache-references                                                      
    21.019718139              1,884      cache-misses                     #   19.81% of all cache refs         
    21.019718139              2,911      L1-dcache-load-misses                                                 
    21.019718139    <not supported>      LLC-load-misses                                                       
    22.020708386            156,774      cycles                                                                
    22.020708386             60,799      instructions                     #    0.39  insn per cycle            
    22.020708386              8,833      cache-references                                                      
    22.020708386              2,250      cache-misses                     #   25.47% of all cache refs         
    22.020708386              2,538      L1-dcache-load-misses                                                 
    22.020708386    <not supported>      LLC-load-misses                                                       
    23.021779473            144,735      cycles                                                                
    23.021779473             56,869      instructions                     #    0.39  insn per cycle            
    23.021779473              7,335      cache-references                                                      
    23.021779473              2,020      cache-misses                     #   27.54% of all cache refs         
    23.021779473              2,271      L1-dcache-load-misses                                                 
    23.021779473    <not supported>      LLC-load-misses                                                       
    24.022848650            156,750      cycles                                                                
    24.022848650             48,286      instructions                     #    0.31  insn per cycle            
    24.022848650              7,324      cache-references                                                      
    24.022848650              2,876      cache-misses                     #   39.27% of all cache refs         
    24.022848650              1,747      L1-dcache-load-misses                                                 
    24.022848650    <not supported>      LLC-load-misses                                                       
    25.023917407            138,499      cycles                                                                
    25.023917407             49,030      instructions                     #    0.35  insn per cycle            
    25.023917407              6,424      cache-references                                                      
    25.023917407              2,123      cache-misses                     #   33.05% of all cache refs         
    25.023917407              1,844      L1-dcache-load-misses                                                 
    25.023917407    <not supported>      LLC-load-misses                                                       
    26.024960743            134,101      cycles                                                                
    26.024960743             59,882      instructions                     #    0.45  insn per cycle            
    26.024960743              7,037      cache-references                                                      
    26.024960743              1,514      cache-misses                     #   21.51% of all cache refs         
    26.024960743              2,399      L1-dcache-load-misses                                                 
    26.024960743    <not supported>      LLC-load-misses                                                       
#           time             counts unit events
    27.026006181            162,280      cycles                                                                
    27.026006181             63,713      instructions                     #    0.39  insn per cycle            
    27.026006181              8,486      cache-references                                                      
    27.026006181              2,426      cache-misses                     #   28.59% of all cache refs         
    27.026006181              2,605      L1-dcache-load-misses                                                 
    27.026006181    <not supported>      LLC-load-misses                                                       
    28.026721379            141,871      cycles                                                                
    28.026721379             68,390      instructions                     #    0.48  insn per cycle            
    28.026721379              9,194      cache-references                                                      
    28.026721379              2,368      cache-misses                     #   25.76% of all cache refs         
    28.026721379              2,938      L1-dcache-load-misses                                                 
    28.026721379    <not supported>      LLC-load-misses                                                       
    29.027791036            142,624      cycles                                                                
    29.027791036             56,663      instructions                     #    0.40  insn per cycle            
    29.027791036              8,018      cache-references                                                      
    29.027791036              2,347      cache-misses                     #   29.27% of all cache refs         
    29.027791036              2,332      L1-dcache-load-misses                                                 
    29.027791036    <not supported>      LLC-load-misses                                                       
    30.028861903            149,189      cycles                                                                
    30.028861903             45,457      instructions                     #    0.30  insn per cycle            
    30.028861903              6,660      cache-references                                                      
    30.028861903              2,399      cache-misses                     #   36.02% of all cache refs         
    30.028861903              1,653      L1-dcache-load-misses                                                 
    30.028861903    <not supported>      LLC-load-misses                                                       
    31.029932510          1,913,378      cycles                                                                
    31.029932510            705,462      instructions                     #    0.37  insn per cycle            
    31.029932510            102,615      cache-references                                                      
    31.029932510             27,158      cache-misses                     #   26.47% of all cache refs         
    31.029932510             31,793      L1-dcache-load-misses                                                 
    31.029932510    <not supported>      LLC-load-misses                                                       
    32.031023137            436,640      cycles                                                                
    32.031023137            126,851      instructions                     #    0.29  insn per cycle            
    32.031023137             20,636      cache-references                                                      
    32.031023137              5,973      cache-misses                     #   28.94% of all cache refs         
    32.031023137              5,308      L1-dcache-load-misses                                                 
    32.031023137    <not supported>      LLC-load-misses                                                       
    33.032068073            177,361      cycles                                                                
    33.032068073             48,480      instructions                     #    0.27  insn per cycle            
    33.032068073              6,935      cache-references                                                      
    33.032068073              2,771      cache-misses                     #   39.96% of all cache refs         
    33.032068073              2,315      L1-dcache-load-misses                                                 
    33.032068073    <not supported>      LLC-load-misses                                                       
    34.032713983            104,028      cycles                                                                
    34.032713983             24,827      instructions                     #    0.24  insn per cycle            
    34.032713983              4,498      cache-references                                                      
    34.032713983              1,226      cache-misses                     #   27.26% of all cache refs         
    34.032713983                833      L1-dcache-load-misses                                                 
    34.032713983    <not supported>      LLC-load-misses                                                       
    35.033778169            124,546      cycles                                                                
    35.033778169             46,968      instructions                     #    0.38  insn per cycle            
    35.033778169              5,967      cache-references                                                      
    35.033778169              1,948      cache-misses                     #   32.65% of all cache refs         
    35.033778169              1,584      L1-dcache-load-misses                                                 
    35.033778169    <not supported>      LLC-load-misses                                                       
    36.034839276            144,131      cycles                                                                
    36.034839276             48,515      instructions                     #    0.34  insn per cycle            
    36.034839276              7,511      cache-references                                                      
    36.034839276              2,548      cache-misses                     #   33.92% of all cache refs         
    36.034839276              1,926      L1-dcache-load-misses                                                 
    36.034839276    <not supported>      LLC-load-misses                                                       
    37.035905353            143,757      cycles                                                                
    37.035905353             69,435      instructions                     #    0.48  insn per cycle            
    37.035905353              9,267      cache-references                                                      
    37.035905353              1,999      cache-misses                     #   21.57% of all cache refs         
    37.035905353              2,834      L1-dcache-load-misses                                                 
    37.035905353    <not supported>      LLC-load-misses                                                       
    38.036983630            141,293      cycles                                                                
    38.036983630             47,184      instructions                     #    0.33  insn per cycle            
    38.036983630              6,942      cache-references                                                      
    38.036983630              2,419      cache-misses                     #   34.85% of all cache refs         
    38.036983630              1,728      L1-dcache-load-misses                                                 
    38.036983630    <not supported>      LLC-load-misses                                                       
    39.038047247            109,294      cycles                                                                
    39.038047247             24,801      instructions                     #    0.23  insn per cycle            
    39.038047247              4,870      cache-references                                                      
    39.038047247              1,780      cache-misses                     #   36.55% of all cache refs         
    39.038047247                855      L1-dcache-load-misses                                                 
    39.038047247    <not supported>      LLC-load-misses                                                       
    40.038716106            153,895      cycles                                                                
    40.038716106             69,396      instructions                     #    0.45  insn per cycle            
    40.038716106              9,247      cache-references                                                      
    40.038716106              2,058      cache-misses                     #   22.26% of all cache refs         
    40.038716106              2,815      L1-dcache-load-misses                                                 
    40.038716106    <not supported>      LLC-load-misses                                                       
    41.039782723            147,318      cycles                                                                
    41.039782723             51,086      instructions                     #    0.35  insn per cycle            
