# started on Fri Apr  3 17:53:47 2026

#           time             counts   unit events
    44.059052770              57.79 Joules power/energy-pkg/                                                     
    45.060055365              57.29 Joules power/energy-pkg/                                                     
    46.061032696              57.14 Joules power/energy-pkg/                                                     
    47.062049764              57.23 Joules power/energy-pkg/                                                     
    48.063053629              57.16 Joules power/energy-pkg/                                                     
    49.066155814              57.04 Joules power/energy-pkg/                                                     
    50.067617092              54.41 Joules power/energy-pkg/                                                     
    51.069129393              53.24 Joules power/energy-pkg/                                                     
    52.070546126              82.14 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    53.072081465              91.30 Joules power/energy-pkg/                                                     
    54.073348543              96.42 Joules power/energy-pkg/                                                     
    55.074624704             100.60 Joules power/energy-pkg/                                                     
    56.075017051              93.95 Joules power/energy-pkg/                                                     
    57.077014075              93.92 Joules power/energy-pkg/                                                     
    58.078017604              95.35 Joules power/energy-pkg/                                                     
    59.079013770              96.49 Joules power/energy-pkg/                                                     
    60.080293205             100.39 Joules power/energy-pkg/                                                     
    61.081012460              95.07 Joules power/energy-pkg/                                                     
    62.083012847              97.20 Joules power/energy-pkg/                                                     
    63.084014318              90.49 Joules power/energy-pkg/                                                     
    64.085009598              92.39 Joules power/energy-pkg/                                                     
    65.086018326              96.93 Joules power/energy-pkg/                                                     
    66.090074937              90.55 Joules power/energy-pkg/                                                     
    67.091324350              86.76 Joules power/energy-pkg/                                                     
    68.092589816              85.51 Joules power/energy-pkg/                                                     
    69.093505556              91.22 Joules power/energy-pkg/                                                     
    70.099060203              95.99 Joules power/energy-pkg/                                                     
    71.100331194              96.24 Joules power/energy-pkg/                                                     
    72.100972942             100.43 Joules power/energy-pkg/                                                     
    73.101972343              95.55 Joules power/energy-pkg/                                                     
    74.102971501              94.58 Joules power/energy-pkg/                                                     
    75.103973356              98.50 Joules power/energy-pkg/                                                     
    76.104989368              99.05 Joules power/energy-pkg/                                                     
    77.106289311             102.67 Joules power/energy-pkg/                                                     
    78.107015563              92.85 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    79.108015806              92.91 Joules power/energy-pkg/                                                     
    80.109335331              93.69 Joules power/energy-pkg/                                                     
    81.110663664              94.52 Joules power/energy-pkg/                                                     
    82.112019569              95.52 Joules power/energy-pkg/                                                     
    83.113350333              96.30 Joules power/energy-pkg/                                                     
    84.114408891              96.28 Joules power/energy-pkg/                                                     
    85.115472296              96.30 Joules power/energy-pkg/                                                     
    86.116014871              95.64 Joules power/energy-pkg/                                                     
    87.118018878              98.06 Joules power/energy-pkg/                                                     
    88.118981464              99.76 Joules power/energy-pkg/                                                     
    89.120009880             100.15 Joules power/energy-pkg/                                                     
    90.124104409              99.70 Joules power/energy-pkg/                                                     
    91.125506241              97.67 Joules power/energy-pkg/                                                     
    92.126850681              97.50 Joules power/energy-pkg/                                                     
    93.128216552              97.58 Joules power/energy-pkg/                                                     
    94.129541133              97.46 Joules power/energy-pkg/                                                     
    95.130847075             101.17 Joules power/energy-pkg/                                                     
    96.132195098             100.52 Joules power/energy-pkg/                                                     
    97.133520181              98.95 Joules power/energy-pkg/                                                     
    98.134002087              99.96 Joules power/energy-pkg/                                                     
    99.135013682              99.88 Joules power/energy-pkg/                                                     
   100.139015278             100.72 Joules power/energy-pkg/                                                     
   101.140004342              99.00 Joules power/energy-pkg/                                                     
   102.141284691              97.18 Joules power/energy-pkg/                                                     
   103.142681524              95.55 Joules power/energy-pkg/                                                     
   104.143995740              95.65 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   105.145290647             104.20 Joules power/energy-pkg/                                                     
   106.146588775              92.30 Joules power/energy-pkg/                                                     
   107.147953261              97.19 Joules power/energy-pkg/                                                     
   108.149215727              93.86 Joules power/energy-pkg/                                                     
   109.150482719              93.88 Joules power/energy-pkg/                                                     
   110.151771764              93.55 Joules power/energy-pkg/                                                     
   111.152803994              89.30 Joules power/energy-pkg/                                                     
   112.154160660              91.04 Joules power/energy-pkg/                                                     
   113.155424521              92.58 Joules power/energy-pkg/                                                     
   114.156687790              94.41 Joules power/energy-pkg/                                                     
   115.160045456              92.63 Joules power/energy-pkg/                                                     
   116.161313362              90.30 Joules power/energy-pkg/                                                     
   117.162006618              94.46 Joules power/energy-pkg/                                                     
   118.163239133              93.16 Joules power/energy-pkg/                                                     
   119.164159767              92.60 Joules power/energy-pkg/                                                     
   120.165442713              93.34 Joules power/energy-pkg/                                                     
   121.169273967              89.80 Joules power/energy-pkg/                                                     
   122.170572265              93.84 Joules power/energy-pkg/                                                     
   123.171015007              96.52 Joules power/energy-pkg/                                                     
   124.172352279              96.76 Joules power/energy-pkg/                                                     
   125.173706097              95.57 Joules power/energy-pkg/                                                     
   126.174984621              92.89 Joules power/energy-pkg/                                                     
   127.176983347              97.76 Joules power/energy-pkg/                                                     
   128.178018574              93.68 Joules power/energy-pkg/                                                     
   129.179021821              93.66 Joules power/energy-pkg/                                                     
   130.180015355              91.86 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   131.181014732              87.39 Joules power/energy-pkg/                                                     
   132.182360251              91.91 Joules power/energy-pkg/                                                     
   133.183651627              90.73 Joules power/energy-pkg/                                                     
   134.184908941              92.62 Joules power/energy-pkg/                                                     
   135.186251819              95.28 Joules power/energy-pkg/                                                     
   136.187550506              92.20 Joules power/energy-pkg/                                                     
   137.188845486              98.57 Joules power/energy-pkg/                                                     
   138.190172994              94.71 Joules power/energy-pkg/                                                     
   139.191421863              93.86 Joules power/energy-pkg/                                                     
   140.192725610              93.56 Joules power/energy-pkg/                                                     
   141.194088425              89.33 Joules power/energy-pkg/                                                     
   142.195415356              93.93 Joules power/energy-pkg/                                                     
   143.196724484              94.33 Joules power/energy-pkg/                                                     
   144.198039307              91.45 Joules power/energy-pkg/                                                     
   145.199317448              90.96 Joules power/energy-pkg/                                                     
   146.200614692              89.36 Joules power/energy-pkg/                                                     
   147.201909224              92.35 Joules power/energy-pkg/                                                     
   148.203232253              91.82 Joules power/energy-pkg/                                                     
   149.204002030              91.72 Joules power/energy-pkg/                                                     
   150.205296754              90.14 Joules power/energy-pkg/                                                     
   151.206603207              93.89 Joules power/energy-pkg/                                                     
   152.207960742              97.19 Joules power/energy-pkg/                                                     
   153.210976580              96.42 Joules power/energy-pkg/                                                     
   154.212004135              97.25 Joules power/energy-pkg/                                                     
   155.212999322              98.13 Joules power/energy-pkg/                                                     
   156.213995925              94.37 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   157.215995109              95.40 Joules power/energy-pkg/                                                     
   158.216994674              96.50 Joules power/energy-pkg/                                                     
   159.220016885              95.61 Joules power/energy-pkg/                                                     
   160.221317525              98.35 Joules power/energy-pkg/                                                     
   161.222630368              93.46 Joules power/energy-pkg/                                                     
   162.223009747              95.76 Joules power/energy-pkg/                                                     
   163.227074510              95.48 Joules power/energy-pkg/                                                     
   164.228328675              94.14 Joules power/energy-pkg/                                                     
   165.229572006              94.50 Joules power/energy-pkg/                                                     
   166.230012880              92.87 Joules power/energy-pkg/                                                     
   167.233077535              99.85 Joules power/energy-pkg/                                                     
   168.233984678              94.90 Joules power/energy-pkg/                                                     
   169.237010966              95.63 Joules power/energy-pkg/                                                     
   170.238029285              94.88 Joules power/energy-pkg/                                                     
   171.239021778              95.35 Joules power/energy-pkg/                                                     
   172.240018071              96.91 Joules power/energy-pkg/                                                     
   173.241017728              94.98 Joules power/energy-pkg/                                                     
   174.242010299              97.76 Joules power/energy-pkg/                                                     
   175.243014340              98.61 Joules power/energy-pkg/                                                     
   176.244009380              99.74 Joules power/energy-pkg/                                                     
   177.245010560              99.96 Joules power/energy-pkg/                                                     
   178.246001215             100.40 Joules power/energy-pkg/                                                     
   179.247329911             105.80 Joules power/energy-pkg/                                                     
   180.247977423             105.11 Joules power/energy-pkg/                                                     
   181.248997955             102.53 Joules power/energy-pkg/                                                     
   182.249989245             102.97 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.253986450              96.10 Joules power/energy-pkg/                                                     
   184.254981850              98.83 Joules power/energy-pkg/                                                     
   185.256018854              94.28 Joules power/energy-pkg/                                                     
   186.257016119              93.45 Joules power/energy-pkg/                                                     
   187.258328409              94.02 Joules power/energy-pkg/                                                     
   188.259641420              92.14 Joules power/energy-pkg/                                                     
   189.260964410              93.23 Joules power/energy-pkg/                                                     
   190.262280127              93.77 Joules power/energy-pkg/                                                     
   191.263631456              94.88 Joules power/energy-pkg/                                                     
   192.264494106              94.58 Joules power/energy-pkg/                                                     
   193.265818559              92.03 Joules power/energy-pkg/                                                     
   194.266976962              96.38 Joules power/energy-pkg/                                                     
   195.268272354              98.94 Joules power/energy-pkg/                                                     
   196.269190896             100.54 Joules power/energy-pkg/                                                     
   197.269908987             101.22 Joules power/energy-pkg/                                                     
   198.270424882              94.17 Joules power/energy-pkg/                                                     
   199.271756929              95.79 Joules power/energy-pkg/                                                     
   200.273027348              95.89 Joules power/energy-pkg/                                                     
   201.276211502              95.97 Joules power/energy-pkg/                                                     
   202.277548593              94.87 Joules power/energy-pkg/                                                     
   203.278903851              95.07 Joules power/energy-pkg/                                                     
   204.280216417              93.90 Joules power/energy-pkg/                                                     
   205.281536620              94.52 Joules power/energy-pkg/                                                     
   206.282854375              94.70 Joules power/energy-pkg/                                                     
   207.284176562              96.05 Joules power/energy-pkg/                                                     
   208.285521282              94.54 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   209.286861674              95.30 Joules power/energy-pkg/                                                     
   210.288212903              95.25 Joules power/energy-pkg/                                                     
   211.289578886              96.53 Joules power/energy-pkg/                                                     
   212.290956252              97.62 Joules power/energy-pkg/                                                     
   213.292323331              96.30 Joules power/energy-pkg/                                                     
   214.293684466              96.58 Joules power/energy-pkg/                                                     
   215.295047911              96.05 Joules power/energy-pkg/                                                     
   216.296341026              95.60 Joules power/energy-pkg/                                                     
   217.297654320              95.79 Joules power/energy-pkg/                                                     
   218.299008227              94.75 Joules power/energy-pkg/                                                     
   219.300339090              95.24 Joules power/energy-pkg/                                                     
   220.301652865              93.70 Joules power/energy-pkg/                                                     
   221.302976826              93.09 Joules power/energy-pkg/                                                     
   222.304279958              95.85 Joules power/energy-pkg/                                                     
   223.305663260              95.81 Joules power/energy-pkg/                                                     
   224.309226300              95.15 Joules power/energy-pkg/                                                     
   225.310025594              94.42 Joules power/energy-pkg/                                                     
   226.314012326              95.86 Joules power/energy-pkg/                                                     
   227.317012937              97.30 Joules power/energy-pkg/                                                     
   228.318021684              94.17 Joules power/energy-pkg/                                                     
   229.319354720              94.71 Joules power/energy-pkg/                                                     
   230.320603444              93.18 Joules power/energy-pkg/                                                     
   231.321885658              93.34 Joules power/energy-pkg/                                                     
   232.323139281              96.28 Joules power/energy-pkg/                                                     
   233.324400671              94.17 Joules power/energy-pkg/                                                     
   234.325694760              94.74 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   235.327035429              95.21 Joules power/energy-pkg/                                                     
   236.328020087              95.98 Joules power/energy-pkg/                                                     
   237.331090883              95.91 Joules power/energy-pkg/                                                     
   238.332363497              94.75 Joules power/energy-pkg/                                                     
   239.333645456              96.88 Joules power/energy-pkg/                                                     
   240.334907304              96.05 Joules power/energy-pkg/                                                     
   241.335801469              96.68 Joules power/energy-pkg/                                                     
   242.337129848              95.70 Joules power/energy-pkg/                                                     
   243.338396451              90.12 Joules power/energy-pkg/                                                     
   244.339672296              93.57 Joules power/energy-pkg/                                                     
   245.340963489              94.47 Joules power/energy-pkg/                                                     
   246.343067874              97.26 Joules power/energy-pkg/                                                     
   247.343875762              99.68 Joules power/energy-pkg/                                                     
   248.345118605              96.31 Joules power/energy-pkg/                                                     
   249.345489830              97.00 Joules power/energy-pkg/                                                     
   250.346833292              59.03 Joules power/energy-pkg/                                                     
   251.348311523              58.30 Joules power/energy-pkg/                                                     
   252.349753807              59.07 Joules power/energy-pkg/                                                     
   253.351334745              58.35 Joules power/energy-pkg/                                                     
   254.352251410              59.35 Joules power/energy-pkg/                                                     
   255.353738925              58.78 Joules power/energy-pkg/                                                     
   256.355291873              59.44 Joules power/energy-pkg/                                                     
   257.356851655              61.21 Joules power/energy-pkg/                                                     
   258.520047746              68.22 Joules power/energy-pkg/                                                     
   259.524095260              60.29 Joules power/energy-pkg/                                                     
   260.525082365              59.28 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   261.526082006              59.48 Joules power/energy-pkg/                                                     
   262.527034904              59.37 Joules power/energy-pkg/                                                     
   263.528071066              59.11 Joules power/energy-pkg/                                                     
   264.529080857              59.13 Joules power/energy-pkg/                                                     
   265.530080659              58.11 Joules power/energy-pkg/                                                     
   266.532074827              57.85 Joules power/energy-pkg/                                                     
   267.533080425              57.83 Joules power/energy-pkg/                                                     
   268.536078222              58.01 Joules power/energy-pkg/                                                     
   269.537066594              59.48 Joules power/energy-pkg/                                                     
   270.538063972              59.04 Joules power/energy-pkg/                                                     
   271.539054003              59.05 Joules power/energy-pkg/                                                     
   272.541011294              58.06 Joules power/energy-pkg/                                                     
   273.542458205              58.44 Joules power/energy-pkg/                                                     
   274.543983087              59.33 Joules power/energy-pkg/                                                     
   275.545015475              59.46 Joules power/energy-pkg/                                                     
   276.546559703              59.24 Joules power/energy-pkg/                                                     
   277.548176202              57.62 Joules power/energy-pkg/                                                     
   278.549006886              58.44 Joules power/energy-pkg/                                                     
   279.550549624              58.84 Joules power/energy-pkg/                                                     
   280.552018408              58.93 Joules power/energy-pkg/                                                     
   281.553545627              58.88 Joules power/energy-pkg/                                                     
   282.554993507              58.15 Joules power/energy-pkg/                                                     
   283.556525632              58.75 Joules power/energy-pkg/                                                     
   284.558206845              58.86 Joules power/energy-pkg/                                                     
   285.559683166              59.94 Joules power/energy-pkg/                                                     
   286.561239511              60.91 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   287.562763846              59.35 Joules power/energy-pkg/                                                     
   288.564313734              56.01 Joules power/energy-pkg/                                                     
   289.565237472              57.14 Joules power/energy-pkg/                                                     
   290.566673883              57.56 Joules power/energy-pkg/                                                     
   291.568187574              57.30 Joules power/energy-pkg/                                                     
   292.569173469              56.34 Joules power/energy-pkg/                                                     
   293.573429141              57.00 Joules power/energy-pkg/                                                     
   294.574001287              57.31 Joules power/energy-pkg/                                                     
   295.575449521              55.94 Joules power/energy-pkg/                                                     
   296.576219218              55.68 Joules power/energy-pkg/                                                     
   297.577685229              55.76 Joules power/energy-pkg/                                                     
   298.579253687              56.50 Joules power/energy-pkg/                                                     
   299.580162401              53.79 Joules power/energy-pkg/                                                     
   300.581647519              58.16 Joules power/energy-pkg/                                                     
   301.581958256              87.39 Joules power/energy-pkg/                                                     
   302.582626438              86.35 Joules power/energy-pkg/                                                     
   303.583953633              88.47 Joules power/energy-pkg/                                                     
   304.585221981              88.79 Joules power/energy-pkg/                                                     
   305.586516957              89.32 Joules power/energy-pkg/                                                     
   306.588170647              90.66 Joules power/energy-pkg/                                                     
   307.589441680              86.84 Joules power/energy-pkg/                                                     
   308.590747175              86.73 Joules power/energy-pkg/                                                     
   309.592228063              84.28 Joules power/energy-pkg/                                                     
   310.593507090              82.05 Joules power/energy-pkg/                                                     
   311.595192573              82.02 Joules power/energy-pkg/                                                     
   312.595967485              78.97 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.597019381              80.55 Joules power/energy-pkg/                                                     
   314.600020859              84.52 Joules power/energy-pkg/                                                     
   315.601024078              85.39 Joules power/energy-pkg/                                                     
   316.601994962              91.67 Joules power/energy-pkg/                                                     
   317.603321382              83.75 Joules power/energy-pkg/                                                     
   318.604623097              79.28 Joules power/energy-pkg/                                                     
   319.605306761              83.40 Joules power/energy-pkg/                                                     
   320.606607042              84.66 Joules power/energy-pkg/                                                     
   321.607896096              84.97 Joules power/energy-pkg/                                                     
   322.609214766              83.17 Joules power/energy-pkg/                                                     
   323.610511630              84.11 Joules power/energy-pkg/                                                     
   324.610978397              86.51 Joules power/energy-pkg/                                                     
   325.615006311              88.77 Joules power/energy-pkg/                                                     
   326.617181341              86.45 Joules power/energy-pkg/                                                     
   327.617987784              84.99 Joules power/energy-pkg/                                                     
   328.618982460              88.43 Joules power/energy-pkg/                                                     
   329.619977719              89.96 Joules power/energy-pkg/                                                     
   330.621251500              91.74 Joules power/energy-pkg/                                                     
   331.622531069              92.38 Joules power/energy-pkg/                                                     
   332.623828654              90.97 Joules power/energy-pkg/                                                     
   333.624352066              90.39 Joules power/energy-pkg/                                                     
   334.630183174              92.11 Joules power/energy-pkg/                                                     
   335.631501163              91.85 Joules power/energy-pkg/                                                     
   336.633196885              92.90 Joules power/energy-pkg/                                                     
   337.634044522              90.21 Joules power/energy-pkg/                                                     
   338.635358582              86.11 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   339.636655767              85.37 Joules power/energy-pkg/                                                     
   340.637963179              88.69 Joules power/energy-pkg/                                                     
   341.638899051              94.92 Joules power/energy-pkg/                                                     
   342.640234509              96.93 Joules power/energy-pkg/                                                     
   343.641606847              87.67 Joules power/energy-pkg/                                                     
   344.643089732              62.64 Joules power/energy-pkg/                                                     
   345.646098179              58.79 Joules power/energy-pkg/                                                     
   346.647083564              59.99 Joules power/energy-pkg/                                                     
   347.648093552              59.24 Joules power/energy-pkg/                                                     
   348.649089737              57.54 Joules power/energy-pkg/                                                     
   349.650098712              57.38 Joules power/energy-pkg/                                                     
   350.651089350              56.77 Joules power/energy-pkg/                                                     
   351.652096628              56.87 Joules power/energy-pkg/                                                     
   352.654085616              56.14 Joules power/energy-pkg/                                                     
   353.656058177              56.43 Joules power/energy-pkg/                                                     
   354.658350833              57.30 Joules power/energy-pkg/                                                     
   355.659980482              57.22 Joules power/energy-pkg/                                                     
   356.661617238              57.51 Joules power/energy-pkg/                                                     
   357.663185219              55.21 Joules power/energy-pkg/                                                     
   358.664715711              57.07 Joules power/energy-pkg/                                                     
   359.666230389              55.94 Joules power/energy-pkg/                                                     
   360.667749251              55.75 Joules power/energy-pkg/                                                     
   361.669357923              55.95 Joules power/energy-pkg/                                                     
   362.670886528              55.16 Joules power/energy-pkg/                                                     
   363.672465316              55.95 Joules power/energy-pkg/                                                     
   364.673067085              56.42 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   365.677055672              58.26 Joules power/energy-pkg/                                                     
   366.678064360              58.54 Joules power/energy-pkg/                                                     
   367.679083552              57.98 Joules power/energy-pkg/                                                     
   368.680071307              58.65 Joules power/energy-pkg/                                                     
   369.681099068              58.69 Joules power/energy-pkg/                                                     
   370.682072433              58.73 Joules power/energy-pkg/                                                     
   371.686066730              58.64 Joules power/energy-pkg/                                                     
   372.687068422              57.57 Joules power/energy-pkg/                                                     
   373.688077767              58.33 Joules power/energy-pkg/                                                     
   374.689084115              58.32 Joules power/energy-pkg/                                                     
   375.690082506              58.32 Joules power/energy-pkg/                                                     
   376.692068167              60.23 Joules power/energy-pkg/                                                     
   377.693642699              59.15 Joules power/energy-pkg/                                                     
   378.695203524              57.51 Joules power/energy-pkg/                                                     
   379.696716559              57.81 Joules power/energy-pkg/                                                     
   380.698291651              56.58 Joules power/energy-pkg/                                                     
   381.699834939              55.87 Joules power/energy-pkg/                                                     
   382.701857740              57.00 Joules power/energy-pkg/                                                     
   383.703409598              56.79 Joules power/energy-pkg/                                                     
   384.704998654              58.69 Joules power/energy-pkg/                                                     
   385.706505688              59.41 Joules power/energy-pkg/                                                     
   386.708070670              59.24 Joules power/energy-pkg/                                                     
   387.709391981              57.80 Joules power/energy-pkg/                                                     
   388.712086113              58.64 Joules power/energy-pkg/                                                     
   389.715072201              57.68 Joules power/energy-pkg/                                                     
