# started on Sat Mar  7 15:27:19 2026

#           time             counts unit events
     1.000932124     10,430,845,807      cycles                                                                
     1.000932124     15,921,987,378      instructions                     #    1.53  insn per cycle            
     1.000932124        708,780,512      cache-references                                                      
     1.000932124         71,968,061      cache-misses                     #   10.15% of all cache refs         
     1.000932124        326,589,589      L1-dcache-load-misses                                                 
     1.000932124    <not supported>      LLC-load-misses                                                       
     2.002294884      8,613,127,960      cycles                                                                
     2.002294884     16,698,578,803      instructions                     #    1.94  insn per cycle            
     2.002294884        446,787,525      cache-references                                                      
     2.002294884         42,512,501      cache-misses                     #    9.52% of all cache refs         
     2.002294884        206,660,386      L1-dcache-load-misses                                                 
     2.002294884    <not supported>      LLC-load-misses                                                       
     3.003326097      7,450,959,916      cycles                                                                
     3.003326097     16,718,785,565      instructions                     #    2.24  insn per cycle            
     3.003326097        288,027,793      cache-references                                                      
     3.003326097         26,386,244      cache-misses                     #    9.16% of all cache refs         
     3.003326097        125,312,038      L1-dcache-load-misses                                                 
     3.003326097    <not supported>      LLC-load-misses                                                       
     4.003932563      7,264,564,404      cycles                                                                
     4.003932563     16,527,898,406      instructions                     #    2.28  insn per cycle            
     4.003932563        358,534,537      cache-references                                                      
     4.003932563         33,734,123      cache-misses                     #    9.41% of all cache refs         
     4.003932563        155,581,728      L1-dcache-load-misses                                                 
     4.003932563    <not supported>      LLC-load-misses                                                       
     5.005024886      7,471,282,377      cycles                                                                
     5.005024886     16,714,246,250      instructions                     #    2.24  insn per cycle            
     5.005024886        289,480,608      cache-references                                                      
     5.005024886         26,451,751      cache-misses                     #    9.14% of all cache refs         
     5.005024886        135,880,889      L1-dcache-load-misses                                                 
     5.005024886    <not supported>      LLC-load-misses                                                       
     6.005932100      7,430,837,841      cycles                                                                
     6.005932100     14,080,363,025      instructions                     #    1.89  insn per cycle            
     6.005932100        376,697,579      cache-references                                                      
     6.005932100         36,823,444      cache-misses                     #    9.78% of all cache refs         
     6.005932100        167,793,139      L1-dcache-load-misses                                                 
     6.005932100    <not supported>      LLC-load-misses                                                       
     7.006933873      7,470,037,325      cycles                                                                
     7.006933873     11,885,098,858      instructions                     #    1.59  insn per cycle            
     7.006933873        387,016,878      cache-references                                                      
     7.006933873         35,434,210      cache-misses                     #    9.16% of all cache refs         
     7.006933873        195,972,433      L1-dcache-load-misses                                                 
     7.006933873    <not supported>      LLC-load-misses                                                       
     8.008038516      7,472,401,260      cycles                                                                
     8.008038516     12,940,409,252      instructions                     #    1.73  insn per cycle            
     8.008038516        331,459,110      cache-references                                                      
     8.008038516         41,631,966      cache-misses                     #   12.56% of all cache refs         
     8.008038516        164,969,956      L1-dcache-load-misses                                                 
     8.008038516    <not supported>      LLC-load-misses                                                       
