# started on Fri Apr  3 18:07:22 2026

#           time             counts   unit events
   114.160003889              97.11 Joules power/energy-pkg/                                                     
   115.161017172              99.94 Joules power/energy-pkg/                                                     
   116.164180866              94.09 Joules power/energy-pkg/                                                     
   117.165458684              92.39 Joules power/energy-pkg/                                                     
   118.165985506              93.19 Joules power/energy-pkg/                                                     
   119.167009581              99.72 Joules power/energy-pkg/                                                     
   120.169002255              95.57 Joules power/energy-pkg/                                                     
   121.170011713              91.20 Joules power/energy-pkg/                                                     
   122.171314989             100.85 Joules power/energy-pkg/                                                     
   123.172621861              90.90 Joules power/energy-pkg/                                                     
   124.173958596              96.36 Joules power/energy-pkg/                                                     
   125.175268774              94.96 Joules power/energy-pkg/                                                     
   126.176561818              94.22 Joules power/energy-pkg/                                                     
   127.177015003              97.25 Joules power/energy-pkg/                                                     
   128.179024236              94.68 Joules power/energy-pkg/                                                     
   129.180000947              96.29 Joules power/energy-pkg/                                                     
   130.181598895              95.87 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   131.182956537              99.76 Joules power/energy-pkg/                                                     
   132.184295128              96.47 Joules power/energy-pkg/                                                     
   133.185586335              88.17 Joules power/energy-pkg/                                                     
   134.186945752              91.71 Joules power/energy-pkg/                                                     
   135.188241040              95.09 Joules power/energy-pkg/                                                     
   136.189004676              97.92 Joules power/energy-pkg/                                                     
   137.192005226             101.33 Joules power/energy-pkg/                                                     
   138.193001927             100.76 Joules power/energy-pkg/                                                     
   139.194009626             101.17 Joules power/energy-pkg/                                                     
   140.195008699             103.98 Joules power/energy-pkg/                                                     
   141.195977175             105.60 Joules power/energy-pkg/                                                     
   142.199004262             104.35 Joules power/energy-pkg/                                                     
   143.200001640             100.76 Joules power/energy-pkg/                                                     
   144.201001635             104.12 Joules power/energy-pkg/                                                     
   145.201980989             104.63 Joules power/energy-pkg/                                                     
   146.202998784             104.91 Joules power/energy-pkg/                                                     
   147.203984244             104.70 Joules power/energy-pkg/                                                     
   148.204967867             100.94 Joules power/energy-pkg/                                                     
   149.205998358             102.12 Joules power/energy-pkg/                                                     
   150.206999800             102.85 Joules power/energy-pkg/                                                     
   151.207977722             102.68 Joules power/energy-pkg/                                                     
   152.208976802             102.03 Joules power/energy-pkg/                                                     
   153.209976637              98.74 Joules power/energy-pkg/                                                     
   154.210973318              99.30 Joules power/energy-pkg/                                                     
   155.212001554              99.87 Joules power/energy-pkg/                                                     
   156.215000064             100.20 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   157.215970064              99.49 Joules power/energy-pkg/                                                     
   158.217018452             100.07 Joules power/energy-pkg/                                                     
   159.218981434              96.51 Joules power/energy-pkg/                                                     
   160.220009069              96.33 Joules power/energy-pkg/                                                     
   161.221004852              99.90 Joules power/energy-pkg/                                                     
   162.222001074             101.20 Joules power/energy-pkg/                                                     
   163.223010161              97.34 Joules power/energy-pkg/                                                     
   164.223980424              98.20 Joules power/energy-pkg/                                                     
   165.224983734              98.49 Joules power/energy-pkg/                                                     
   166.226003857              97.84 Joules power/energy-pkg/                                                     
   167.227002109              99.21 Joules power/energy-pkg/                                                     
   168.227983796              97.57 Joules power/energy-pkg/                                                     
   169.229000071              96.62 Joules power/energy-pkg/                                                     
   170.231003050              96.10 Joules power/energy-pkg/                                                     
   171.232009584              95.76 Joules power/energy-pkg/                                                     
   172.232981560              95.47 Joules power/energy-pkg/                                                     
   173.233999813              94.92 Joules power/energy-pkg/                                                     
   174.235000204              96.43 Joules power/energy-pkg/                                                     
   175.236003112              95.01 Joules power/energy-pkg/                                                     
   176.237000920              94.97 Joules power/energy-pkg/                                                     
   177.238971961              95.94 Joules power/energy-pkg/                                                     
   178.363055443             107.18 Joules power/energy-pkg/                                                     
   179.363999379              96.47 Joules power/energy-pkg/                                                     
   180.365001582              97.54 Joules power/energy-pkg/                                                     
   181.366004368              97.60 Joules power/energy-pkg/                                                     
   182.367001549              96.98 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.367999185              97.05 Joules power/energy-pkg/                                                     
   184.373002279              92.28 Joules power/energy-pkg/                                                     
   185.374002674              96.76 Joules power/energy-pkg/                                                     
   186.375005968              97.45 Joules power/energy-pkg/                                                     
   187.376001436              95.96 Joules power/energy-pkg/                                                     
   188.376999358              93.49 Joules power/energy-pkg/                                                     
   189.378004888              97.33 Joules power/energy-pkg/                                                     
   190.379001910              97.54 Joules power/energy-pkg/                                                     
   191.379974087             101.77 Joules power/energy-pkg/                                                     
   192.380971064              98.93 Joules power/energy-pkg/                                                     
   193.382003687              94.03 Joules power/energy-pkg/                                                     
   194.384001609              95.90 Joules power/energy-pkg/                                                     
   195.385001860              95.74 Joules power/energy-pkg/                                                     
   196.387999546              96.91 Joules power/energy-pkg/                                                     
   197.388972998              94.20 Joules power/energy-pkg/                                                     
   198.390008285              93.47 Joules power/energy-pkg/                                                     
   199.391001703              96.45 Joules power/energy-pkg/                                                     
   200.392004826              96.76 Joules power/energy-pkg/                                                     
   201.393003951              93.75 Joules power/energy-pkg/                                                     
   202.396008560              92.43 Joules power/energy-pkg/                                                     
   203.397001273              90.03 Joules power/energy-pkg/                                                     
   204.397999680              93.33 Joules power/energy-pkg/                                                     
   205.399003021              95.92 Joules power/energy-pkg/                                                     
   206.399999011              95.08 Joules power/energy-pkg/                                                     
   207.401006638              94.99 Joules power/energy-pkg/                                                     
   208.402010270              97.06 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   209.406001419              97.77 Joules power/energy-pkg/                                                     
   210.407007324              99.03 Joules power/energy-pkg/                                                     
   211.407979282              96.92 Joules power/energy-pkg/                                                     
   212.409003030              98.20 Joules power/energy-pkg/                                                     
   213.410009376              97.67 Joules power/energy-pkg/                                                     
   214.411003642              96.97 Joules power/energy-pkg/                                                     
   215.411976091              96.09 Joules power/energy-pkg/                                                     
   216.412979137              94.74 Joules power/energy-pkg/                                                     
   217.414002454              93.52 Joules power/energy-pkg/                                                     
   218.415003038              93.51 Joules power/energy-pkg/                                                     
   219.416003676              94.46 Joules power/energy-pkg/                                                     
   220.416998363              93.79 Joules power/energy-pkg/                                                     
   221.418005264              98.42 Joules power/energy-pkg/                                                     
   222.419003675              96.90 Joules power/energy-pkg/                                                     
   223.420006586              96.04 Joules power/energy-pkg/                                                     
   224.421002200              95.56 Joules power/energy-pkg/                                                     
   225.422003443              94.50 Joules power/energy-pkg/                                                     
   226.423297021              94.62 Joules power/energy-pkg/                                                     
   227.424613396              91.98 Joules power/energy-pkg/                                                     
   228.425958818              90.51 Joules power/energy-pkg/                                                     
   229.430180834              91.31 Joules power/energy-pkg/                                                     
   230.433190664              91.46 Joules power/energy-pkg/                                                     
   231.434513940              95.77 Joules power/energy-pkg/                                                     
   232.435829774              94.44 Joules power/energy-pkg/                                                     
   233.437190745              97.37 Joules power/energy-pkg/                                                     
   234.438538967             100.85 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   235.441253283              94.96 Joules power/energy-pkg/                                                     
   236.442554291              92.11 Joules power/energy-pkg/                                                     
   237.443860471              91.19 Joules power/energy-pkg/                                                     
   238.445158288              84.34 Joules power/energy-pkg/                                                     
   239.446406753              84.41 Joules power/energy-pkg/                                                     
   240.447011068              90.28 Joules power/energy-pkg/                                                     
   241.449985889              94.23 Joules power/energy-pkg/                                                     
   242.451990606              93.28 Joules power/energy-pkg/                                                     
   243.453014155              93.55 Joules power/energy-pkg/                                                     
   244.454011327              93.66 Joules power/energy-pkg/                                                     
   245.455281329              93.90 Joules power/energy-pkg/                                                     
   246.456576768              96.87 Joules power/energy-pkg/                                                     
   247.457862668              94.53 Joules power/energy-pkg/                                                     
   248.459174450              95.51 Joules power/energy-pkg/                                                     
   249.460437985              97.85 Joules power/energy-pkg/                                                     
   250.461706856              97.92 Joules power/energy-pkg/                                                     
   251.463032172              98.31 Joules power/energy-pkg/                                                     
   252.464337803              95.57 Joules power/energy-pkg/                                                     
   253.465589749              94.43 Joules power/energy-pkg/                                                     
   254.466856125              94.42 Joules power/energy-pkg/                                                     
   255.468153098              93.00 Joules power/energy-pkg/                                                     
   256.469412808              93.17 Joules power/energy-pkg/                                                     
   257.470681398              93.06 Joules power/energy-pkg/                                                     
   258.472010634              93.53 Joules power/energy-pkg/                                                     
   259.475192410              94.40 Joules power/energy-pkg/                                                     
   260.476474483              93.48 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   261.478136897              93.23 Joules power/energy-pkg/                                                     
   262.479398261              92.87 Joules power/energy-pkg/                                                     
   263.480648490              93.22 Joules power/energy-pkg/                                                     
   264.481939980              93.04 Joules power/energy-pkg/                                                     
   265.483222337              91.13 Joules power/energy-pkg/                                                     
   266.483978764              91.97 Joules power/energy-pkg/                                                     
   267.488076165              93.38 Joules power/energy-pkg/                                                     
   268.489330264              96.78 Joules power/energy-pkg/                                                     
   269.490581743              97.10 Joules power/energy-pkg/                                                     
   270.491852934              94.10 Joules power/energy-pkg/                                                     
   271.493136376              91.62 Joules power/energy-pkg/                                                     
   272.494393802              91.12 Joules power/energy-pkg/                                                     
   273.495665918              89.25 Joules power/energy-pkg/                                                     
   274.496965843              87.73 Joules power/energy-pkg/                                                     
   275.498009506              91.65 Joules power/energy-pkg/                                                     
   276.502013145              95.30 Joules power/energy-pkg/                                                     
   277.503004651              99.94 Joules power/energy-pkg/                                                     
   278.504011645              96.29 Joules power/energy-pkg/                                                     
   279.505005242              95.06 Joules power/energy-pkg/                                                     
   280.506008562              95.30 Joules power/energy-pkg/                                                     
   281.507004352              97.77 Joules power/energy-pkg/                                                     
   282.508003682              94.73 Joules power/energy-pkg/                                                     
   283.509015739              93.86 Joules power/energy-pkg/                                                     
   284.510012991              96.45 Joules power/energy-pkg/                                                     
   285.511012341              96.54 Joules power/energy-pkg/                                                     
   286.512009795              96.68 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   287.513009554              95.18 Joules power/energy-pkg/                                                     
   288.514012016              96.03 Joules power/energy-pkg/                                                     
   289.518012800              94.17 Joules power/energy-pkg/                                                     
   290.519006434              92.68 Joules power/energy-pkg/                                                     
   291.520005675              91.61 Joules power/energy-pkg/                                                     
   292.521004159              90.76 Joules power/energy-pkg/                                                     
   293.522011902              90.93 Joules power/energy-pkg/                                                     
   294.523005757              96.70 Joules power/energy-pkg/                                                     
   295.524011030              96.95 Joules power/energy-pkg/                                                     
   296.525015279              96.51 Joules power/energy-pkg/                                                     
   297.528012377              92.36 Joules power/energy-pkg/                                                     
   298.538819255              94.01 Joules power/energy-pkg/                                                     
   299.540025751              93.13 Joules power/energy-pkg/                                                     
   300.541020755              93.29 Joules power/energy-pkg/                                                     
   301.542024879              92.78 Joules power/energy-pkg/                                                     
   302.543031592              94.60 Joules power/energy-pkg/                                                     
   303.543990152              92.62 Joules power/energy-pkg/                                                     
   304.545873837              93.96 Joules power/energy-pkg/                                                     
   305.547002089              94.08 Joules power/energy-pkg/                                                     
   306.548016559              93.51 Joules power/energy-pkg/                                                     
   307.549026713              85.99 Joules power/energy-pkg/                                                     
   308.589231128              88.57 Joules power/energy-pkg/                                                     
   309.590009404              86.65 Joules power/energy-pkg/                                                     
   310.591013084              84.35 Joules power/energy-pkg/                                                     
   311.592024077              88.70 Joules power/energy-pkg/                                                     
   312.593023132              82.09 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.594015939              90.57 Joules power/energy-pkg/                                                     
   314.595981776              93.22 Joules power/energy-pkg/                                                     
   315.599015692              92.09 Joules power/energy-pkg/                                                     
   316.600012569              93.02 Joules power/energy-pkg/                                                     
   317.602008228              90.33 Joules power/energy-pkg/                                                     
   318.603007933              94.46 Joules power/energy-pkg/                                                     
   319.604022859              93.92 Joules power/energy-pkg/                                                     
   320.605016226              93.79 Joules power/energy-pkg/                                                     
   321.606013709              92.69 Joules power/energy-pkg/                                                     
   322.610003187              88.05 Joules power/energy-pkg/                                                     
   323.709015709             103.50 Joules power/energy-pkg/                                                     
   324.710020401              93.91 Joules power/energy-pkg/                                                     
   325.711031784              99.18 Joules power/energy-pkg/                                                     
   326.713008145              99.83 Joules power/energy-pkg/                                                     
   327.714012333              94.14 Joules power/energy-pkg/                                                     
   328.715019852              97.50 Joules power/energy-pkg/                                                     
   329.716014055              96.17 Joules power/energy-pkg/                                                     
   330.717009055              95.61 Joules power/energy-pkg/                                                     
   331.717988180              93.36 Joules power/energy-pkg/                                                     
   332.719008287              87.23 Joules power/energy-pkg/                                                     
   333.721014477              92.38 Joules power/energy-pkg/                                                     
   334.723007462              92.63 Joules power/energy-pkg/                                                     
   335.727958350              92.76 Joules power/energy-pkg/                                                     
   336.729001554              96.35 Joules power/energy-pkg/                                                     
   337.735005320              89.19 Joules power/energy-pkg/                                                     
   338.735997363              92.09 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   339.740012303              94.00 Joules power/energy-pkg/                                                     
   340.740993792              97.48 Joules power/energy-pkg/                                                     
   341.741986239             100.00 Joules power/energy-pkg/                                                     
   342.746005916              97.22 Joules power/energy-pkg/                                                     
   343.747006850              96.05 Joules power/energy-pkg/                                                     
   344.748009337              95.97 Joules power/energy-pkg/                                                     
   345.752002190              95.98 Joules power/energy-pkg/                                                     
   346.753003585              95.12 Joules power/energy-pkg/                                                     
   347.754004409              96.50 Joules power/energy-pkg/                                                     
   348.758002729              97.04 Joules power/energy-pkg/                                                     
   349.758999212              96.63 Joules power/energy-pkg/                                                     
   350.760001797              94.10 Joules power/energy-pkg/                                                     
   351.764005146              94.20 Joules power/energy-pkg/                                                     
   352.765001178              92.88 Joules power/energy-pkg/                                                     
   353.766014834              93.90 Joules power/energy-pkg/                                                     
   354.767008133              92.40 Joules power/energy-pkg/                                                     
   355.769007140              93.04 Joules power/energy-pkg/                                                     
   356.774004651              93.74 Joules power/energy-pkg/                                                     
   357.774975517              92.72 Joules power/energy-pkg/                                                     
   358.775994784              94.82 Joules power/energy-pkg/                                                     
   359.776992865              95.21 Joules power/energy-pkg/                                                     
   360.777995086              95.35 Joules power/energy-pkg/                                                     
   361.780987386              95.40 Joules power/energy-pkg/                                                     
   362.781988854              95.29 Joules power/energy-pkg/                                                     
   363.782991336              95.44 Joules power/energy-pkg/                                                     
   364.783991288              95.06 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   365.784995223              96.30 Joules power/energy-pkg/                                                     
   366.785995594              93.62 Joules power/energy-pkg/                                                     
   367.786960789              92.25 Joules power/energy-pkg/                                                     
   368.787985996              92.06 Joules power/energy-pkg/                                                     
   369.788987627              92.58 Joules power/energy-pkg/                                                     
   370.789984700              92.27 Joules power/energy-pkg/                                                     
   371.790984954              91.84 Joules power/energy-pkg/                                                     
   372.791985024              90.19 Joules power/energy-pkg/                                                     
   373.792983896              91.48 Joules power/energy-pkg/                                                     
   374.793959088              91.99 Joules power/energy-pkg/                                                     
   375.794992320              93.24 Joules power/energy-pkg/                                                     
   376.795997578              96.02 Joules power/energy-pkg/                                                     
   377.798997557              98.46 Joules power/energy-pkg/                                                     
   378.799970214              96.76 Joules power/energy-pkg/                                                     
   379.800992052              97.11 Joules power/energy-pkg/                                                     
   380.801992879              93.27 Joules power/energy-pkg/                                                     
   381.802993477              96.31 Joules power/energy-pkg/                                                     
   382.803996889              96.76 Joules power/energy-pkg/                                                     
   383.804991577              94.23 Joules power/energy-pkg/                                                     
   384.805964685              92.52 Joules power/energy-pkg/                                                     
   385.806997921              97.17 Joules power/energy-pkg/                                                     
   386.807995708              97.75 Joules power/energy-pkg/                                                     
   387.808976535             104.35 Joules power/energy-pkg/                                                     
   388.809972516             107.83 Joules power/energy-pkg/                                                     
   389.810999877             107.76 Joules power/energy-pkg/                                                     
   390.811994561             100.97 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   391.812999435             101.12 Joules power/energy-pkg/                                                     
   392.814996779              97.74 Joules power/energy-pkg/                                                     
   393.816002824             100.35 Joules power/energy-pkg/                                                     
   394.816998444             101.47 Joules power/energy-pkg/                                                     
   395.817995525             101.30 Joules power/energy-pkg/                                                     
   396.818998595             101.61 Joules power/energy-pkg/                                                     
   397.819993552              97.48 Joules power/energy-pkg/                                                     
   398.820995354              98.09 Joules power/energy-pkg/                                                     
   399.822991409              98.12 Joules power/energy-pkg/                                                     
   400.823999797              98.03 Joules power/energy-pkg/                                                     
   401.824997759              97.78 Joules power/energy-pkg/                                                     
   402.825994714              97.78 Joules power/energy-pkg/                                                     
   403.826998117              96.87 Joules power/energy-pkg/                                                     
   404.827995539              93.68 Joules power/energy-pkg/                                                     
   405.828995325              94.43 Joules power/energy-pkg/                                                     
   406.831000393              96.08 Joules power/energy-pkg/                                                     
   407.831970473              94.46 Joules power/energy-pkg/                                                     
   408.832994163              94.71 Joules power/energy-pkg/                                                     
   409.833997592              94.68 Joules power/energy-pkg/                                                     
   410.834996247              93.86 Joules power/energy-pkg/                                                     
   411.836991622              91.94 Joules power/energy-pkg/                                                     
   412.838010805              92.26 Joules power/energy-pkg/                                                     
   413.841987967              92.53 Joules power/energy-pkg/                                                     
   414.845013588              93.19 Joules power/energy-pkg/                                                     
   415.846013652              93.25 Joules power/energy-pkg/                                                     
   416.847017671              95.72 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   417.848295825              91.33 Joules power/energy-pkg/                                                     
   418.849595832              94.10 Joules power/energy-pkg/                                                     
   419.850911613              95.10 Joules power/energy-pkg/                                                     
   420.852265753              93.01 Joules power/energy-pkg/                                                     
   421.853551562              92.50 Joules power/energy-pkg/                                                     
   422.854847385              91.33 Joules power/energy-pkg/                                                     
   423.855974988              90.79 Joules power/energy-pkg/                                                     
   424.857290968              92.08 Joules power/energy-pkg/                                                     
   425.858668374              95.06 Joules power/energy-pkg/                                                     
   426.861172599              92.61 Joules power/energy-pkg/                                                     
   427.862460035              82.99 Joules power/energy-pkg/                                                     
   428.863716054              83.48 Joules power/energy-pkg/                                                     
   429.864300824              83.37 Joules power/energy-pkg/                                                     
   430.865582522              88.94 Joules power/energy-pkg/                                                     
   431.866019219              98.93 Joules power/energy-pkg/                                                     
   432.868988644              93.97 Joules power/energy-pkg/                                                     
   433.870007417              94.57 Joules power/energy-pkg/                                                     
   434.871007109              95.86 Joules power/energy-pkg/                                                     
   435.872009591              94.30 Joules power/energy-pkg/                                                     
   436.872996678              91.37 Joules power/energy-pkg/                                                     
   437.874007340              90.68 Joules power/energy-pkg/                                                     
   438.875008879              94.88 Joules power/energy-pkg/                                                     
   439.878015103             100.46 Joules power/energy-pkg/                                                     
   440.879014709             103.43 Joules power/energy-pkg/                                                     
   441.880016308             105.61 Joules power/energy-pkg/                                                     
   442.886017323             103.13 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   443.888014858             107.64 Joules power/energy-pkg/                                                     
   444.892016336             106.48 Joules power/energy-pkg/                                                     
   445.895987128             102.17 Joules power/energy-pkg/                                                     
   446.898982603             102.50 Joules power/energy-pkg/                                                     
   447.904990974             102.13 Joules power/energy-pkg/                                                     
   448.907022733             105.61 Joules power/energy-pkg/                                                     
   449.915011630             106.35 Joules power/energy-pkg/                                                     
   450.916013336             104.98 Joules power/energy-pkg/                                                     
   451.919022736             102.20 Joules power/energy-pkg/                                                     
   452.920013819              99.82 Joules power/energy-pkg/                                                     
   453.924987175             103.19 Joules power/energy-pkg/                                                     
   454.928016491             102.90 Joules power/energy-pkg/                                                     
   455.932015219             102.81 Joules power/energy-pkg/                                                     
   456.936009922             101.57 Joules power/energy-pkg/                                                     
   457.940013804              98.88 Joules power/energy-pkg/                                                     
   458.941016039              96.45 Joules power/energy-pkg/                                                     
   459.945009075              97.58 Joules power/energy-pkg/                                                     
   460.948008679              96.08 Joules power/energy-pkg/                                                     
   461.949008087             101.10 Joules power/energy-pkg/                                                     
   462.954017505              97.64 Joules power/energy-pkg/                                                     
   463.956003736              95.92 Joules power/energy-pkg/                                                     
   464.959004263              96.85 Joules power/energy-pkg/                                                     
   465.961006267             100.38 Joules power/energy-pkg/                                                     
   466.966008475             101.12 Joules power/energy-pkg/                                                     
   467.968005712             102.00 Joules power/energy-pkg/                                                     
   468.970967918             101.71 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   469.973979014             101.64 Joules power/energy-pkg/                                                     
   470.975007682              99.98 Joules power/energy-pkg/                                                     
   471.979006464              98.38 Joules power/energy-pkg/                                                     
   472.980003217              97.92 Joules power/energy-pkg/                                                     
   473.981003864              99.34 Joules power/energy-pkg/                                                     
   474.984006889              98.18 Joules power/energy-pkg/                                                     
   475.985010747              94.33 Joules power/energy-pkg/                                                     
   476.987009733              93.27 Joules power/energy-pkg/                                                     
   477.988010730              93.89 Joules power/energy-pkg/                                                     
   478.989014002              94.22 Joules power/energy-pkg/                                                     
   479.989984698              96.21 Joules power/energy-pkg/                                                     
   480.995005514              98.05 Joules power/energy-pkg/                                                     
   481.995999764              96.78 Joules power/energy-pkg/                                                     
   482.996998726              93.55 Joules power/energy-pkg/                                                     
   484.001002595              94.48 Joules power/energy-pkg/                                                     
   485.002001238              94.27 Joules power/energy-pkg/                                                     
   486.003004629              94.53 Joules power/energy-pkg/                                                     
   487.004002106              95.06 Joules power/energy-pkg/                                                     
   488.004983587              96.47 Joules power/energy-pkg/                                                     
   489.006006658              96.35 Joules power/energy-pkg/                                                     
   490.007007122              95.73 Joules power/energy-pkg/                                                     
   491.008007753              95.58 Joules power/energy-pkg/                                                     
