# started on Sat Mar 14 21:41:58 2026

#           time             counts   unit events
     1.001052704             335.34 Joules power/energy-pkg/                                                     
     2.002719356             323.85 Joules power/energy-pkg/                                                     
     3.003933374             319.44 Joules power/energy-pkg/                                                     
     4.004490442             324.36 Joules power/energy-pkg/                                                     
     5.006377039             320.51 Joules power/energy-pkg/                                                     
     6.009477697             321.16 Joules power/energy-pkg/                                                     
     7.011448132             323.94 Joules power/energy-pkg/                                                     
     8.013456499             324.99 Joules power/energy-pkg/                                                     
     9.014160044             326.18 Joules power/energy-pkg/                                                     
    10.017438748             336.95 Joules power/energy-pkg/                                                     
    11.021376205             329.17 Joules power/energy-pkg/                                                     
    12.024020702             314.19 Joules power/energy-pkg/                                                     
    13.025248346             321.54 Joules power/energy-pkg/                                                     
    14.026574185             319.56 Joules power/energy-pkg/                                                     
    15.027775839             318.32 Joules power/energy-pkg/                                                     
    16.028308792             331.69 Joules power/energy-pkg/                                                     
    17.030392491             333.08 Joules power/energy-pkg/                                                     
    18.031630675             330.00 Joules power/energy-pkg/                                                     
    19.032831658             315.11 Joules power/energy-pkg/                                                     
    20.034049624             315.63 Joules power/energy-pkg/                                                     
    21.037206518             323.26 Joules power/energy-pkg/                                                     
    22.038438990             323.53 Joules power/energy-pkg/                                                     
    23.042162934             322.76 Joules power/energy-pkg/                                                     
    24.042599034             312.99 Joules power/energy-pkg/                                                     
    25.043740736             319.38 Joules power/energy-pkg/                                                     
    26.044939164             323.45 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    27.046106154             323.48 Joules power/energy-pkg/                                                     
    28.047322115             323.79 Joules power/energy-pkg/                                                     
    29.048541393             321.76 Joules power/energy-pkg/                                                     
    30.049764889             319.92 Joules power/energy-pkg/                                                     
    31.050304985             313.80 Joules power/energy-pkg/                                                     
    32.052334302             312.16 Joules power/energy-pkg/                                                     
    33.053548420             316.58 Joules power/energy-pkg/                                                     
    34.054723304             323.27 Joules power/energy-pkg/                                                     
    35.055316641             327.90 Joules power/energy-pkg/                                                     
    36.056658911             332.15 Joules power/energy-pkg/                                                     
    37.059666794             324.12 Joules power/energy-pkg/                                                     
    38.063114476             317.52 Joules power/energy-pkg/                                                     
    39.066250681             304.66 Joules power/energy-pkg/                                                     
    40.069375475             298.67 Joules power/energy-pkg/                                                     
    41.071378342             300.39 Joules power/energy-pkg/                                                     
    42.072621885             302.94 Joules power/energy-pkg/                                                     
    43.073896177             323.33 Joules power/energy-pkg/                                                     
    44.075160670             310.42 Joules power/energy-pkg/                                                     
    45.076433890             305.94 Joules power/energy-pkg/                                                     
    46.080554833             306.47 Joules power/energy-pkg/                                                     
    47.081813766             310.09 Joules power/energy-pkg/                                                     
    48.083033985             317.20 Joules power/energy-pkg/                                                     
    49.084310592             322.80 Joules power/energy-pkg/                                                     
    50.085585444             318.58 Joules power/energy-pkg/                                                     
    51.086297345             313.28 Joules power/energy-pkg/                                                     
    52.090381969             312.75 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    53.092314603             312.26 Joules power/energy-pkg/                                                     
    54.093584246             313.99 Joules power/energy-pkg/                                                     
    55.096501648             313.94 Joules power/energy-pkg/                                                     
    56.099023955             330.44 Joules power/energy-pkg/                                                     
    57.101726893             323.65 Joules power/energy-pkg/                                                     
    58.105371928             323.47 Joules power/energy-pkg/                                                     
    59.109409795             318.54 Joules power/energy-pkg/                                                     
    60.112452309             313.74 Joules power/energy-pkg/                                                     
    61.116468152             314.74 Joules power/energy-pkg/                                                     
    62.119442761             316.55 Joules power/energy-pkg/                                                     
    63.123453575             313.94 Joules power/energy-pkg/                                                     
    64.125119854             313.69 Joules power/energy-pkg/                                                     
    65.127488039             316.36 Joules power/energy-pkg/                                                     
    66.131377053             323.93 Joules power/energy-pkg/                                                     
    67.135443021             322.82 Joules power/energy-pkg/                                                     
    68.137370594             321.80 Joules power/energy-pkg/                                                     
    69.141166361             320.02 Joules power/energy-pkg/                                                     
    70.142481920             332.25 Joules power/energy-pkg/                                                     
    71.143688793             338.57 Joules power/energy-pkg/                                                     
    72.144927526             328.92 Joules power/energy-pkg/                                                     
    73.145318421             331.01 Joules power/energy-pkg/                                                     
    74.146594174             329.63 Joules power/energy-pkg/                                                     
    75.150383319             326.64 Joules power/energy-pkg/                                                     
    76.154223191             326.80 Joules power/energy-pkg/                                                     
    77.156446862             324.93 Joules power/energy-pkg/                                                     
    78.157652553             320.78 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    79.158858414             325.94 Joules power/energy-pkg/                                                     
    80.160057432             317.11 Joules power/energy-pkg/                                                     
    81.161356599             320.50 Joules power/energy-pkg/                                                     
    82.162540990             322.67 Joules power/energy-pkg/                                                     
    83.164465046             318.13 Joules power/energy-pkg/                                                     
    84.165680826             316.84 Joules power/energy-pkg/                                                     
    85.166872991             319.09 Joules power/energy-pkg/                                                     
    86.168097467             320.94 Joules power/energy-pkg/                                                     
    87.168574553             319.94 Joules power/energy-pkg/                                                     
    88.169838143             320.14 Joules power/energy-pkg/                                                     
    89.171051769             319.28 Joules power/energy-pkg/                                                     
    90.171954087             319.85 Joules power/energy-pkg/                                                     
    91.173149429             320.14 Joules power/energy-pkg/                                                     
    92.174357274             319.11 Joules power/energy-pkg/                                                     
    93.175589665             320.48 Joules power/energy-pkg/                                                     
    94.176798461             320.97 Joules power/energy-pkg/                                                     
    95.182099590             319.99 Joules power/energy-pkg/                                                     
    96.183341539             321.72 Joules power/energy-pkg/                                                     
    97.184571486             318.17 Joules power/energy-pkg/                                                     
    98.185775223             319.59 Joules power/energy-pkg/                                                     
    99.186965384             326.21 Joules power/energy-pkg/                                                     
   100.188179120             325.53 Joules power/energy-pkg/                                                     
   101.189435567             325.60 Joules power/energy-pkg/                                                     
   102.192297432             327.24 Joules power/energy-pkg/                                                     
   103.196468709             326.67 Joules power/energy-pkg/                                                     
   104.197712602             324.49 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   105.198456130             321.53 Joules power/energy-pkg/                                                     
   106.199646663             323.50 Joules power/energy-pkg/                                                     
   107.200884414             324.40 Joules power/energy-pkg/                                                     
   108.202091788             317.35 Joules power/energy-pkg/                                                     
   109.203364155             298.55 Joules power/energy-pkg/                                                     
   110.204536402             318.95 Joules power/energy-pkg/                                                     
   111.205729910             320.42 Joules power/energy-pkg/                                                     
   112.209416061             334.14 Joules power/energy-pkg/                                                     
   113.213246925             333.71 Joules power/energy-pkg/                                                     
   114.216453973             334.16 Joules power/energy-pkg/                                                     
   115.217636079             339.33 Joules power/energy-pkg/                                                     
   116.218833574             330.60 Joules power/energy-pkg/                                                     
   117.220044354             333.00 Joules power/energy-pkg/                                                     
   118.222437816             329.64 Joules power/energy-pkg/                                                     
   119.223649418             333.03 Joules power/energy-pkg/                                                     
   120.227243496             326.04 Joules power/energy-pkg/                                                     
   121.229732037             326.44 Joules power/energy-pkg/                                                     
   122.231458000             326.57 Joules power/energy-pkg/                                                     
   123.233470914             323.62 Joules power/energy-pkg/                                                     
   124.234689178             324.98 Joules power/energy-pkg/                                                     
   125.235298999             327.59 Joules power/energy-pkg/                                                     
   126.236790697             341.95 Joules power/energy-pkg/                                                     
   127.238846880             332.30 Joules power/energy-pkg/                                                     
   128.240078136             328.45 Joules power/energy-pkg/                                                     
   129.241374024             328.60 Joules power/energy-pkg/                                                     
   130.242655165             323.52 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   131.243504982             322.95 Joules power/energy-pkg/                                                     
   132.244713856             321.41 Joules power/energy-pkg/                                                     
   133.246364443             322.41 Joules power/energy-pkg/                                                     
   134.248582171             323.23 Joules power/energy-pkg/                                                     
   135.252442588             321.07 Joules power/energy-pkg/                                                     
   136.253642766             322.34 Joules power/energy-pkg/                                                     
   137.254852973             320.02 Joules power/energy-pkg/                                                     
   138.256047510             319.91 Joules power/energy-pkg/                                                     
   139.257248148             317.52 Joules power/energy-pkg/                                                     
   140.260343021             315.53 Joules power/energy-pkg/                                                     
   141.262231077             312.81 Joules power/energy-pkg/                                                     
   142.263470599             307.68 Joules power/energy-pkg/                                                     
   143.264681557             307.53 Joules power/energy-pkg/                                                     
   144.265885051             307.32 Joules power/energy-pkg/                                                     
   145.267089397             307.83 Joules power/energy-pkg/                                                     
   146.270437447             308.04 Joules power/energy-pkg/                                                     
   147.273427793             305.66 Joules power/energy-pkg/                                                     
   148.274643570             307.41 Joules power/energy-pkg/                                                     
   149.276163741             308.60 Joules power/energy-pkg/                                                     
   150.278466049             308.05 Joules power/energy-pkg/                                                     
   151.281455222             307.35 Joules power/energy-pkg/                                                     
   152.283461210             308.36 Joules power/energy-pkg/                                                     
   153.284982153             307.14 Joules power/energy-pkg/                                                     
   154.286212047             308.77 Joules power/energy-pkg/                                                     
   155.287587846             306.88 Joules power/energy-pkg/                                                     
   156.288844751             307.26 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   157.292566176             307.35 Joules power/energy-pkg/                                                     
   158.294440215             306.15 Joules power/energy-pkg/                                                     
   159.297299213             306.18 Joules power/energy-pkg/                                                     
   160.300243711             308.97 Joules power/energy-pkg/                                                     
   161.304442096             308.31 Joules power/energy-pkg/                                                     
   162.305618269             313.48 Joules power/energy-pkg/                                                     
   163.306814589             316.90 Joules power/energy-pkg/                                                     
   164.309406121             318.02 Joules power/energy-pkg/                                                     
   165.313388118             313.32 Joules power/energy-pkg/                                                     
   166.314588226             312.25 Joules power/energy-pkg/                                                     
   167.317421114             313.46 Joules power/energy-pkg/                                                     
   168.319417805             312.29 Joules power/energy-pkg/                                                     
   169.320605419             315.29 Joules power/energy-pkg/                                                     
   170.321777744             315.38 Joules power/energy-pkg/                                                     
   171.322961411             313.86 Joules power/energy-pkg/                                                     
   172.324131762             312.17 Joules power/energy-pkg/                                                     
   173.325404076             313.03 Joules power/energy-pkg/                                                     
   174.326599214             313.42 Joules power/energy-pkg/                                                     
   175.327786708             312.05 Joules power/energy-pkg/                                                     
   176.328969122             309.53 Joules power/energy-pkg/                                                     
   177.330153971             306.93 Joules power/energy-pkg/                                                     
   178.331382572             295.91 Joules power/energy-pkg/                                                     
   179.333436922             293.07 Joules power/energy-pkg/                                                     
   180.336245454             291.30 Joules power/energy-pkg/                                                     
   181.337474196             283.03 Joules power/energy-pkg/                                                     
   182.338662602             290.04 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.339863311             290.79 Joules power/energy-pkg/                                                     
   184.341046086             292.60 Joules power/energy-pkg/                                                     
