# started on Fri Apr  3 19:21:35 2026

#           time             counts   unit events
    45.068894365              81.10 Joules power/energy-pkg/                                                     
    46.069896165              79.61 Joules power/energy-pkg/                                                     
    47.070864324              76.22 Joules power/energy-pkg/                                                     
    48.074957803              76.10 Joules power/energy-pkg/                                                     
    49.076212181              74.07 Joules power/energy-pkg/                                                     
    50.077490996              77.58 Joules power/energy-pkg/                                                     
    51.078745840              79.24 Joules power/energy-pkg/                                                     
    52.080034487              73.72 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    53.081321547              77.44 Joules power/energy-pkg/                                                     
    54.085892997              78.78 Joules power/energy-pkg/                                                     
    55.088892523              78.84 Joules power/energy-pkg/                                                     
    56.089899313              80.62 Joules power/energy-pkg/                                                     
    57.090896959              71.22 Joules power/energy-pkg/                                                     
    58.094896178              76.47 Joules power/energy-pkg/                                                     
    59.096184149              75.73 Joules power/energy-pkg/                                                     
    60.096900549              79.76 Joules power/energy-pkg/                                                     
    61.098872059              90.77 Joules power/energy-pkg/                                                     
    62.100898208              90.35 Joules power/energy-pkg/                                                     
    63.102896483              83.09 Joules power/energy-pkg/                                                     
    64.103897978              82.12 Joules power/energy-pkg/                                                     
    65.104897035              82.01 Joules power/energy-pkg/                                                     
    66.106896583              82.01 Joules power/energy-pkg/                                                     
    67.107899353              80.90 Joules power/energy-pkg/                                                     
    68.108900153              83.37 Joules power/energy-pkg/                                                     
    69.110896359              85.13 Joules power/energy-pkg/                                                     
    70.111904254              83.91 Joules power/energy-pkg/                                                     
    71.114901117              84.84 Joules power/energy-pkg/                                                     
    72.115897385              82.56 Joules power/energy-pkg/                                                     
    73.116898450              84.33 Joules power/energy-pkg/                                                     
    74.117875148              83.74 Joules power/energy-pkg/                                                     
    75.118892587              83.85 Joules power/energy-pkg/                                                     
    76.119875046              83.67 Joules power/energy-pkg/                                                     
    77.120897706              83.39 Joules power/energy-pkg/                                                     
    78.122962255              80.40 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    79.123901405              77.33 Joules power/energy-pkg/                                                     
    80.126893622              78.78 Joules power/energy-pkg/                                                     
    81.127885192              78.78 Joules power/energy-pkg/                                                     
    82.128884985              78.85 Joules power/energy-pkg/                                                     
    83.129881141              80.31 Joules power/energy-pkg/                                                     
    84.130887904              79.51 Joules power/energy-pkg/                                                     
    85.134885000              79.06 Joules power/energy-pkg/                                                     
    86.135886089              79.03 Joules power/energy-pkg/                                                     
    87.136887535              78.68 Joules power/energy-pkg/                                                     
    88.137883675              80.94 Joules power/energy-pkg/                                                     
    89.138886159              83.50 Joules power/energy-pkg/                                                     
    90.139888896              84.00 Joules power/energy-pkg/                                                     
    91.140883100              84.33 Joules power/energy-pkg/                                                     
    92.141895057              84.96 Joules power/energy-pkg/                                                     
    93.142892206              80.74 Joules power/energy-pkg/                                                     
    94.143887710              83.31 Joules power/energy-pkg/                                                     
    95.144888268              83.29 Joules power/energy-pkg/                                                     
    96.145884387              83.45 Joules power/energy-pkg/                                                     
    97.149887515              82.99 Joules power/energy-pkg/                                                     
    98.150887240              82.65 Joules power/energy-pkg/                                                     
    99.154888831              81.81 Joules power/energy-pkg/                                                     
   100.155882584              81.86 Joules power/energy-pkg/                                                     
   101.156882535              81.82 Joules power/energy-pkg/                                                     
   102.157883235              81.45 Joules power/energy-pkg/                                                     
   103.158884199              82.00 Joules power/energy-pkg/                                                     
   104.159883234              81.98 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   105.160884176              81.29 Joules power/energy-pkg/                                                     
   106.161884962              80.33 Joules power/energy-pkg/                                                     
   107.162879951              80.64 Joules power/energy-pkg/                                                     
   108.163886344              79.67 Joules power/energy-pkg/                                                     
   109.164883341              79.81 Joules power/energy-pkg/                                                     
   110.165884457              80.11 Joules power/energy-pkg/                                                     
   111.166878555              80.92 Joules power/energy-pkg/                                                     
   112.167883002              79.66 Joules power/energy-pkg/                                                     
   113.168886342              80.66 Joules power/energy-pkg/                                                     
   114.169883236              80.79 Joules power/energy-pkg/                                                     
   115.170888572              80.95 Joules power/energy-pkg/                                                     
   116.171889419              80.26 Joules power/energy-pkg/                                                     
   117.173886634              77.42 Joules power/energy-pkg/                                                     
   118.174885100              78.49 Joules power/energy-pkg/                                                     
   119.175885419              78.96 Joules power/energy-pkg/                                                     
   120.179891890              78.99 Joules power/energy-pkg/                                                     
   121.182882319              81.21 Joules power/energy-pkg/                                                     
   122.184884477              80.78 Joules power/energy-pkg/                                                     
   123.185882037              75.58 Joules power/energy-pkg/                                                     
   124.186880914              80.52 Joules power/energy-pkg/                                                     
   125.187876433              77.98 Joules power/energy-pkg/                                                     
   126.188871396              78.59 Joules power/energy-pkg/                                                     
   127.189874067              78.12 Joules power/energy-pkg/                                                     
   128.190875470              78.89 Joules power/energy-pkg/                                                     
   129.191876173              80.70 Joules power/energy-pkg/                                                     
   130.194880437              81.31 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   131.199874885              79.69 Joules power/energy-pkg/                                                     
   132.201876996              79.01 Joules power/energy-pkg/                                                     
   133.203873036              79.74 Joules power/energy-pkg/                                                     
   134.207880691              79.66 Joules power/energy-pkg/                                                     
   135.209879778              77.79 Joules power/energy-pkg/                                                     
   136.211874551              77.56 Joules power/energy-pkg/                                                     
   137.214871516              77.16 Joules power/energy-pkg/                                                     
   138.216887019              77.15 Joules power/energy-pkg/                                                     
   139.218875913              76.39 Joules power/energy-pkg/                                                     
   140.220875175              78.22 Joules power/energy-pkg/                                                     
   141.223016727              76.45 Joules power/energy-pkg/                                                     
   142.227065844              76.03 Joules power/energy-pkg/                                                     
   143.230030136              77.57 Joules power/energy-pkg/                                                     
   144.234037416              77.50 Joules power/energy-pkg/                                                     
   145.238015819              78.08 Joules power/energy-pkg/                                                     
   146.240007940              77.89 Joules power/energy-pkg/                                                     
   147.242005809              76.60 Joules power/energy-pkg/                                                     
   148.244011537              77.66 Joules power/energy-pkg/                                                     
   149.246891453              77.52 Joules power/energy-pkg/                                                     
   150.251886489              76.90 Joules power/energy-pkg/                                                     
   151.252887076              78.14 Joules power/energy-pkg/                                                     
   152.253881796              78.63 Joules power/energy-pkg/                                                     
   153.254886013              77.28 Joules power/energy-pkg/                                                     
   154.256939835              79.03 Joules power/energy-pkg/                                                     
   155.257889002              76.05 Joules power/energy-pkg/                                                     
   156.260883581              76.04 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   157.261879265              75.65 Joules power/energy-pkg/                                                     
   158.263115662              76.21 Joules power/energy-pkg/                                                     
   159.264368820              77.42 Joules power/energy-pkg/                                                     
   160.265623763              79.18 Joules power/energy-pkg/                                                     
   161.266902889              78.48 Joules power/energy-pkg/                                                     
   162.268139400              78.02 Joules power/energy-pkg/                                                     
   163.269390897              74.87 Joules power/energy-pkg/                                                     
   164.270647061              74.71 Joules power/energy-pkg/                                                     
   165.271924922              74.34 Joules power/energy-pkg/                                                     
   166.273159197              76.48 Joules power/energy-pkg/                                                     
   167.274421832              75.41 Joules power/energy-pkg/                                                     
   168.274843779              80.77 Joules power/energy-pkg/                                                     
   169.275866985              93.33 Joules power/energy-pkg/                                                     
   170.278895357              91.70 Joules power/energy-pkg/                                                     
   171.279900280              94.09 Joules power/energy-pkg/                                                     
   172.280898384              90.25 Joules power/energy-pkg/                                                     
   173.282159736              87.31 Joules power/energy-pkg/                                                     
   174.282895126              87.34 Joules power/energy-pkg/                                                     
   175.286899430              89.34 Joules power/energy-pkg/                                                     
   176.287874030              89.38 Joules power/energy-pkg/                                                     
   177.288894554              86.29 Joules power/energy-pkg/                                                     
   178.289899047              89.87 Joules power/energy-pkg/                                                     
   179.290894111              89.83 Joules power/energy-pkg/                                                     
   180.291901110              87.34 Joules power/energy-pkg/                                                     
   181.292899786              90.00 Joules power/energy-pkg/                                                     
   182.293902781              90.95 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.294892076              87.08 Joules power/energy-pkg/                                                     
   184.295895173              87.16 Joules power/energy-pkg/                                                     
   185.296897158              86.86 Joules power/energy-pkg/                                                     
   186.297894568              86.61 Joules power/energy-pkg/                                                     
   187.298902963              86.09 Joules power/energy-pkg/                                                     
   188.299903100              88.55 Joules power/energy-pkg/                                                     
   189.300902161              86.47 Joules power/energy-pkg/                                                     
   190.301901616              86.87 Joules power/energy-pkg/                                                     
   191.302896999              86.33 Joules power/energy-pkg/                                                     
   192.304899418              86.48 Joules power/energy-pkg/                                                     
   193.305892427              86.61 Joules power/energy-pkg/                                                     
   194.306899126              86.67 Joules power/energy-pkg/                                                     
   195.307899163              83.99 Joules power/energy-pkg/                                                     
   196.311892724              86.83 Joules power/energy-pkg/                                                     
   197.312898672              89.66 Joules power/energy-pkg/                                                     
   198.313900151              87.10 Joules power/energy-pkg/                                                     
   199.314906025              86.90 Joules power/energy-pkg/                                                     
   200.315896379              85.95 Joules power/energy-pkg/                                                     
   201.316895093              87.05 Joules power/energy-pkg/                                                     
   202.317896170              84.72 Joules power/energy-pkg/                                                     
   203.318898714              80.20 Joules power/energy-pkg/                                                     
   204.319895716              82.21 Joules power/energy-pkg/                                                     
   205.320888196              85.64 Joules power/energy-pkg/                                                     
   206.321890346              85.72 Joules power/energy-pkg/                                                     
   207.322892695              85.95 Joules power/energy-pkg/                                                     
   208.324893348              85.10 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   209.325895133              82.31 Joules power/energy-pkg/                                                     
   210.326870279              77.79 Joules power/energy-pkg/                                                     
   211.327896825              82.51 Joules power/energy-pkg/                                                     
   212.328892664              85.27 Joules power/energy-pkg/                                                     
   213.329894424              82.04 Joules power/energy-pkg/                                                     
   214.331896513              81.77 Joules power/energy-pkg/                                                     
   215.332897482              79.42 Joules power/energy-pkg/                                                     
   216.333902310              81.63 Joules power/energy-pkg/                                                     
   217.336893010              81.72 Joules power/energy-pkg/                                                     
   218.339898414              80.21 Joules power/energy-pkg/                                                     
   219.342895101              80.10 Joules power/energy-pkg/                                                     
   220.346888172              79.02 Joules power/energy-pkg/                                                     
   221.347865520              81.26 Joules power/energy-pkg/                                                     
   222.348889234              81.98 Joules power/energy-pkg/                                                     
   223.350887046              82.05 Joules power/energy-pkg/                                                     
   224.351888097              82.65 Joules power/energy-pkg/                                                     
   225.352886466              80.47 Joules power/energy-pkg/                                                     
   226.353889476              80.85 Joules power/energy-pkg/                                                     
   227.354858318              81.08 Joules power/energy-pkg/                                                     
   228.355864720              82.34 Joules power/energy-pkg/                                                     
   229.359889319              80.35 Joules power/energy-pkg/                                                     
   230.360891024              80.23 Joules power/energy-pkg/                                                     
   231.361866085              82.05 Joules power/energy-pkg/                                                     
   232.362861499              80.48 Joules power/energy-pkg/                                                     
   233.363896168              81.97 Joules power/energy-pkg/                                                     
   234.364866653              83.72 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   235.365893654              85.29 Joules power/energy-pkg/                                                     
   236.366892937              85.16 Joules power/energy-pkg/                                                     
   237.367892495              85.23 Joules power/energy-pkg/                                                     
   238.368887878              85.52 Joules power/energy-pkg/                                                     
   239.369890070              85.27 Joules power/energy-pkg/                                                     
   240.370892776              85.86 Joules power/energy-pkg/                                                     
   241.371891709              93.10 Joules power/energy-pkg/                                                     
   242.372893857              90.14 Joules power/energy-pkg/                                                     
   243.373888787              84.65 Joules power/energy-pkg/                                                     
   244.374888714              84.44 Joules power/energy-pkg/                                                     
   245.376894207              86.21 Joules power/energy-pkg/                                                     
   246.377865623              84.41 Joules power/energy-pkg/                                                     
   247.380862057              84.28 Joules power/energy-pkg/                                                     
   248.381892140              84.37 Joules power/energy-pkg/                                                     
   249.384893373              84.95 Joules power/energy-pkg/                                                     
   250.387737548              88.72 Joules power/energy-pkg/                                                     
   251.388892156              88.87 Joules power/energy-pkg/                                                     
   252.390856170              88.82 Joules power/energy-pkg/                                                     
   253.391860777              89.33 Joules power/energy-pkg/                                                     
   254.397891961              86.46 Joules power/energy-pkg/                                                     
   255.398890988              85.12 Joules power/energy-pkg/                                                     
   256.399895224              83.14 Joules power/energy-pkg/                                                     
   257.403894275              86.07 Joules power/energy-pkg/                                                     
   258.404893521              86.08 Joules power/energy-pkg/                                                     
   259.405892376              86.00 Joules power/energy-pkg/                                                     
   260.406892297              87.91 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   261.409893238              86.84 Joules power/energy-pkg/                                                     
   262.412892465              87.73 Joules power/energy-pkg/                                                     
   263.418892948              84.07 Joules power/energy-pkg/                                                     
   264.422893408              86.22 Joules power/energy-pkg/                                                     
   265.425894841              87.28 Joules power/energy-pkg/                                                     
   266.429888351              90.25 Joules power/energy-pkg/                                                     
   267.433894633              87.67 Joules power/energy-pkg/                                                     
   268.436899291              84.92 Joules power/energy-pkg/                                                     
   269.439891860              84.77 Joules power/energy-pkg/                                                     
   270.440897517              86.50 Joules power/energy-pkg/                                                     
   271.444891970              91.05 Joules power/energy-pkg/                                                     
   272.446891984              89.93 Joules power/energy-pkg/                                                     
   273.448866073              87.86 Joules power/energy-pkg/                                                     
   274.451890758              86.29 Joules power/energy-pkg/                                                     
   275.454892647              87.29 Joules power/energy-pkg/                                                     
   276.458893148              87.74 Joules power/energy-pkg/                                                     
   277.462886929              87.24 Joules power/energy-pkg/                                                     
   278.464877636              87.61 Joules power/energy-pkg/                                                     
   279.467895413              87.55 Joules power/energy-pkg/                                                     
   280.468893444              87.47 Joules power/energy-pkg/                                                     
   281.469868070              86.00 Joules power/energy-pkg/                                                     
   282.471900631              83.26 Joules power/energy-pkg/                                                     
   283.473170880              83.73 Joules power/energy-pkg/                                                     
   284.473892903              80.32 Joules power/energy-pkg/                                                     
   285.475888234              81.74 Joules power/energy-pkg/                                                     
   286.476891124              81.32 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   287.477892622              80.42 Joules power/energy-pkg/                                                     
   288.479155565              80.04 Joules power/energy-pkg/                                                     
   289.480429140              79.22 Joules power/energy-pkg/                                                     
   290.481699598              81.01 Joules power/energy-pkg/                                                     
   291.483002575              80.78 Joules power/energy-pkg/                                                     
   292.483897456              80.96 Joules power/energy-pkg/                                                     
   293.485895218              80.25 Joules power/energy-pkg/                                                     
   294.486890657              80.06 Joules power/energy-pkg/                                                     
   295.488148855              79.89 Joules power/energy-pkg/                                                     
   296.489426638              80.96 Joules power/energy-pkg/                                                     
   297.489871211              80.64 Joules power/energy-pkg/                                                     
   298.492893558              81.54 Joules power/energy-pkg/                                                     
   299.494174881              78.62 Joules power/energy-pkg/                                                     
   300.514896743              80.69 Joules power/energy-pkg/                                                     
   301.518900161              86.21 Joules power/energy-pkg/                                                     
   302.519887506              83.90 Joules power/energy-pkg/                                                     
   303.520897690              79.82 Joules power/energy-pkg/                                                     
   304.521901269              80.21 Joules power/energy-pkg/                                                     
   305.522895768              80.66 Joules power/energy-pkg/                                                     
   306.524155268              79.19 Joules power/energy-pkg/                                                     
   307.524932888              78.93 Joules power/energy-pkg/                                                     
   308.526190797              81.16 Joules power/energy-pkg/                                                     
   309.527458685              79.53 Joules power/energy-pkg/                                                     
   310.528727458              81.53 Joules power/energy-pkg/                                                     
   311.530027281              79.65 Joules power/energy-pkg/                                                     
   312.530850530              79.35 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.532125436              81.98 Joules power/energy-pkg/                                                     
   314.532893832              83.07 Joules power/energy-pkg/                                                     
   315.536887615              81.54 Joules power/energy-pkg/                                                     
   316.537889274              81.16 Joules power/energy-pkg/                                                     
   317.539148014              81.91 Joules power/energy-pkg/                                                     
   318.540433875              80.47 Joules power/energy-pkg/                                                     
   319.541733992              78.14 Joules power/energy-pkg/                                                     
   320.543007140              81.52 Joules power/energy-pkg/                                                     
   321.544268592              83.42 Joules power/energy-pkg/                                                     
   322.545546432              83.39 Joules power/energy-pkg/                                                     
   323.546844883              83.60 Joules power/energy-pkg/                                                     
   324.549145976              79.48 Joules power/energy-pkg/                                                     
   325.550360332              80.04 Joules power/energy-pkg/                                                     
   326.550892226              80.52 Joules power/energy-pkg/                                                     
   327.552894960              83.42 Joules power/energy-pkg/                                                     
   328.553893633              80.22 Joules power/energy-pkg/                                                     
   329.554895003              78.74 Joules power/energy-pkg/                                                     
   330.558844588              81.79 Joules power/energy-pkg/                                                     
   331.559579899              85.95 Joules power/energy-pkg/                                                     
   332.560924387              83.21 Joules power/energy-pkg/                                                     
   333.562185655              82.90 Joules power/energy-pkg/                                                     
   334.563989831              79.77 Joules power/energy-pkg/                                                     
   335.566029852              80.70 Joules power/energy-pkg/                                                     
   336.570040441              81.07 Joules power/energy-pkg/                                                     
   337.571301168              80.86 Joules power/energy-pkg/                                                     
   338.572570749              81.08 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   339.573881438              80.03 Joules power/energy-pkg/                                                     
   340.575144992              82.69 Joules power/energy-pkg/                                                     
   341.575845211              79.80 Joules power/energy-pkg/                                                     
   342.577093354              80.35 Joules power/energy-pkg/                                                     
   343.578366941              82.45 Joules power/energy-pkg/                                                     
   344.579644699              80.51 Joules power/energy-pkg/                                                     
   345.580935613              81.03 Joules power/energy-pkg/                                                     
   346.582174619              79.79 Joules power/energy-pkg/                                                     
   347.584018924              77.32 Joules power/energy-pkg/                                                     
   348.585284962              79.28 Joules power/energy-pkg/                                                     
   349.585888037              79.93 Joules power/energy-pkg/                                                     
   350.589888653              81.17 Joules power/energy-pkg/                                                     
   351.590893370              81.92 Joules power/energy-pkg/                                                     
   352.592153738              79.14 Joules power/energy-pkg/                                                     
   353.593436917              76.70 Joules power/energy-pkg/                                                     
   354.594726757              75.85 Joules power/energy-pkg/                                                     
   355.596009423              76.61 Joules power/energy-pkg/                                                     
   356.597249829              77.55 Joules power/energy-pkg/                                                     
   357.598534880              78.19 Joules power/energy-pkg/                                                     
   358.598892572              82.25 Joules power/energy-pkg/                                                     
   359.602012893              80.31 Joules power/energy-pkg/                                                     
   360.605066681              78.57 Joules power/energy-pkg/                                                     
   361.607905641              84.96 Joules power/energy-pkg/                                                     
   362.612034011              84.72 Joules power/energy-pkg/                                                     
   363.614935830              87.31 Joules power/energy-pkg/                                                     
   364.619055430              83.61 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   365.623043160              83.45 Joules power/energy-pkg/                                                     
   366.627045590              81.95 Joules power/energy-pkg/                                                     
   367.628309706              80.41 Joules power/energy-pkg/                                                     
   368.629568322              80.96 Joules power/energy-pkg/                                                     
   369.630833064              81.05 Joules power/energy-pkg/                                                     
   370.632101345              81.51 Joules power/energy-pkg/                                                     
   371.633359518              80.91 Joules power/energy-pkg/                                                     
   372.634651342              83.58 Joules power/energy-pkg/                                                     
   373.635931242              84.40 Joules power/energy-pkg/                                                     
   374.637172381              82.86 Joules power/energy-pkg/                                                     
   375.638424892              82.72 Joules power/energy-pkg/                                                     
   376.638893023              84.41 Joules power/energy-pkg/                                                     
   377.641884914              85.77 Joules power/energy-pkg/                                                     
   378.642884114              83.58 Joules power/energy-pkg/                                                     
   379.645995242              82.41 Joules power/energy-pkg/                                                     
   380.647242999              82.88 Joules power/energy-pkg/                                                     
   381.648501103              82.90 Joules power/energy-pkg/                                                     
   382.649766640              83.90 Joules power/energy-pkg/                                                     
   383.651029895              83.89 Joules power/energy-pkg/                                                     
   384.652267497              83.29 Joules power/energy-pkg/                                                     
   385.652887248              84.27 Joules power/energy-pkg/                                                     
   386.656888267              83.23 Joules power/energy-pkg/                                                     
   387.657890031              83.63 Joules power/energy-pkg/                                                     
   388.659140918              82.68 Joules power/energy-pkg/                                                     
   389.660398386              81.33 Joules power/energy-pkg/                                                     
