# started on Sat Mar  7 14:37:02 2026

#           time             counts unit events
     1.000102099      3,763,381,523      cycles                                                                
     1.000102099      7,427,730,203      instructions                     #    1.97  insn per cycle            
     1.000102099        278,586,828      cache-references                                                      
     1.000102099         29,734,487      cache-misses                     #   10.67% of all cache refs         
     1.000102099        120,369,074      L1-dcache-load-misses                                                 
     1.000102099    <not supported>      LLC-load-misses                                                       
     2.001373861            143,744      cycles                                                                
     2.001373861             44,931      instructions                     #    0.31  insn per cycle            
     2.001373861              6,705      cache-references                                                      
     2.001373861              2,959      cache-misses                     #   44.13% of all cache refs         
     2.001373861              1,619      L1-dcache-load-misses                                                 
     2.001373861    <not supported>      LLC-load-misses                                                       
     3.002428363            119,195      cycles                                                                
     3.002428363             56,163      instructions                     #    0.47  insn per cycle            
     3.002428363              7,783      cache-references                                                      
     3.002428363              3,108      cache-misses                     #   39.93% of all cache refs         
     3.002428363              2,227      L1-dcache-load-misses                                                 
     3.002428363    <not supported>      LLC-load-misses                                                       
     4.003482966            122,231      cycles                                                                
     4.003482966             57,889      instructions                     #    0.47  insn per cycle            
     4.003482966              7,533      cache-references                                                      
     4.003482966              2,825      cache-misses                     #   37.50% of all cache refs         
     4.003482966              2,274      L1-dcache-load-misses                                                 
     4.003482966    <not supported>      LLC-load-misses                                                       
     5.004536388            118,313      cycles                                                                
     5.004536388             24,889      instructions                     #    0.21  insn per cycle            
     5.004536388              5,030      cache-references                                                      
     5.004536388              2,601      cache-misses                     #   51.71% of all cache refs         
     5.004536388                924      L1-dcache-load-misses                                                 
     5.004536388    <not supported>      LLC-load-misses                                                       
     6.005612511            172,505      cycles                                                                
     6.005612511             84,809      instructions                     #    0.49  insn per cycle            
     6.005612511             10,251      cache-references                                                      
     6.005612511              3,153      cache-misses                     #   30.76% of all cache refs         
     6.005612511              3,405      L1-dcache-load-misses                                                 
     6.005612511    <not supported>      LLC-load-misses                                                       
     7.006516554            147,845      cycles                                                                
     7.006516554             61,988      instructions                     #    0.42  insn per cycle            
     7.006516554              7,886      cache-references                                                      
     7.006516554              2,762      cache-misses                     #   35.02% of all cache refs         
     7.006516554              2,250      L1-dcache-load-misses                                                 
     7.006516554    <not supported>      LLC-load-misses                                                       
     8.007028241            136,946      cycles                                                                
     8.007028241             49,091      instructions                     #    0.36  insn per cycle            
     8.007028241              6,696      cache-references                                                      
     8.007028241              3,209      cache-misses                     #   47.92% of all cache refs         
     8.007028241              1,615      L1-dcache-load-misses                                                 
     8.007028241    <not supported>      LLC-load-misses                                                       
     9.007837815            184,247      cycles                                                                
     9.007837815             49,286      instructions                     #    0.27  insn per cycle            
     9.007837815              8,382      cache-references                                                      
     9.007837815              3,307      cache-misses                     #   39.45% of all cache refs         
     9.007837815              3,102      L1-dcache-load-misses                                                 
     9.007837815    <not supported>      LLC-load-misses                                                       
    10.008917758            188,581      cycles                                                                
    10.008917758             56,093      instructions                     #    0.30  insn per cycle            
    10.008917758              7,539      cache-references                                                      
    10.008917758              3,370      cache-misses                     #   44.70% of all cache refs         
    10.008917758              2,212      L1-dcache-load-misses                                                 
    10.008917758    <not supported>      LLC-load-misses                                                       
    11.009705110            161,350      cycles                                                                
    11.009705110             57,589      instructions                     #    0.36  insn per cycle            
    11.009705110              7,620      cache-references                                                      
    11.009705110              2,942      cache-misses                     #   38.61% of all cache refs         
    11.009705110              2,067      L1-dcache-load-misses                                                 
    11.009705110    <not supported>      LLC-load-misses                                                       
    12.010335142            156,578      cycles                                                                
    12.010335142             57,705      instructions                     #    0.37  insn per cycle            
    12.010335142              7,382      cache-references                                                      
    12.010335142              3,929      cache-misses                     #   53.22% of all cache refs         
    12.010335142              1,914      L1-dcache-load-misses                                                 
    12.010335142    <not supported>      LLC-load-misses                                                       
    13.011104412            154,934      cycles                                                                
    13.011104412             57,808      instructions                     #    0.37  insn per cycle            
    13.011104412              7,452      cache-references                                                      
    13.011104412              3,242      cache-misses                     #   43.51% of all cache refs         
    13.011104412              1,952      L1-dcache-load-misses                                                 
    13.011104412    <not supported>      LLC-load-misses                                                       
    14.011803032            213,595      cycles                                                                
    14.011803032             59,737      instructions                     #    0.28  insn per cycle            
