# started on Fri Apr  3 19:03:10 2026

#           time             counts   unit events
   173.577245754              98.30 Joules power/energy-pkg/                                                     
   174.580292361              95.80 Joules power/energy-pkg/                                                     
   175.582265030              95.68 Joules power/energy-pkg/                                                     
   176.584354059              96.07 Joules power/energy-pkg/                                                     
   177.587287712              96.55 Joules power/energy-pkg/                                                     
   178.589289685              94.01 Joules power/energy-pkg/                                                     
   179.592276102              92.31 Joules power/energy-pkg/                                                     
   180.715221073             107.42 Joules power/energy-pkg/                                                     
   181.719260060              95.83 Joules power/energy-pkg/                                                     
   182.721277925              98.68 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.723272417              98.97 Joules power/energy-pkg/                                                     
   184.725276609              98.09 Joules power/energy-pkg/                                                     
   185.727275942              98.40 Joules power/energy-pkg/                                                     
   186.729246447              98.51 Joules power/energy-pkg/                                                     
   187.731282756              98.58 Joules power/energy-pkg/                                                     
   188.733279535              98.50 Joules power/energy-pkg/                                                     
   189.735275701              98.29 Joules power/energy-pkg/                                                     
   190.737277480             100.64 Joules power/energy-pkg/                                                     
   191.739292056             101.43 Joules power/energy-pkg/                                                     
   192.741276448              99.27 Joules power/energy-pkg/                                                     
   193.743273310              97.90 Joules power/energy-pkg/                                                     
   194.745271860              97.54 Joules power/energy-pkg/                                                     
   195.747275138              98.17 Joules power/energy-pkg/                                                     
   196.752277387              98.32 Joules power/energy-pkg/                                                     
   197.754279723              97.58 Joules power/energy-pkg/                                                     
   198.756279897              97.03 Joules power/energy-pkg/                                                     
   199.758280990              95.30 Joules power/energy-pkg/                                                     
   200.760276228              92.46 Joules power/energy-pkg/                                                     
   201.762241567              92.38 Joules power/energy-pkg/                                                     
   202.764273017              92.48 Joules power/energy-pkg/                                                     
   203.766274655              92.30 Joules power/energy-pkg/                                                     
   204.768329056              89.03 Joules power/energy-pkg/                                                     
   205.769577502              88.56 Joules power/energy-pkg/                                                     
   206.770854064              88.16 Joules power/energy-pkg/                                                     
   207.772131163              89.56 Joules power/energy-pkg/                                                     
   208.773242780              90.03 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   209.774271679              90.46 Joules power/energy-pkg/                                                     
   210.779232634              92.10 Joules power/energy-pkg/                                                     
   211.779792128              88.03 Joules power/energy-pkg/                                                     
   212.781093531              88.52 Joules power/energy-pkg/                                                     
   213.784491763              88.37 Joules power/energy-pkg/                                                     
   214.785798383              87.54 Joules power/energy-pkg/                                                     
   215.786782541              88.48 Joules power/energy-pkg/                                                     
   216.788079237              89.27 Joules power/energy-pkg/                                                     
   217.789567466              89.85 Joules power/energy-pkg/                                                     
   218.790849494              90.12 Joules power/energy-pkg/                                                     
   219.792151068              90.08 Joules power/energy-pkg/                                                     
   220.793280031              92.45 Joules power/energy-pkg/                                                     
   221.795281769              91.66 Joules power/energy-pkg/                                                     
   222.799289647              87.48 Joules power/energy-pkg/                                                     
   223.801282695              86.15 Joules power/energy-pkg/                                                     
   224.804261939              88.24 Joules power/energy-pkg/                                                     
   225.805283930              91.68 Joules power/energy-pkg/                                                     
   226.810295193              92.64 Joules power/energy-pkg/                                                     
   227.812281772              87.33 Joules power/energy-pkg/                                                     
   228.817296442              87.40 Joules power/energy-pkg/                                                     
   229.819294868              85.46 Joules power/energy-pkg/                                                     
   230.821298671              86.18 Joules power/energy-pkg/                                                     
   231.823303591              84.19 Joules power/energy-pkg/                                                     
   232.829293030              83.58 Joules power/energy-pkg/                                                     
   233.831297169              88.55 Joules power/energy-pkg/                                                     
   234.844285390              87.98 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   235.854293162              90.35 Joules power/energy-pkg/                                                     
   236.866283910              91.90 Joules power/energy-pkg/                                                     
   237.882287211              98.32 Joules power/energy-pkg/                                                     
   238.905289347              96.10 Joules power/energy-pkg/                                                     
   239.911289260              91.52 Joules power/energy-pkg/                                                     
   240.921289272              91.98 Joules power/energy-pkg/                                                     
   241.943287934              92.38 Joules power/energy-pkg/                                                     
   242.955297754              92.11 Joules power/energy-pkg/                                                     
   243.960284754              90.63 Joules power/energy-pkg/                                                     
   244.962286593              88.40 Joules power/energy-pkg/                                                     
   245.969372233              89.31 Joules power/energy-pkg/                                                     
   246.970286423              89.93 Joules power/energy-pkg/                                                     
   247.973367006              88.22 Joules power/energy-pkg/                                                     
   248.974700148              85.00 Joules power/energy-pkg/                                                     
   249.975283126              82.43 Joules power/energy-pkg/                                                     
   250.977276277              88.56 Joules power/energy-pkg/                                                     
   251.979275712              86.19 Joules power/energy-pkg/                                                     
   252.983279207              83.90 Joules power/energy-pkg/                                                     
   253.985361318              80.90 Joules power/energy-pkg/                                                     
   254.986628741              79.38 Joules power/energy-pkg/                                                     
   255.987280969              85.94 Joules power/energy-pkg/                                                     
   256.989341709              84.88 Joules power/energy-pkg/                                                     
   257.990277831              87.19 Joules power/energy-pkg/                                                     
   258.992331027              87.75 Joules power/energy-pkg/                                                     
   259.993572946              82.75 Joules power/energy-pkg/                                                     
   260.994839840              82.93 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   261.995241133              82.37 Joules power/energy-pkg/                                                     
   262.996240262              81.95 Joules power/energy-pkg/                                                     
   263.997233383              82.13 Joules power/energy-pkg/                                                     
   264.998475752              82.19 Joules power/energy-pkg/                                                     
   265.999721919              82.96 Joules power/energy-pkg/                                                     
   267.000980909              84.75 Joules power/energy-pkg/                                                     
   268.002291535              92.93 Joules power/energy-pkg/                                                     
   269.015291852              92.99 Joules power/energy-pkg/                                                     
   270.023370373              88.28 Joules power/energy-pkg/                                                     
   271.024271342              87.43 Joules power/energy-pkg/                                                     
   272.027285336              91.03 Joules power/energy-pkg/                                                     
   273.030287974              90.98 Joules power/energy-pkg/                                                     
   274.032275948              90.90 Joules power/energy-pkg/                                                     
   275.034275454              90.47 Joules power/energy-pkg/                                                     
   276.037272262              90.86 Joules power/energy-pkg/                                                     
   277.039271886              92.61 Joules power/energy-pkg/                                                     
   278.041272844              93.44 Joules power/energy-pkg/                                                     
   279.043270284              93.32 Joules power/energy-pkg/                                                     
   280.045271545              92.61 Joules power/energy-pkg/                                                     
   281.047241840              93.32 Joules power/energy-pkg/                                                     
   282.049283493              93.32 Joules power/energy-pkg/                                                     
   283.051271600              93.15 Joules power/energy-pkg/                                                     
   284.053272268              93.26 Joules power/energy-pkg/                                                     
   285.055270602              92.63 Joules power/energy-pkg/                                                     
   286.057245845              93.59 Joules power/energy-pkg/                                                     
   287.059271128              93.11 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   288.061267365              89.20 Joules power/energy-pkg/                                                     
   289.063268784              85.47 Joules power/energy-pkg/                                                     
   290.065269424              88.31 Joules power/energy-pkg/                                                     
   291.067275212              89.36 Joules power/energy-pkg/                                                     
   292.069253374              89.67 Joules power/energy-pkg/                                                     
   293.071280535              90.15 Joules power/energy-pkg/                                                     
   294.073279451              91.22 Joules power/energy-pkg/                                                     
   295.075274563              88.69 Joules power/energy-pkg/                                                     
   296.078265214              90.30 Joules power/energy-pkg/                                                     
   297.080276751              88.80 Joules power/energy-pkg/                                                     
   298.082276391              94.71 Joules power/energy-pkg/                                                     
   299.084248657              92.45 Joules power/energy-pkg/                                                     
   300.086282897              91.99 Joules power/energy-pkg/                                                     
   301.088286494              94.47 Joules power/energy-pkg/                                                     
   302.090288763              95.31 Joules power/energy-pkg/                                                     
   303.092279990              95.03 Joules power/energy-pkg/                                                     
   304.094281410              95.24 Joules power/energy-pkg/                                                     
   305.096278101              94.59 Joules power/energy-pkg/                                                     
   306.098278261              95.71 Joules power/energy-pkg/                                                     
   307.100279988              93.93 Joules power/energy-pkg/                                                     
   308.102255557              93.76 Joules power/energy-pkg/                                                     
   309.104273491              93.75 Joules power/energy-pkg/                                                     
   310.106275193              91.97 Joules power/energy-pkg/                                                     
   311.108279255              93.10 Joules power/energy-pkg/                                                     
   312.110272509              94.17 Joules power/energy-pkg/                                                     
   313.112274215              93.95 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   314.115281201              93.76 Joules power/energy-pkg/                                                     
   315.117278677              91.75 Joules power/energy-pkg/                                                     
   316.119274762              94.19 Joules power/energy-pkg/                                                     
   317.121250462              93.16 Joules power/energy-pkg/                                                     
   318.123269883              89.78 Joules power/energy-pkg/                                                     
   319.125268460              90.16 Joules power/energy-pkg/                                                     
   320.127269450              89.71 Joules power/energy-pkg/                                                     
   321.129268857              90.55 Joules power/energy-pkg/                                                     
   322.131272116              90.82 Joules power/energy-pkg/                                                     
   323.133272452              90.18 Joules power/energy-pkg/                                                     
   324.135275117              89.83 Joules power/energy-pkg/                                                     
   325.137278030              90.16 Joules power/energy-pkg/                                                     
   326.139243571              90.65 Joules power/energy-pkg/                                                     
   327.141274445              89.00 Joules power/energy-pkg/                                                     
   328.143274072              95.73 Joules power/energy-pkg/                                                     
   329.145270919              91.40 Joules power/energy-pkg/                                                     
   330.147268904              89.94 Joules power/energy-pkg/                                                     
   331.149266857              90.16 Joules power/energy-pkg/                                                     
   332.151271625              89.32 Joules power/energy-pkg/                                                     
   333.153269336              88.02 Joules power/energy-pkg/                                                     
   334.155272685              88.19 Joules power/energy-pkg/                                                     
   335.157274420              87.10 Joules power/energy-pkg/                                                     
   336.159273074              89.22 Joules power/energy-pkg/                                                     
   337.161250992              89.26 Joules power/energy-pkg/                                                     
   338.163275738              89.66 Joules power/energy-pkg/                                                     
   339.165250299              89.54 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   340.167273513              89.74 Joules power/energy-pkg/                                                     
   341.169273114              89.30 Joules power/energy-pkg/                                                     
   342.171271002              89.69 Joules power/energy-pkg/                                                     
   343.173269858              88.73 Joules power/energy-pkg/                                                     
   344.175267886              88.49 Joules power/energy-pkg/                                                     
   345.177268528              88.05 Joules power/energy-pkg/                                                     
   346.179324190              85.44 Joules power/energy-pkg/                                                     
   347.180598855              83.52 Joules power/energy-pkg/                                                     
   348.181873373              83.26 Joules power/energy-pkg/                                                     
   349.183152341              83.31 Joules power/energy-pkg/                                                     
   350.184413361              83.09 Joules power/energy-pkg/                                                     
   351.185657055              83.43 Joules power/energy-pkg/                                                     
   352.186937379              83.49 Joules power/energy-pkg/                                                     
   353.187806962              84.59 Joules power/energy-pkg/                                                     
   354.189083534              84.97 Joules power/energy-pkg/                                                     
   355.191670031              83.20 Joules power/energy-pkg/                                                     
   356.192271335              86.66 Joules power/energy-pkg/                                                     
   357.193600023              87.52 Joules power/energy-pkg/                                                     
   358.194733914              95.56 Joules power/energy-pkg/                                                     
   359.196009407              87.42 Joules power/energy-pkg/                                                     
   360.197301769              85.77 Joules power/energy-pkg/                                                     
   361.198542675              85.73 Joules power/energy-pkg/                                                     
   362.199240372              84.98 Joules power/energy-pkg/                                                     
   363.200502347              86.16 Joules power/energy-pkg/                                                     
   364.201762308              86.09 Joules power/energy-pkg/                                                     
   365.203028675              86.10 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   366.204313445              86.00 Joules power/energy-pkg/                                                     
   367.205560366              84.75 Joules power/energy-pkg/                                                     
   368.206823863              84.84 Joules power/energy-pkg/                                                     
   369.208083238              85.41 Joules power/energy-pkg/                                                     
   370.209242470              85.37 Joules power/energy-pkg/                                                     
   371.314673471              94.85 Joules power/energy-pkg/                                                     
   372.315258438              88.64 Joules power/energy-pkg/                                                     
   373.319279027              89.33 Joules power/energy-pkg/                                                     
   374.320599090              90.55 Joules power/energy-pkg/                                                     
   375.321865728              87.36 Joules power/energy-pkg/                                                     
   376.323142497              88.96 Joules power/energy-pkg/                                                     
   377.324436489              88.64 Joules power/energy-pkg/                                                     
   378.325719852              88.74 Joules power/energy-pkg/                                                     
   379.326283663              90.96 Joules power/energy-pkg/                                                     
   380.335295375              93.15 Joules power/energy-pkg/                                                     
   381.404320562             100.81 Joules power/energy-pkg/                                                     
   382.423284238              95.33 Joules power/energy-pkg/                                                     
   383.427280894              94.86 Joules power/energy-pkg/                                                     
   384.437288815              95.45 Joules power/energy-pkg/                                                     
   385.451288387              93.78 Joules power/energy-pkg/                                                     
   386.473282797              90.25 Joules power/energy-pkg/                                                     
   387.475281897              90.06 Joules power/energy-pkg/                                                     
   388.481288651              90.56 Joules power/energy-pkg/                                                     
   389.484285389              87.79 Joules power/energy-pkg/                                                     
   390.486287449              92.81 Joules power/energy-pkg/                                                     
