# started on Sun Mar  1 09:34:51 2026

#           time             counts unit events
     1.000952877      4,060,742,895      cycles                                                                
     1.000952877      6,721,617,606      instructions                     #    1.66  insn per cycle            
     1.000952877        287,041,526      cache-references                                                      
     1.000952877         29,160,683      cache-misses                     #   10.16% of all cache refs         
     1.000952877        129,910,540      L1-dcache-load-misses                                                 
     1.000952877    <not supported>      LLC-load-misses                                                       
     2.001211628        321,217,631      cycles                                                                
     2.001211628        677,842,091      instructions                     #    2.11  insn per cycle            
     2.001211628         20,021,934      cache-references                                                      
     2.001211628          1,450,602      cache-misses                     #    7.25% of all cache refs         
     2.001211628         10,948,190      L1-dcache-load-misses                                                 
     2.001211628    <not supported>      LLC-load-misses                                                       
     3.002279975            201,190      cycles                                                                
     3.002279975             49,122      instructions                     #    0.24  insn per cycle            
     3.002279975              8,167      cache-references                                                      
     3.002279975              2,441      cache-misses                     #   29.89% of all cache refs         
     3.002279975              2,774      L1-dcache-load-misses                                                 
     3.002279975    <not supported>      LLC-load-misses                                                       
     4.002917454            145,583      cycles                                                                
     4.002917454             24,879      instructions                     #    0.17  insn per cycle            
     4.002917454              4,792      cache-references                                                      
     4.002917454              2,339      cache-misses                     #   48.81% of all cache refs         
     4.002917454              1,194      L1-dcache-load-misses                                                 
     4.002917454    <not supported>      LLC-load-misses                                                       
     5.003998751            136,628      cycles                                                                
     5.003998751             49,322      instructions                     #    0.36  insn per cycle            
     5.003998751              6,968      cache-references                                                      
     5.003998751              2,151      cache-misses                     #   30.87% of all cache refs         
     5.003998751              1,768      L1-dcache-load-misses                                                 
     5.003998751    <not supported>      LLC-load-misses                                                       
     6.004600881            112,028      cycles                                                                
     6.004600881             24,782      instructions                     #    0.22  insn per cycle            
     6.004600881              4,273      cache-references                                                      
     6.004600881              1,547      cache-misses                     #   36.20% of all cache refs         
     6.004600881                846      L1-dcache-load-misses                                                 
     6.004600881    <not supported>      LLC-load-misses                                                       
     7.005681907            129,465      cycles                                                                
     7.005681907             50,423      instructions                     #    0.39  insn per cycle            
     7.005681907              6,090      cache-references                                                      
     7.005681907              1,726      cache-misses                     #   28.34% of all cache refs         
     7.005681907              1,765      L1-dcache-load-misses                                                 
     7.005681907    <not supported>      LLC-load-misses                                                       
     8.005909119            140,678      cycles                                                                
     8.005909119             46,981      instructions                     #    0.33  insn per cycle            
     8.005909119              6,801      cache-references                                                      
     8.005909119              2,200      cache-misses                     #   32.35% of all cache refs         
     8.005909119              1,684      L1-dcache-load-misses                                                 
     8.005909119    <not supported>      LLC-load-misses                                                       
     9.006910046            131,215      cycles                                                                
     9.006910046             57,578      instructions                     #    0.44  insn per cycle            
     9.006910046              8,290      cache-references                                                      
     9.006910046              1,859      cache-misses                     #   22.42% of all cache refs         
     9.006910046              2,337      L1-dcache-load-misses                                                 
     9.006910046    <not supported>      LLC-load-misses                                                       
    10.007950593            138,529      cycles                                                                
    10.007950593             57,639      instructions                     #    0.42  insn per cycle            
    10.007950593              7,042      cache-references                                                      
    10.007950593              1,408      cache-misses                     #   19.99% of all cache refs         
    10.007950593              2,264      L1-dcache-load-misses                                                 
    10.007950593    <not supported>      LLC-load-misses                                                       
    11.009009550            129,872      cycles                                                                
    11.009009550             48,740      instructions                     #    0.38  insn per cycle            
    11.009009550              6,900      cache-references                                                      
    11.009009550              2,100      cache-misses                     #   30.43% of all cache refs         
    11.009009550              1,687      L1-dcache-load-misses                                                 
    11.009009550    <not supported>      LLC-load-misses                                                       
    12.010073417            143,088      cycles                                                                
    12.010073417             56,201      instructions                     #    0.39  insn per cycle            
    12.010073417              7,055      cache-references                                                      
    12.010073417              1,812      cache-misses                     #   25.68% of all cache refs         
    12.010073417              2,091      L1-dcache-load-misses                                                 
    12.010073417    <not supported>      LLC-load-misses                                                       
    13.010910365            172,255      cycles                                                                
    13.010910365             46,828      instructions                     #    0.27  insn per cycle            
    13.010910365              6,775      cache-references                                                      
    13.010910365              2,027      cache-misses                     #   29.92% of all cache refs         
    13.010910365              2,147      L1-dcache-load-misses                                                 
    13.010910365    <not supported>      LLC-load-misses                                                       
    14.011984942            148,787      cycles                                                                
    14.011984942             57,280      instructions                     #    0.38  insn per cycle            
    14.011984942              8,382      cache-references                                                      
    14.011984942              1,917      cache-misses                     #   22.87% of all cache refs         
    14.011984942              2,406      L1-dcache-load-misses                                                 
    14.011984942    <not supported>      LLC-load-misses                                                       
    15.012911259            149,398      cycles                                                                
    15.012911259             68,626      instructions                     #    0.46  insn per cycle            
    15.012911259              9,250      cache-references                                                      
    15.012911259              1,943      cache-misses                     #   21.01% of all cache refs         
    15.012911259              2,856      L1-dcache-load-misses                                                 
    15.012911259    <not supported>      LLC-load-misses                                                       
    16.013995586            110,424      cycles                                                                
    16.013995586             24,746      instructions                     #    0.22  insn per cycle            
    16.013995586              4,887      cache-references                                                      
    16.013995586              2,010      cache-misses                     #   41.13% of all cache refs         
    16.013995586                866      L1-dcache-load-misses                                                 
    16.013995586    <not supported>      LLC-load-misses                                                       
    17.015079523            180,695      cycles                                                                
    17.015079523             46,032      instructions                     #    0.25  insn per cycle            
    17.015079523              6,636      cache-references                                                      
    17.015079523              1,962      cache-misses                     #   29.57% of all cache refs         
    17.015079523              1,996      L1-dcache-load-misses                                                 
    17.015079523    <not supported>      LLC-load-misses                                                       
    18.015913721            140,568      cycles                                                                
    18.015913721             68,475      instructions                     #    0.49  insn per cycle            
    18.015913721              9,400      cache-references                                                      
    18.015913721              1,906      cache-misses                     #   20.28% of all cache refs         
    18.015913721              2,940      L1-dcache-load-misses                                                 
    18.015913721    <not supported>      LLC-load-misses                                                       
    19.016985418            144,126      cycles                                                                
    19.016985418             47,423      instructions                     #    0.33  insn per cycle            
    19.016985418              6,410      cache-references                                                      
    19.016985418              1,746      cache-misses                     #   27.24% of all cache refs         
    19.016985418              1,756      L1-dcache-load-misses                                                 
    19.016985418    <not supported>      LLC-load-misses                                                       
    20.018060625            140,352      cycles                                                                
    20.018060625             46,856      instructions                     #    0.33  insn per cycle            
    20.018060625              6,727      cache-references                                                      
    20.018060625              1,983      cache-misses                     #   29.48% of all cache refs         
    20.018060625              1,742      L1-dcache-load-misses                                                 
    20.018060625    <not supported>      LLC-load-misses                                                       
    21.019121201            186,647      cycles                                                                
    21.019121201             46,655      instructions                     #    0.25  insn per cycle            
    21.019121201              9,020      cache-references                                                      
    21.019121201              3,210      cache-misses                     #   35.59% of all cache refs         
    21.019121201              2,905      L1-dcache-load-misses                                                 
    21.019121201    <not supported>      LLC-load-misses                                                       
    22.020182388            150,355      cycles                                                                
    22.020182388             68,871      instructions                     #    0.46  insn per cycle            
    22.020182388              9,994      cache-references                                                      
    22.020182388              2,133      cache-misses                     #   21.34% of all cache refs         
    22.020182388              3,080      L1-dcache-load-misses                                                 
    22.020182388    <not supported>      LLC-load-misses                                                       
    23.020913747            194,512      cycles                                                                
    23.020913747             48,673      instructions                     #    0.25  insn per cycle            
    23.020913747              7,585      cache-references                                                      
    23.020913747              3,249      cache-misses                     #   42.83% of all cache refs         
