# started on Sat Mar  7 15:24:04 2026

#           time             counts unit events
     1.001018306     12,016,657,461      cycles                                                                
     1.001018306     19,351,805,947      instructions                     #    1.61  insn per cycle            
     1.001018306        819,047,217      cache-references                                                      
     1.001018306         84,815,358      cache-misses                     #   10.36% of all cache refs         
     1.001018306        385,370,181      L1-dcache-load-misses                                                 
     1.001018306    <not supported>      LLC-load-misses                                                       
     2.002320170      7,471,715,364      cycles                                                                
     2.002320170     16,013,713,685      instructions                     #    2.14  insn per cycle            
     2.002320170        389,048,672      cache-references                                                      
     2.002320170         38,846,042      cache-misses                     #    9.98% of all cache refs         
     2.002320170        171,238,425      L1-dcache-load-misses                                                 
     2.002320170    <not supported>      LLC-load-misses                                                       
     3.003409716      7,381,737,089      cycles                                                                
     3.003409716     15,154,170,606      instructions                     #    2.05  insn per cycle            
     3.003409716        359,351,661      cache-references                                                      
     3.003409716         35,777,610      cache-misses                     #    9.96% of all cache refs         
     3.003409716        155,838,606      L1-dcache-load-misses                                                 
     3.003409716    <not supported>      LLC-load-misses                                                       
     4.004506181      7,457,354,347      cycles                                                                
     4.004506181     16,988,671,286      instructions                     #    2.28  insn per cycle            
     4.004506181        355,240,280      cache-references                                                      
     4.004506181         33,708,310      cache-misses                     #    9.49% of all cache refs         
     4.004506181        157,313,672      L1-dcache-load-misses                                                 
     4.004506181    <not supported>      LLC-load-misses                                                       
     5.005613447      7,439,128,383      cycles                                                                
     5.005613447     15,342,010,049      instructions                     #    2.06  insn per cycle            
     5.005613447        359,268,758      cache-references                                                      
     5.005613447         32,405,834      cache-misses                     #    9.02% of all cache refs         
     5.005613447        160,290,926      L1-dcache-load-misses                                                 
     5.005613447    <not supported>      LLC-load-misses                                                       
     6.006734863      7,498,412,105      cycles                                                                
     6.006734863     15,236,936,597      instructions                     #    2.03  insn per cycle            
     6.006734863        350,613,398      cache-references                                                      
     6.006734863         33,325,126      cache-misses                     #    9.50% of all cache refs         
     6.006734863        169,100,686      L1-dcache-load-misses                                                 
     6.006734863    <not supported>      LLC-load-misses                                                       
     7.008198576      7,473,121,196      cycles                                                                
     7.008198576     16,126,645,118      instructions                     #    2.16  insn per cycle            
     7.008198576        309,340,354      cache-references                                                      
     7.008198576         28,093,965      cache-misses                     #    9.08% of all cache refs         
     7.008198576        149,505,020      L1-dcache-load-misses                                                 
     7.008198576    <not supported>      LLC-load-misses                                                       
     8.009306041      7,448,957,428      cycles                                                                
     8.009306041     15,488,978,569      instructions                     #    2.08  insn per cycle            
     8.009306041        353,460,382      cache-references                                                      
     8.009306041         32,575,563      cache-misses                     #    9.22% of all cache refs         
     8.009306041        162,647,722      L1-dcache-load-misses                                                 
     8.009306041    <not supported>      LLC-load-misses                                                       
     9.010408057      7,442,867,484      cycles                                                                
     9.010408057     16,179,810,879      instructions                     #    2.17  insn per cycle            
     9.010408057        398,255,278      cache-references                                                      
     9.010408057         37,264,112      cache-misses                     #    9.36% of all cache refs         
     9.010408057        180,865,551      L1-dcache-load-misses                                                 
     9.010408057    <not supported>      LLC-load-misses                                                       
    10.011511262      7,200,064,835      cycles                                                                
    10.011511262     19,231,935,057      instructions                     #    2.67  insn per cycle            
    10.011511262        266,603,278      cache-references                                                      
    10.011511262         22,003,803      cache-misses                     #    8.25% of all cache refs         
    10.011511262        119,973,231      L1-dcache-load-misses                                                 
    10.011511262    <not supported>      LLC-load-misses                                                       
    11.012612158      7,392,155,846      cycles                                                                
