# started on Fri Apr  3 18:45:35 2026

#           time             counts   unit events
#           time             counts   unit events
   209.518358078              89.29 Joules power/energy-pkg/                                                     
   210.519605644              87.96 Joules power/energy-pkg/                                                     
   211.520876266              90.83 Joules power/energy-pkg/                                                     
   212.521510696              93.01 Joules power/energy-pkg/                                                     
   213.525695795              94.32 Joules power/energy-pkg/                                                     
   214.528670516              94.62 Joules power/energy-pkg/                                                     
   215.529697895              93.08 Joules power/energy-pkg/                                                     
   216.530694096              97.68 Joules power/energy-pkg/                                                     
   217.531940331             100.71 Joules power/energy-pkg/                                                     
   218.532693686             100.77 Joules power/energy-pkg/                                                     
   219.533703376             104.14 Joules power/energy-pkg/                                                     
   220.535687319             100.81 Joules power/energy-pkg/                                                     
   221.536672303             103.75 Joules power/energy-pkg/                                                     
   222.537691104             102.34 Joules power/energy-pkg/                                                     
   223.538683371              99.29 Joules power/energy-pkg/                                                     
   224.541813692              97.50 Joules power/energy-pkg/                                                     
   225.543200286              96.04 Joules power/energy-pkg/                                                     
   226.544487907              95.61 Joules power/energy-pkg/                                                     
   227.545815882              94.26 Joules power/energy-pkg/                                                     
   228.547086352              97.06 Joules power/energy-pkg/                                                     
   229.548365863              93.77 Joules power/energy-pkg/                                                     
   230.549638340              93.70 Joules power/energy-pkg/                                                     
   231.550935278              95.24 Joules power/energy-pkg/                                                     
   232.552222265              95.93 Joules power/energy-pkg/                                                     
   233.552668362              95.10 Joules power/energy-pkg/                                                     
   234.553408523              98.83 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   235.554747024              98.51 Joules power/energy-pkg/                                                     
   236.555280552              98.75 Joules power/energy-pkg/                                                     
   237.556582509             104.62 Joules power/energy-pkg/                                                     
   238.557659098             102.29 Joules power/energy-pkg/                                                     
   239.558658903             104.24 Joules power/energy-pkg/                                                     
   240.559983911             100.22 Joules power/energy-pkg/                                                     
   241.560659483             100.39 Joules power/energy-pkg/                                                     
   242.561982390             100.64 Joules power/energy-pkg/                                                     
   243.563288145             100.59 Joules power/energy-pkg/                                                     
   244.563653384             100.69 Joules power/energy-pkg/                                                     
   245.564656478              97.19 Joules power/energy-pkg/                                                     
   246.565663907              97.59 Joules power/energy-pkg/                                                     
   247.566656646              96.94 Joules power/energy-pkg/                                                     
   248.567883197              96.44 Joules power/energy-pkg/                                                     
   249.568658065              96.76 Joules power/energy-pkg/                                                     
   250.569701414              98.10 Joules power/energy-pkg/                                                     
   251.570701007              99.84 Joules power/energy-pkg/                                                     
   252.573792886              99.12 Joules power/energy-pkg/                                                     
   253.575066612              97.04 Joules power/energy-pkg/                                                     
   254.576404226              95.81 Joules power/energy-pkg/                                                     
   255.577723291              95.47 Joules power/energy-pkg/                                                     
   256.578996333              95.58 Joules power/energy-pkg/                                                     
   257.580285599              95.70 Joules power/energy-pkg/                                                     
   258.581576686              99.54 Joules power/energy-pkg/                                                     
   259.581933496              95.48 Joules power/energy-pkg/                                                     
   260.583219880              95.37 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   261.584507023              93.68 Joules power/energy-pkg/                                                     
   262.585656548              94.06 Joules power/energy-pkg/                                                     
   263.586929104              93.49 Joules power/energy-pkg/                                                     
   264.588219342              93.65 Joules power/energy-pkg/                                                     
   265.589512314              93.53 Joules power/energy-pkg/                                                     
   266.590839243              93.52 Joules power/energy-pkg/                                                     
   267.591644398              93.45 Joules power/energy-pkg/                                                     
   268.592969233              93.38 Joules power/energy-pkg/                                                     
   269.594277898              92.27 Joules power/energy-pkg/                                                     
   270.595208615              92.15 Joules power/energy-pkg/                                                     
   271.595704123              95.88 Joules power/energy-pkg/                                                     
   272.599706666              97.93 Joules power/energy-pkg/                                                     
   273.600706324              98.30 Joules power/energy-pkg/                                                     
   274.602027621              98.29 Joules power/energy-pkg/                                                     
   275.602708131              95.01 Joules power/energy-pkg/                                                     
   276.604704049              99.38 Joules power/energy-pkg/                                                     
   277.605691306              98.10 Joules power/energy-pkg/                                                     
   278.606693698              99.25 Joules power/energy-pkg/                                                     
   279.607696572              99.19 Joules power/energy-pkg/                                                     
   280.610714636              93.87 Joules power/energy-pkg/                                                     
   281.611718311              93.97 Joules power/energy-pkg/                                                     
   282.612720419              91.57 Joules power/energy-pkg/                                                     
   283.613712950              93.24 Joules power/energy-pkg/                                                     
   284.614668729              95.58 Joules power/energy-pkg/                                                     
   285.615701296              93.36 Joules power/energy-pkg/                                                     
   286.616723664              90.59 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   287.617707222              88.88 Joules power/energy-pkg/                                                     
   288.618711014              95.37 Joules power/energy-pkg/                                                     
   289.619701393              90.05 Joules power/energy-pkg/                                                     
   290.620674123              88.86 Joules power/energy-pkg/                                                     
   291.621688608              92.64 Joules power/energy-pkg/                                                     
   292.622693304              94.64 Joules power/energy-pkg/                                                     
   293.623690264              96.36 Joules power/energy-pkg/                                                     
   294.624695988              96.82 Joules power/energy-pkg/                                                     
   295.625692131              95.81 Joules power/energy-pkg/                                                     
   296.627692460              97.77 Joules power/energy-pkg/                                                     
   297.628692897              94.68 Joules power/energy-pkg/                                                     
   298.629694831              97.06 Joules power/energy-pkg/                                                     
   299.630690968              94.01 Joules power/energy-pkg/                                                     
   300.631691623              92.23 Joules power/energy-pkg/                                                     
   301.632692244              94.49 Joules power/energy-pkg/                                                     
   302.633689379              95.81 Joules power/energy-pkg/                                                     
   303.634690781              94.17 Joules power/energy-pkg/                                                     
   304.635689349              94.00 Joules power/energy-pkg/                                                     
   305.638691469              93.12 Joules power/energy-pkg/                                                     
   306.639665431              94.47 Joules power/energy-pkg/                                                     
   307.640692287              97.65 Joules power/energy-pkg/                                                     
   308.641693193              96.07 Joules power/energy-pkg/                                                     
   309.642690868              98.07 Joules power/energy-pkg/                                                     
   310.643692361              96.66 Joules power/energy-pkg/                                                     
   311.644706466             100.23 Joules power/energy-pkg/                                                     
   312.645710398              96.26 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.646708732              95.18 Joules power/energy-pkg/                                                     
   314.647711998              96.44 Joules power/energy-pkg/                                                     
   315.648710088              96.25 Joules power/energy-pkg/                                                     
   316.650085267              98.96 Joules power/energy-pkg/                                                     
   317.650711453              97.84 Joules power/energy-pkg/                                                     
   318.651716746             101.04 Joules power/energy-pkg/                                                     
   319.654699886             100.48 Joules power/energy-pkg/                                                     
   320.656708395              97.75 Joules power/energy-pkg/                                                     
   321.657690900              97.48 Joules power/energy-pkg/                                                     
   322.658694402              90.95 Joules power/energy-pkg/                                                     
   323.659689511              88.45 Joules power/energy-pkg/                                                     
   324.660699152              90.58 Joules power/energy-pkg/                                                     
   325.661690546              90.99 Joules power/energy-pkg/                                                     
   326.662690346              91.24 Joules power/energy-pkg/                                                     
   327.663694296              90.37 Joules power/energy-pkg/                                                     
   328.665689362              90.35 Joules power/energy-pkg/                                                     
   329.666687526              91.68 Joules power/energy-pkg/                                                     
   330.667690484              94.02 Joules power/energy-pkg/                                                     
   331.668688389              95.80 Joules power/energy-pkg/                                                     
   332.671689179              97.76 Joules power/energy-pkg/                                                     
   333.672669755             100.37 Joules power/energy-pkg/                                                     
   334.673688832              98.51 Joules power/energy-pkg/                                                     
   335.675692873              97.12 Joules power/energy-pkg/                                                     
   336.676699422              95.56 Joules power/energy-pkg/                                                     
   337.677960419              88.32 Joules power/energy-pkg/                                                     
   338.678687720              94.49 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   339.680714491              94.44 Joules power/energy-pkg/                                                     
   340.682700789              88.86 Joules power/energy-pkg/                                                     
   341.686702941              91.33 Joules power/energy-pkg/                                                     
   342.687694719              91.49 Joules power/energy-pkg/                                                     
   343.690701321              97.12 Joules power/energy-pkg/                                                     
   344.694698871             100.79 Joules power/energy-pkg/                                                     
   345.695689722             107.64 Joules power/energy-pkg/                                                     
   346.701800868              96.98 Joules power/energy-pkg/                                                     
   347.702375736              95.08 Joules power/energy-pkg/                                                     
   348.705877947             102.36 Joules power/energy-pkg/                                                     
   349.707138142              97.24 Joules power/energy-pkg/                                                     
   350.708421033              93.45 Joules power/energy-pkg/                                                     
   351.713871624              93.81 Joules power/energy-pkg/                                                     
   352.715157749              95.65 Joules power/energy-pkg/                                                     
   353.717866136              95.28 Joules power/energy-pkg/                                                     
   354.719165890              94.64 Joules power/energy-pkg/                                                     
   355.723855355              90.92 Joules power/energy-pkg/                                                     
   356.725123865              92.82 Joules power/energy-pkg/                                                     
   357.725705992              95.63 Joules power/energy-pkg/                                                     
   358.728822487              96.19 Joules power/energy-pkg/                                                     
   359.730107196              96.77 Joules power/energy-pkg/                                                     
   360.731390489              89.11 Joules power/energy-pkg/                                                     
   361.732656570              94.86 Joules power/energy-pkg/                                                     
   362.733998308              97.20 Joules power/energy-pkg/                                                     
   363.734698739              97.43 Joules power/energy-pkg/                                                     
   364.736673557             101.82 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   365.738703128             100.73 Joules power/energy-pkg/                                                     
   366.739703934             102.43 Joules power/energy-pkg/                                                     
   367.744707616             101.88 Joules power/energy-pkg/                                                     
   368.745704471             102.44 Joules power/energy-pkg/                                                     
   369.749678449             102.45 Joules power/energy-pkg/                                                     
   370.754705628             101.57 Joules power/energy-pkg/                                                     
   371.756712226             103.22 Joules power/energy-pkg/                                                     
   372.758707245             103.97 Joules power/energy-pkg/                                                     
   373.763701647             102.72 Joules power/energy-pkg/                                                     
