# started on Fri Mar 13 19:56:31 2026

#           time             counts   unit events
     1.001008888             187.15 Joules power/energy-pkg/                                                     
     2.002886394             186.76 Joules power/energy-pkg/                                                     
     3.004047439             185.35 Joules power/energy-pkg/                                                     
     4.005594132             183.28 Joules power/energy-pkg/                                                     
     5.006888839             175.18 Joules power/energy-pkg/                                                     
     6.008120167             174.13 Joules power/energy-pkg/                                                     
     7.009213344             186.77 Joules power/energy-pkg/                                                     
     8.010446224             173.81 Joules power/energy-pkg/                                                     
     9.011679465             178.19 Joules power/energy-pkg/                                                     
    10.012915642             181.75 Joules power/energy-pkg/                                                     
    11.016590980             177.50 Joules power/energy-pkg/                                                     
    12.017677735             177.58 Joules power/energy-pkg/                                                     
    13.018967684             174.31 Joules power/energy-pkg/                                                     
    14.020191808             177.46 Joules power/energy-pkg/                                                     
    15.021442151             173.74 Joules power/energy-pkg/                                                     
    16.022643663             186.25 Joules power/energy-pkg/                                                     
    17.024572366             178.51 Joules power/energy-pkg/                                                     
    18.025735214             181.58 Joules power/energy-pkg/                                                     
    19.026849641             175.89 Joules power/energy-pkg/                                                     
    20.028105084             177.70 Joules power/energy-pkg/                                                     
    21.029359235             178.53 Joules power/energy-pkg/                                                     
    22.033143469             190.80 Joules power/energy-pkg/                                                     
    23.036604803             220.15 Joules power/energy-pkg/                                                     
    24.037783511             218.14 Joules power/energy-pkg/                                                     
    25.039061778             215.42 Joules power/energy-pkg/                                                     
    26.040318533             214.73 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    27.041426959             214.66 Joules power/energy-pkg/                                                     
    28.042678294             214.07 Joules power/energy-pkg/                                                     
    29.043754249             214.24 Joules power/energy-pkg/                                                     
    30.045031603             212.58 Joules power/energy-pkg/                                                     
    31.046122596             213.17 Joules power/energy-pkg/                                                     
    32.047165348             209.61 Joules power/energy-pkg/                                                     
    33.048322285             207.55 Joules power/energy-pkg/                                                     
    34.049576837             205.24 Joules power/energy-pkg/                                                     
    35.050866033             209.56 Joules power/energy-pkg/                                                     
    36.052075489             211.10 Joules power/energy-pkg/                                                     
    37.053160671             215.92 Joules power/energy-pkg/                                                     
    38.054389394             215.45 Joules power/energy-pkg/                                                     
    39.055589974             215.68 Joules power/energy-pkg/                                                     
    40.056886114             214.29 Joules power/energy-pkg/                                                     
    41.058048461             214.45 Joules power/energy-pkg/                                                     
    42.059094229             213.55 Joules power/energy-pkg/                                                     
    43.060236067             214.09 Joules power/energy-pkg/                                                     
    44.061369410             214.62 Joules power/energy-pkg/                                                     
    45.062699070             215.09 Joules power/energy-pkg/                                                     
    46.063880583             215.08 Joules power/energy-pkg/                                                     
    47.065037691             214.69 Joules power/energy-pkg/                                                     
    48.066149452             214.32 Joules power/energy-pkg/                                                     
    49.067317280             214.63 Joules power/energy-pkg/                                                     
    50.068500115             214.28 Joules power/energy-pkg/                                                     
    51.069774073             214.84 Joules power/energy-pkg/                                                     
    52.070998998             214.59 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    53.072233872             215.22 Joules power/energy-pkg/                                                     
    54.073328852             214.63 Joules power/energy-pkg/                                                     
    55.074558696             214.43 Joules power/energy-pkg/                                                     
    56.075794602             214.04 Joules power/energy-pkg/                                                     
    57.076554169             214.51 Joules power/energy-pkg/                                                     
    58.077678124             214.07 Joules power/energy-pkg/                                                     
    59.078875968             213.54 Joules power/energy-pkg/                                                     
    60.080077859             213.57 Joules power/energy-pkg/                                                     
    61.081264682             214.68 Joules power/energy-pkg/                                                     
    62.082423353             210.79 Joules power/energy-pkg/                                                     
    63.083579167             209.74 Joules power/energy-pkg/                                                     
    64.084639993             210.21 Joules power/energy-pkg/                                                     
    65.085863926             208.99 Joules power/energy-pkg/                                                     
    66.087042163             209.93 Joules power/energy-pkg/                                                     
    67.088093340             212.69 Joules power/energy-pkg/                                                     
    68.089162181             215.30 Joules power/energy-pkg/                                                     
    69.090321863             215.45 Joules power/energy-pkg/                                                     
    70.091559241             215.80 Joules power/energy-pkg/                                                     
    71.092779167             215.59 Joules power/energy-pkg/                                                     
    72.093982682             215.52 Joules power/energy-pkg/                                                     
    73.095260206             216.53 Joules power/energy-pkg/                                                     
    74.099552568             214.66 Joules power/energy-pkg/                                                     
    75.100692252             215.00 Joules power/energy-pkg/                                                     
    76.101915945             208.78 Joules power/energy-pkg/                                                     
    77.103115973             210.09 Joules power/energy-pkg/                                                     
    78.104324517             208.31 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    79.105641897             209.24 Joules power/energy-pkg/                                                     
    80.106730725             197.06 Joules power/energy-pkg/                                                     
    81.107900175             195.50 Joules power/energy-pkg/                                                     
    82.109063554             194.70 Joules power/energy-pkg/                                                     
    83.110242272             193.53 Joules power/energy-pkg/                                                     
    84.111325290             191.54 Joules power/energy-pkg/                                                     
    85.112464212             192.29 Joules power/energy-pkg/                                                     
    86.113585843             191.28 Joules power/energy-pkg/                                                     
    87.114760623             192.09 Joules power/energy-pkg/                                                     
    88.115950272             191.93 Joules power/energy-pkg/                                                     
    89.117032257             192.87 Joules power/energy-pkg/                                                     
    90.118114253             192.26 Joules power/energy-pkg/                                                     
    91.119197210             192.59 Joules power/energy-pkg/                                                     
    92.120418488             193.27 Joules power/energy-pkg/                                                     
    93.121740617             194.21 Joules power/energy-pkg/                                                     
    94.122923813             192.97 Joules power/energy-pkg/                                                     
    95.123965352             194.71 Joules power/energy-pkg/                                                     
