# started on Fri Apr  3 17:41:39 2026

#           time             counts   unit events
   437.177444285              85.53 Joules power/energy-pkg/                                                     
   438.178442662              83.52 Joules power/energy-pkg/                                                     
   439.179412049              86.39 Joules power/energy-pkg/                                                     
   440.180443208              91.49 Joules power/energy-pkg/                                                     
   441.181444835              88.15 Joules power/energy-pkg/                                                     
   442.182421846              86.35 Joules power/energy-pkg/                                                     
   443.183420818              87.26 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   444.184419283              91.45 Joules power/energy-pkg/                                                     
   445.185419279              88.11 Joules power/energy-pkg/                                                     
   446.186423273              86.62 Joules power/energy-pkg/                                                     
   447.187418955              86.58 Joules power/energy-pkg/                                                     
   448.188421266              85.76 Joules power/energy-pkg/                                                     
   449.189420706              85.52 Joules power/energy-pkg/                                                     
   450.190418603              87.32 Joules power/energy-pkg/                                                     
   451.193443163              93.18 Joules power/energy-pkg/                                                     
   452.195441279              90.13 Joules power/energy-pkg/                                                     
   453.196442228              88.39 Joules power/energy-pkg/                                                     
   454.197440428              88.64 Joules power/energy-pkg/                                                     
   455.198442085              87.62 Joules power/energy-pkg/                                                     
   456.201439104             100.24 Joules power/energy-pkg/                                                     
   457.202420885             100.97 Joules power/energy-pkg/                                                     
   458.203415783             101.70 Joules power/energy-pkg/                                                     
   459.204422626             101.68 Joules power/energy-pkg/                                                     
   460.205447891             100.63 Joules power/energy-pkg/                                                     
   461.206443061             100.65 Joules power/energy-pkg/                                                     
   462.207454877              99.26 Joules power/energy-pkg/                                                     
   463.208447647              98.46 Joules power/energy-pkg/                                                     
   464.209445410              98.58 Joules power/energy-pkg/                                                     
   465.210444199              96.53 Joules power/energy-pkg/                                                     
   466.211421950              98.95 Joules power/energy-pkg/                                                     
   467.212419602             101.96 Joules power/energy-pkg/                                                     
   468.213443320              95.71 Joules power/energy-pkg/                                                     
   469.214441799              94.04 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   470.215447937              95.87 Joules power/energy-pkg/                                                     
   471.216413411              97.45 Joules power/energy-pkg/                                                     
   472.220415416              97.85 Joules power/energy-pkg/                                                     
   473.221451754              97.49 Joules power/energy-pkg/                                                     
   474.224447096              98.24 Joules power/energy-pkg/                                                     
