# started on Sun Mar  1 09:34:51 2026

#           time             counts unit events
     1.000542200      4,042,365,687      cycles                                                                
     1.000542200      7,019,509,617      instructions                     #    1.74  insn per cycle            
     1.000542200        288,971,577      cache-references                                                      
     1.000542200         29,560,824      cache-misses                     #   10.23% of all cache refs         
     1.000542200        129,422,257      L1-dcache-load-misses                                                 
     1.000542200    <not supported>      LLC-load-misses                                                       
     2.001716206        242,870,977      cycles                                                                
     2.001716206        382,048,795      instructions                     #    1.57  insn per cycle            
     2.001716206         15,098,193      cache-references                                                      
     2.001716206          1,049,840      cache-misses                     #    6.95% of all cache refs         
     2.001716206          8,571,631      L1-dcache-load-misses                                                 
     2.001716206    <not supported>      LLC-load-misses                                                       
     3.002531744            114,360      cycles                                                                
     3.002531744             24,907      instructions                     #    0.22  insn per cycle            
     3.002531744              4,339      cache-references                                                      
     3.002531744              2,052      cache-misses                     #   47.29% of all cache refs         
     3.002531744                887      L1-dcache-load-misses                                                 
     3.002531744    <not supported>      LLC-load-misses                                                       
     4.003532691            143,435      cycles                                                                
     4.003532691             47,779      instructions                     #    0.33  insn per cycle            
     4.003532691              7,232      cache-references                                                      
     4.003532691              2,489      cache-misses                     #   34.42% of all cache refs         
     4.003532691              1,872      L1-dcache-load-misses                                                 
     4.003532691    <not supported>      LLC-load-misses                                                       
     5.004580058            108,204      cycles                                                                
     5.004580058             24,822      instructions                     #    0.23  insn per cycle            
     5.004580058              4,400      cache-references                                                      
     5.004580058              1,354      cache-misses                     #   30.77% of all cache refs         
     5.004580058                858      L1-dcache-load-misses                                                 
     5.004580058    <not supported>      LLC-load-misses                                                       
     6.005642185            148,578      cycles                                                                
     6.005642185             60,162      instructions                     #    0.40  insn per cycle            
     6.005642185              8,419      cache-references                                                      
     6.005642185              2,473      cache-misses                     #   29.37% of all cache refs         
     6.005642185              2,361      L1-dcache-load-misses                                                 
     6.005642185    <not supported>      LLC-load-misses                                                       
     7.006700982            132,842      cycles                                                                
     7.006700982             56,296      instructions                     #    0.42  insn per cycle            
     7.006700982              7,763      cache-references                                                      
     7.006700982              2,375      cache-misses                     #   30.59% of all cache refs         
     7.006700982              2,234      L1-dcache-load-misses                                                 
     7.006700982    <not supported>      LLC-load-misses                                                       
     8.007780099            141,745      cycles                                                                
     8.007780099             56,257      instructions                     #    0.40  insn per cycle            
     8.007780099              8,023      cache-references                                                      
     8.007780099              2,376      cache-misses                     #   29.61% of all cache refs         
     8.007780099              2,262      L1-dcache-load-misses                                                 
     8.007780099    <not supported>      LLC-load-misses                                                       
     9.008857816            126,519      cycles                                                                
     9.008857816             45,593      instructions                     #    0.36  insn per cycle            
     9.008857816              6,006      cache-references                                                      
     9.008857816              1,741      cache-misses                     #   28.99% of all cache refs         
     9.008857816              1,611      L1-dcache-load-misses                                                 
     9.008857816    <not supported>      LLC-load-misses                                                       
    10.009926343            144,936      cycles                                                                
    10.009926343             45,501      instructions                     #    0.31  insn per cycle            
    10.009926343              6,762      cache-references                                                      
    10.009926343              2,226      cache-misses                     #   32.92% of all cache refs         
    10.009926343              1,840      L1-dcache-load-misses                                                 
    10.009926343    <not supported>      LLC-load-misses                                                       
    11.011011749            151,408      cycles                                                                
    11.011011749             48,578      instructions                     #    0.32  insn per cycle            
    11.011011749              6,868      cache-references                                                      
    11.011011749              2,581      cache-misses                     #   37.58% of all cache refs         
    11.011011749              1,833      L1-dcache-load-misses                                                 
    11.011011749    <not supported>      LLC-load-misses                                                       
    12.012099276            110,424      cycles                                                                
    12.012099276             24,923      instructions                     #    0.23  insn per cycle            
    12.012099276              4,734      cache-references                                                      
    12.012099276              1,709      cache-misses                     #   36.10% of all cache refs         
    12.012099276                855      L1-dcache-load-misses                                                 
    12.012099276    <not supported>      LLC-load-misses                                                       
    13.013179283            164,987      cycles                                                                
    13.013179283             56,575      instructions                     #    0.34  insn per cycle            
    13.013179283              8,618      cache-references                                                      
    13.013179283              3,583      cache-misses                     #   41.58% of all cache refs         
    13.013179283              2,334      L1-dcache-load-misses                                                 
    13.013179283    <not supported>      LLC-load-misses                                                       
    14.014263490            152,406      cycles                                                                
    14.014263490             47,690      instructions                     #    0.31  insn per cycle            
    14.014263490              7,066      cache-references                                                      
    14.014263490              3,272      cache-misses                     #   46.31% of all cache refs         
    14.014263490              1,787      L1-dcache-load-misses                                                 
    14.014263490    <not supported>      LLC-load-misses                                                       
    15.015355866            152,304      cycles                                                                
    15.015355866             61,392      instructions                     #    0.40  insn per cycle            
    15.015355866              7,850      cache-references                                                      
    15.015355866              1,666      cache-misses                     #   21.22% of all cache refs         
    15.015355866              2,327      L1-dcache-load-misses                                                 
    15.015355866    <not supported>      LLC-load-misses                                                       
    16.016447043            145,528      cycles                                                                
    16.016447043             46,747      instructions                     #    0.32  insn per cycle            
    16.016447043              6,499      cache-references                                                      
    16.016447043              2,650      cache-misses                     #   40.78% of all cache refs         
    16.016447043              1,679      L1-dcache-load-misses                                                 
    16.016447043    <not supported>      LLC-load-misses                                                       
    17.017540940            133,017      cycles                                                                
    17.017540940             48,210      instructions                     #    0.36  insn per cycle            
    17.017540940              6,876      cache-references                                                      
    17.017540940              1,797      cache-misses                     #   26.13% of all cache refs         
    17.017540940              1,679      L1-dcache-load-misses                                                 
    17.017540940    <not supported>      LLC-load-misses                                                       
    18.018530807            136,888      cycles                                                                
    18.018530807             57,081      instructions                     #    0.42  insn per cycle            
    18.018530807              6,995      cache-references                                                      
    18.018530807              1,768      cache-misses                     #   25.28% of all cache refs         
    18.018530807              2,249      L1-dcache-load-misses                                                 
    18.018530807    <not supported>      LLC-load-misses                                                       
    19.019558064            143,486      cycles                                                                
    19.019558064             48,735      instructions                     #    0.34  insn per cycle            
    19.019558064              6,806      cache-references                                                      
    19.019558064              2,489      cache-misses                     #   36.57% of all cache refs         
    19.019558064              1,742      L1-dcache-load-misses                                                 
    19.019558064    <not supported>      LLC-load-misses                                                       
    20.020642501            130,222      cycles                                                                
    20.020642501             51,184      instructions                     #    0.39  insn per cycle            
    20.020642501              6,117      cache-references                                                      
    20.020642501              1,710      cache-misses                     #   27.95% of all cache refs         
    20.020642501              1,725      L1-dcache-load-misses                                                 
    20.020642501    <not supported>      LLC-load-misses                                                       
    21.021674488            147,041      cycles                                                                
    21.021674488             56,493      instructions                     #    0.38  insn per cycle            
    21.021674488              8,402      cache-references                                                      
    21.021674488              2,375      cache-misses                     #   28.27% of all cache refs         
    21.021674488              2,314      L1-dcache-load-misses                                                 
    21.021674488    <not supported>      LLC-load-misses                                                       
    22.022725325            184,898      cycles                                                                
    22.022725325             44,915      instructions                     #    0.24  insn per cycle            
    22.022725325              7,810      cache-references                                                      
    22.022725325              2,357      cache-misses                     #   30.18% of all cache refs         
    22.022725325              2,294      L1-dcache-load-misses                                                 
    22.022725325    <not supported>      LLC-load-misses                                                       
    23.023804862            146,022      cycles                                                                
    23.023804862             49,106      instructions                     #    0.34  insn per cycle            
    23.023804862              5,994      cache-references                                                      
    23.023804862              1,728      cache-misses                     #   28.83% of all cache refs         
