# started on Sun Mar  1 09:34:51 2026

#           time             counts unit events
     1.000504319      9,779,637,640      cycles                                                                
     1.000504319     13,981,661,072      instructions                     #    1.43  insn per cycle            
     1.000504319        680,294,985      cache-references                                                      
     1.000504319         68,330,661      cache-misses                     #   10.04% of all cache refs         
     1.000504319        311,811,695      L1-dcache-load-misses                                                 
     1.000504319    <not supported>      LLC-load-misses                                                       
     2.001769765     10,141,583,070      cycles                                                                
     2.001769765     17,587,134,530      instructions                     #    1.73  insn per cycle            
     2.001769765        630,577,805      cache-references                                                      
     2.001769765         57,229,958      cache-misses                     #    9.08% of all cache refs         
     2.001769765        313,180,949      L1-dcache-load-misses                                                 
     2.001769765    <not supported>      LLC-load-misses                                                       
     3.002875222      6,853,717,883      cycles                                                                
     3.002875222     13,334,211,460      instructions                     #    1.95  insn per cycle            
     3.002875222        408,384,911      cache-references                                                      
     3.002875222         38,602,868      cache-misses                     #    9.45% of all cache refs         
     3.002875222        179,760,485      L1-dcache-load-misses                                                 
     3.002875222    <not supported>      LLC-load-misses                                                       
     4.003991279      7,087,309,549      cycles                                                                
     4.003991279     17,476,853,754      instructions                     #    2.47  insn per cycle            
     4.003991279        345,330,888      cache-references                                                      
     4.003991279         33,956,344      cache-misses                     #    9.83% of all cache refs         
     4.003991279        141,236,240      L1-dcache-load-misses                                                 
     4.003991279    <not supported>      LLC-load-misses                                                       
     5.004469079      6,855,568,111      cycles                                                                
     5.004469079     15,819,095,289      instructions                     #    2.31  insn per cycle            
     5.004469079        388,464,943      cache-references                                                      
     5.004469079         38,932,962      cache-misses                     #   10.02% of all cache refs         
     5.004469079        155,246,019      L1-dcache-load-misses                                                 
     5.004469079    <not supported>      LLC-load-misses                                                       
     6.005582795      7,020,860,339      cycles                                                                
     6.005582795     15,584,642,830      instructions                     #    2.22  insn per cycle            
     6.005582795        375,175,290      cache-references                                                      
     6.005582795         37,599,598      cache-misses                     #   10.02% of all cache refs         
     6.005582795        163,083,721      L1-dcache-load-misses                                                 
     6.005582795    <not supported>      LLC-load-misses                                                       
     7.006705592      6,990,210,801      cycles                                                                
     7.006705592     16,224,557,632      instructions                     #    2.32  insn per cycle            
     7.006705592        312,632,386      cache-references                                                      
     7.006705592         30,869,328      cache-misses                     #    9.87% of all cache refs         
     7.006705592        133,193,894      L1-dcache-load-misses                                                 
     7.006705592    <not supported>      LLC-load-misses                                                       
     8.007819308      6,862,478,279      cycles                                                                
     8.007819308     14,578,723,497      instructions                     #    2.12  insn per cycle            
     8.007819308        341,235,173      cache-references                                                      
     8.007819308         30,700,717      cache-misses                     #    9.00% of all cache refs         
     8.007819308        143,557,926      L1-dcache-load-misses                                                 
     8.007819308    <not supported>      LLC-load-misses                                                       
     9.008472298      6,912,920,213      cycles                                                                
     9.008472298     15,046,610,231      instructions                     #    2.18  insn per cycle            
     9.008472298        301,750,576      cache-references                                                      
     9.008472298         28,326,968      cache-misses                     #    9.39% of all cache refs         
     9.008472298        129,888,063      L1-dcache-load-misses                                                 
     9.008472298    <not supported>      LLC-load-misses                                                       
    10.009577134      6,895,953,946      cycles                                                                
    10.009577134     14,785,292,700      instructions                     #    2.14  insn per cycle            
    10.009577134        308,316,890      cache-references                                                      
    10.009577134         29,339,867      cache-misses                     #    9.52% of all cache refs         
    10.009577134        132,417,652      L1-dcache-load-misses                                                 
    10.009577134    <not supported>      LLC-load-misses                                                       
    11.010675791      6,706,477,359      cycles                                                                
    11.010675791     13,823,253,090      instructions                     #    2.06  insn per cycle            
    11.010675791        343,252,521      cache-references                                                      
    11.010675791         31,328,803      cache-misses                     #    9.13% of all cache refs         
    11.010675791        139,121,683      L1-dcache-load-misses                                                 
    11.010675791    <not supported>      LLC-load-misses                                                       
    12.011790988      6,688,598,610      cycles                                                                
    12.011790988     14,435,595,210      instructions                     #    2.16  insn per cycle            
    12.011790988        304,799,801      cache-references                                                      
    12.011790988         27,522,477      cache-misses                     #    9.03% of all cache refs         
    12.011790988        133,954,093      L1-dcache-load-misses                                                 
    12.011790988    <not supported>      LLC-load-misses                                                       
    13.012752105      6,829,081,073      cycles                                                                
    13.012752105     14,974,740,172      instructions                     #    2.19  insn per cycle            
    13.012752105        349,150,376      cache-references                                                      
    13.012752105         31,330,767      cache-misses                     #    8.97% of all cache refs         
    13.012752105        143,724,034      L1-dcache-load-misses                                                 
    13.012752105    <not supported>      LLC-load-misses                                                       
    14.013881122      7,159,655,473      cycles                                                                
    14.013881122     17,789,078,387      instructions                     #    2.48  insn per cycle            
    14.013881122        371,589,936      cache-references                                                      
    14.013881122         35,810,001      cache-misses                     #    9.64% of all cache refs         
    14.013881122        142,058,131      L1-dcache-load-misses                                                 
    14.013881122    <not supported>      LLC-load-misses                                                       
    15.014469711      7,159,614,392      cycles                                                                
    15.014469711     17,923,418,252      instructions                     #    2.50  insn per cycle            
    15.014469711        331,900,750      cache-references                                                      
    15.014469711         34,606,090      cache-misses                     #   10.43% of all cache refs         
    15.014469711        124,335,397      L1-dcache-load-misses                                                 
    15.014469711    <not supported>      LLC-load-misses                                                       
    16.015570288      7,181,659,784      cycles                                                                
    16.015570288     17,719,443,421      instructions                     #    2.47  insn per cycle            
    16.015570288        308,200,287      cache-references                                                      
    16.015570288         28,082,409      cache-misses                     #    9.11% of all cache refs         
    16.015570288        128,961,638      L1-dcache-load-misses                                                 
    16.015570288    <not supported>      LLC-load-misses                                                       
    17.016528875      7,037,054,753      cycles                                                                
    17.016528875     15,435,648,805      instructions                     #    2.19  insn per cycle            
    17.016528875        278,910,168      cache-references                                                      
    17.016528875         22,033,466      cache-misses                     #    7.90% of all cache refs         
    17.016528875        139,956,900      L1-dcache-load-misses                                                 
    17.016528875    <not supported>      LLC-load-misses                                                       
    18.017470333      7,247,687,988      cycles                                                                
    18.017470333     15,456,766,705      instructions                     #    2.13  insn per cycle            
    18.017470333        292,725,197      cache-references                                                      
    18.017470333         22,205,939      cache-misses                     #    7.59% of all cache refs         
    18.017470333        149,133,870      L1-dcache-load-misses                                                 
    18.017470333    <not supported>      LLC-load-misses                                                       
    19.018473150      7,258,792,612      cycles                                                                
    19.018473150     16,715,635,690      instructions                     #    2.30  insn per cycle            
    19.018473150        333,581,247      cache-references                                                      
    19.018473150         25,681,688      cache-misses                     #    7.70% of all cache refs         
    19.018473150        150,833,200      L1-dcache-load-misses                                                 
    19.018473150    <not supported>      LLC-load-misses                                                       
    20.019470027      6,763,313,440      cycles                                                                
    20.019470027     13,336,964,818      instructions                     #    1.97  insn per cycle            
    20.019470027        291,030,771      cache-references                                                      
    20.019470027         23,499,234      cache-misses                     #    8.07% of all cache refs         
    20.019470027        143,415,700      L1-dcache-load-misses                                                 
    20.019470027    <not supported>      LLC-load-misses                                                       
    21.020471464      7,115,070,547      cycles                                                                
    21.020471464     16,194,521,994      instructions                     #    2.28  insn per cycle            
    21.020471464        294,463,992      cache-references                                                      
    21.020471464         24,647,954      cache-misses                     #    8.37% of all cache refs         
    21.020471464        135,651,664      L1-dcache-load-misses                                                 
    21.020471464    <not supported>      LLC-load-misses                                                       
    22.021338412      7,119,393,883      cycles                                                                
    22.021338412     17,066,657,805      instructions                     #    2.40  insn per cycle            
    22.021338412        251,507,618      cache-references                                                      
    22.021338412         16,518,919      cache-misses                     #    6.57% of all cache refs         
    22.021338412        120,192,823      L1-dcache-load-misses                                                 
    22.021338412    <not supported>      LLC-load-misses                                                       
    23.022482839      7,346,509,832      cycles                                                                
    23.022482839     19,893,917,593      instructions                     #    2.71  insn per cycle            
    23.022482839        285,826,037      cache-references                                                      
    23.022482839         25,311,206      cache-misses                     #    8.86% of all cache refs         
    23.022482839        117,763,237      L1-dcache-load-misses                                                 
    23.022482839    <not supported>      LLC-load-misses                                                       
    24.023613485      7,257,961,506      cycles                                                                
    24.023613485     18,925,355,471      instructions                     #    2.61  insn per cycle            
    24.023613485        297,167,991      cache-references                                                      
    24.023613485         25,060,423      cache-misses                     #    8.43% of all cache refs         
    24.023613485        121,330,857      L1-dcache-load-misses                                                 
    24.023613485    <not supported>      LLC-load-misses                                                       
    25.024720732      7,270,082,455      cycles                                                                
    25.024720732     20,099,619,701      instructions                     #    2.76  insn per cycle            
    25.024720732        244,785,754      cache-references                                                      
    25.024720732         18,098,664      cache-misses                     #    7.39% of all cache refs         
    25.024720732        113,507,896      L1-dcache-load-misses                                                 
    25.024720732    <not supported>      LLC-load-misses                                                       
    26.025846849      7,371,924,239      cycles                                                                
    26.025846849     21,064,562,464      instructions                     #    2.86  insn per cycle            
    26.025846849        254,779,803      cache-references                                                      
    26.025846849         17,514,219      cache-misses                     #    6.87% of all cache refs         
    26.025846849        114,506,952      L1-dcache-load-misses                                                 
    26.025846849    <not supported>      LLC-load-misses                                                       
#           time             counts unit events
    27.026942725      7,457,375,233      cycles                                                                
    27.026942725     20,779,361,532      instructions                     #    2.79  insn per cycle            
    27.026942725        260,644,781      cache-references                                                      
    27.026942725         18,548,795      cache-misses                     #    7.12% of all cache refs         
    27.026942725        119,922,649      L1-dcache-load-misses                                                 
    27.026942725    <not supported>      LLC-load-misses                                                       
    28.028045522      7,500,067,930      cycles                                                                
    28.028045522     21,490,275,919      instructions                     #    2.87  insn per cycle            
    28.028045522        250,946,192      cache-references                                                      
    28.028045522         18,518,442      cache-misses                     #    7.38% of all cache refs         
    28.028045522        112,712,901      L1-dcache-load-misses                                                 
    28.028045522    <not supported>      LLC-load-misses                                                       
    29.028471542      7,356,311,260      cycles                                                                
    29.028471542     15,880,089,049      instructions                     #    2.16  insn per cycle            
    29.028471542        312,088,294      cache-references                                                      
    29.028471542         23,496,281      cache-misses                     #    7.53% of all cache refs         
    29.028471542        150,238,708      L1-dcache-load-misses                                                 
    29.028471542    <not supported>      LLC-load-misses                                                       
    30.029472089      7,466,687,345      cycles                                                                
    30.029472089     14,078,790,299      instructions                     #    1.89  insn per cycle            
    30.029472089        298,321,583      cache-references                                                      
    30.029472089         22,954,133      cache-misses                     #    7.69% of all cache refs         
    30.029472089        159,008,152      L1-dcache-load-misses                                                 
    30.029472089    <not supported>      LLC-load-misses                                                       
    31.030575606      7,463,495,794      cycles                                                                
    31.030575606     13,993,233,277      instructions                     #    1.87  insn per cycle            
    31.030575606        310,720,566      cache-references                                                      
    31.030575606         23,930,259      cache-misses                     #    7.70% of all cache refs         
    31.030575606        162,011,012      L1-dcache-load-misses                                                 
    31.030575606    <not supported>      LLC-load-misses                                                       
    32.031704093      7,409,436,554      cycles                                                                
    32.031704093     16,737,169,657      instructions                     #    2.26  insn per cycle            
    32.031704093        335,069,523      cache-references                                                      
    32.031704093         30,402,321      cache-misses                     #    9.07% of all cache refs         
    32.031704093        152,127,993      L1-dcache-load-misses                                                 
    32.031704093    <not supported>      LLC-load-misses                                                       
    33.032842989      7,468,794,148      cycles                                                                
    33.032842989     18,878,079,225      instructions                     #    2.53  insn per cycle            
