# started on Sun Mar  1 09:34:51 2026

#           time             counts unit events
     1.000563980      8,688,054,613      cycles                                                                
     1.000563980     12,679,174,857      instructions                     #    1.46  insn per cycle            
     1.000563980        604,126,694      cache-references                                                      
     1.000563980         61,327,664      cache-misses                     #   10.15% of all cache refs         
     1.000563980        276,705,305      L1-dcache-load-misses                                                 
     1.000563980    <not supported>      LLC-load-misses                                                       
     2.001786946      9,463,237,926      cycles                                                                
     2.001786946     16,686,658,719      instructions                     #    1.76  insn per cycle            
     2.001786946        604,990,427      cache-references                                                      
     2.001786946         57,121,641      cache-misses                     #    9.44% of all cache refs         
     2.001786946        291,459,604      L1-dcache-load-misses                                                 
     2.001786946    <not supported>      LLC-load-misses                                                       
     3.001900128      7,003,937,902      cycles                                                                
     3.001900128     13,768,199,233      instructions                     #    1.97  insn per cycle            
     3.001900128        401,812,210      cache-references                                                      
     3.001900128         34,426,630      cache-misses                     #    8.57% of all cache refs         
     3.001900128        191,366,920      L1-dcache-load-misses                                                 
     3.001900128    <not supported>      LLC-load-misses                                                       
     4.002385828      7,026,405,647      cycles                                                                
     4.002385828     14,001,180,725      instructions                     #    1.99  insn per cycle            
     4.002385828        394,437,833      cache-references                                                      
     4.002385828         34,507,974      cache-misses                     #    8.75% of all cache refs         
     4.002385828        186,505,991      L1-dcache-load-misses                                                 
     4.002385828    <not supported>      LLC-load-misses                                                       
     5.002561890      6,871,120,614      cycles                                                                
     5.002561890     14,712,614,328      instructions                     #    2.14  insn per cycle            
     5.002561890        334,934,978      cache-references                                                      
     5.002561890         28,323,775      cache-misses                     #    8.46% of all cache refs         
     5.002561890        156,862,816      L1-dcache-load-misses                                                 
     5.002561890    <not supported>      LLC-load-misses                                                       
     6.003691146      7,208,863,485      cycles                                                                
     6.003691146     14,435,911,224      instructions                     #    2.00  insn per cycle            
     6.003691146        433,627,766      cache-references                                                      
     6.003691146         45,254,732      cache-misses                     #   10.44% of all cache refs         
     6.003691146        180,050,151      L1-dcache-load-misses                                                 
     6.003691146    <not supported>      LLC-load-misses                                                       
     7.004314296      7,048,879,538      cycles                                                                
     7.004314296     15,498,298,292      instructions                     #    2.20  insn per cycle            
     7.004314296        319,702,523      cache-references                                                      
     7.004314296         31,807,953      cache-misses                     #    9.95% of all cache refs         
     7.004314296        132,286,502      L1-dcache-load-misses                                                 
     7.004314296    <not supported>      LLC-load-misses                                                       
     8.005414632      7,041,846,494      cycles                                                                
     8.005414632     17,274,670,300      instructions                     #    2.45  insn per cycle            
     8.005414632        383,045,262      cache-references                                                      
     8.005414632         37,307,206      cache-misses                     #    9.74% of all cache refs         
     8.005414632        143,377,291      L1-dcache-load-misses                                                 
     8.005414632    <not supported>      LLC-load-misses                                                       
     9.006506989      6,892,112,384      cycles                                                                
     9.006506989     16,562,881,219      instructions                     #    2.40  insn per cycle            
     9.006506989        311,548,698      cache-references                                                      
     9.006506989         29,043,278      cache-misses                     #    9.32% of all cache refs         
     9.006506989        133,235,392      L1-dcache-load-misses                                                 
     9.006506989    <not supported>      LLC-load-misses                                                       
    10.007622925      6,962,566,051      cycles                                                                
    10.007622925     18,428,968,825      instructions                     #    2.65  insn per cycle            
    10.007622925        272,564,707      cache-references                                                      
    10.007622925         22,462,197      cache-misses                     #    8.24% of all cache refs         
    10.007622925        122,260,525      L1-dcache-load-misses                                                 
    10.007622925    <not supported>      LLC-load-misses                                                       
    11.008742612      6,926,833,651      cycles                                                                
    11.008742612     17,900,037,405      instructions                     #    2.58  insn per cycle            
    11.008742612        266,502,723      cache-references                                                      
    11.008742612         21,550,457      cache-misses                     #    8.09% of all cache refs         
    11.008742612        122,522,176      L1-dcache-load-misses                                                 
    11.008742612    <not supported>      LLC-load-misses                                                       
    12.009562820      6,922,557,713      cycles                                                                
    12.009562820     15,686,388,707      instructions                     #    2.27  insn per cycle            
    12.009562820        296,527,481      cache-references                                                      
    12.009562820         25,045,656      cache-misses                     #    8.45% of all cache refs         
    12.009562820        135,801,978      L1-dcache-load-misses                                                 
    12.009562820    <not supported>      LLC-load-misses                                                       
    13.010652807      6,841,391,069      cycles                                                                
