# started on Fri Apr  3 19:41:55 2026

#           time             counts   unit events
   188.310920429              81.15 Joules power/energy-pkg/                                                     
   189.311915630              79.37 Joules power/energy-pkg/                                                     
   190.312916215              79.47 Joules power/energy-pkg/                                                     
   191.313886631              79.40 Joules power/energy-pkg/                                                     
   192.314916019              79.36 Joules power/energy-pkg/                                                     
   193.315890434              78.59 Joules power/energy-pkg/                                                     
   194.316895836              79.09 Joules power/energy-pkg/                                                     
   195.317916933              78.95 Joules power/energy-pkg/                                                     
   196.318898101              78.86 Joules power/energy-pkg/                                                     
   197.319920400              80.41 Joules power/energy-pkg/                                                     
   198.320924997              81.47 Joules power/energy-pkg/                                                     
   199.321921336              79.81 Joules power/energy-pkg/                                                     
   200.322924218              77.30 Joules power/energy-pkg/                                                     
   201.323920708              76.85 Joules power/energy-pkg/                                                     
   202.324925894              75.51 Joules power/energy-pkg/                                                     
   203.325921501              73.85 Joules power/energy-pkg/                                                     
   204.326920518              73.84 Joules power/energy-pkg/                                                     
   205.327894971              77.24 Joules power/energy-pkg/                                                     
   206.328920805              73.99 Joules power/energy-pkg/                                                     
   207.331901888              75.23 Joules power/energy-pkg/                                                     
   208.332894936              74.37 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   209.333902512              74.42 Joules power/energy-pkg/                                                     
   210.334925137              74.49 Joules power/energy-pkg/                                                     
   211.335924353              74.84 Joules power/energy-pkg/                                                     
   212.336921843              74.33 Joules power/energy-pkg/                                                     
   213.337923154              73.63 Joules power/energy-pkg/                                                     
   214.338921426              73.60 Joules power/energy-pkg/                                                     
   215.339995747              66.92 Joules power/energy-pkg/                                                     
   216.340977118              48.06 Joules power/energy-pkg/                                                     
   217.341975722              48.16 Joules power/energy-pkg/                                                     
   218.345989016              48.56 Joules power/energy-pkg/                                                     
   219.346988944              48.38 Joules power/energy-pkg/                                                     
   220.347985845              48.53 Joules power/energy-pkg/                                                     
   221.348987633              48.32 Joules power/energy-pkg/                                                     
   222.349926653              65.65 Joules power/energy-pkg/                                                     
   223.350925911              73.80 Joules power/energy-pkg/                                                     
   224.351908551              74.07 Joules power/energy-pkg/                                                     
   225.352927266              74.36 Joules power/energy-pkg/                                                     
   226.353924314              73.84 Joules power/energy-pkg/                                                     
   227.354919427              74.27 Joules power/energy-pkg/                                                     
   228.355924569              77.18 Joules power/energy-pkg/                                                     
   229.356925289              76.36 Joules power/energy-pkg/                                                     
   230.358188460              75.21 Joules power/energy-pkg/                                                     
   231.359454957              69.99 Joules power/energy-pkg/                                                     
   232.360726341              68.66 Joules power/energy-pkg/                                                     
   233.362040017              71.02 Joules power/energy-pkg/                                                     
   234.363306567              71.37 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   235.363914142              71.83 Joules power/energy-pkg/                                                     
   236.366921546              73.15 Joules power/energy-pkg/                                                     
   237.367922470              74.16 Joules power/energy-pkg/                                                     
   238.372919029              74.18 Joules power/energy-pkg/                                                     
   239.373908084              73.97 Joules power/energy-pkg/                                                     
   240.375678267              74.03 Joules power/energy-pkg/                                                     
   241.376968553              72.43 Joules power/energy-pkg/                                                     
   242.378230675              72.37 Joules power/energy-pkg/                                                     
   243.379504029              72.25 Joules power/energy-pkg/                                                     
   244.380792397              72.96 Joules power/energy-pkg/                                                     
   245.382083262              72.45 Joules power/energy-pkg/                                                     
   246.383348369              72.28 Joules power/energy-pkg/                                                     
   247.384659462              71.98 Joules power/energy-pkg/                                                     
   248.386034372              72.36 Joules power/energy-pkg/                                                     
   249.387298845              73.61 Joules power/energy-pkg/                                                     
   250.387883614              74.45 Joules power/energy-pkg/                                                     
   251.389140400              74.64 Joules power/energy-pkg/                                                     
   252.390421155              74.49 Joules power/energy-pkg/                                                     
   253.391699588              76.22 Joules power/energy-pkg/                                                     
   254.392992374              74.10 Joules power/energy-pkg/                                                     
   255.394247696              74.11 Joules power/energy-pkg/                                                     
   256.395511954              74.16 Joules power/energy-pkg/                                                     
   257.395918216              74.41 Joules power/energy-pkg/                                                     
   258.398920667              77.17 Joules power/energy-pkg/                                                     
   259.399921864              74.89 Joules power/energy-pkg/                                                     
   260.400920049              73.62 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   261.401920404              73.84 Joules power/energy-pkg/                                                     
   262.402916508              73.82 Joules power/energy-pkg/                                                     
   263.403916425              73.75 Joules power/energy-pkg/                                                     
   264.404914518              73.73 Joules power/energy-pkg/                                                     
   265.406162731              73.73 Joules power/energy-pkg/                                                     
   266.407436076              71.02 Joules power/energy-pkg/                                                     
   267.408701722              71.29 Joules power/energy-pkg/                                                     
   268.409884456              71.16 Joules power/energy-pkg/                                                     
   269.411129453              71.26 Joules power/energy-pkg/                                                     
   270.411920698              74.40 Joules power/energy-pkg/                                                     
   271.413922054              78.53 Joules power/energy-pkg/                                                     
   272.414920909              77.09 Joules power/energy-pkg/                                                     
   273.415917022              76.54 Joules power/energy-pkg/                                                     
   274.416914662              76.62 Joules power/energy-pkg/                                                     
   275.417916088              77.06 Joules power/energy-pkg/                                                     
   276.418923152              73.60 Joules power/energy-pkg/                                                     
   277.419936407              71.76 Joules power/energy-pkg/                                                     
   278.420921384              74.08 Joules power/energy-pkg/                                                     
   279.421918364              73.79 Joules power/energy-pkg/                                                     
   280.424921396              73.81 Joules power/energy-pkg/                                                     
   281.425936066              74.08 Joules power/energy-pkg/                                                     
   282.426914645              74.08 Joules power/energy-pkg/                                                     
   283.427921546              73.76 Joules power/energy-pkg/                                                     
   284.428921918              74.59 Joules power/energy-pkg/                                                     
   285.429923294              73.77 Joules power/energy-pkg/                                                     
   286.430924449              73.42 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   287.431923078              73.85 Joules power/energy-pkg/                                                     
   288.433924354              77.46 Joules power/energy-pkg/                                                     
   289.434923816              75.44 Joules power/energy-pkg/                                                     
   290.435919982              73.56 Joules power/energy-pkg/                                                     
   291.436922631              73.35 Joules power/energy-pkg/                                                     
   292.437925059              74.41 Joules power/energy-pkg/                                                     
   293.441920978              73.69 Joules power/energy-pkg/                                                     
   294.442920191              73.47 Joules power/energy-pkg/                                                     
   295.443922564              73.42 Joules power/energy-pkg/                                                     
   296.444924590              73.52 Joules power/energy-pkg/                                                     
   297.445921926              74.11 Joules power/energy-pkg/                                                     
   298.446929140              73.66 Joules power/energy-pkg/                                                     
   299.447922088              73.47 Joules power/energy-pkg/                                                     
   300.448920679              73.46 Joules power/energy-pkg/                                                     
   301.449927222              73.43 Joules power/energy-pkg/                                                     
   302.450917852              73.43 Joules power/energy-pkg/                                                     
   303.452926677              74.34 Joules power/energy-pkg/                                                     
   304.453921123              73.72 Joules power/energy-pkg/                                                     
   305.454921694              73.73 Joules power/energy-pkg/                                                     
   306.456927899              75.06 Joules power/energy-pkg/                                                     
   307.458917080              73.64 Joules power/energy-pkg/                                                     
   308.459924678              73.61 Joules power/energy-pkg/                                                     
   309.461894624              74.17 Joules power/energy-pkg/                                                     
   310.462917435              73.73 Joules power/energy-pkg/                                                     
   311.463926481              73.63 Joules power/energy-pkg/                                                     
   312.464916367              73.72 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.467920909              74.11 Joules power/energy-pkg/                                                     
   314.468924009              75.62 Joules power/energy-pkg/                                                     
   315.469919822              76.54 Joules power/energy-pkg/                                                     
   316.470918240              76.94 Joules power/energy-pkg/                                                     
   317.471922149              76.93 Joules power/energy-pkg/                                                     
   318.472923298              81.75 Joules power/energy-pkg/                                                     
   319.473920169              77.51 Joules power/energy-pkg/                                                     
   320.474920397              76.27 Joules power/energy-pkg/                                                     
   321.475927701              76.52 Joules power/energy-pkg/                                                     
   322.476924650              76.07 Joules power/energy-pkg/                                                     
   323.477925187              75.92 Joules power/energy-pkg/                                                     
   324.480921249              75.88 Joules power/energy-pkg/                                                     
   325.481925631              77.82 Joules power/energy-pkg/                                                     
   326.482925663              76.25 Joules power/energy-pkg/                                                     
   327.483927196              76.00 Joules power/energy-pkg/                                                     
   328.484925585              75.94 Joules power/energy-pkg/                                                     
   329.485928321              75.89 Joules power/energy-pkg/                                                     
   330.486930350              74.27 Joules power/energy-pkg/                                                     
   331.487932149              78.07 Joules power/energy-pkg/                                                     
   332.488933901              76.64 Joules power/energy-pkg/                                                     
   333.490936581              75.63 Joules power/energy-pkg/                                                     
   334.491894112              75.39 Joules power/energy-pkg/                                                     
   335.492934494              74.57 Joules power/energy-pkg/                                                     
   336.493930716              74.28 Joules power/energy-pkg/                                                     
   337.494894097              74.64 Joules power/energy-pkg/                                                     
   338.495894898              74.61 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   339.499930638              73.82 Joules power/energy-pkg/                                                     
   340.500929040              72.13 Joules power/energy-pkg/                                                     
   341.501926861              71.35 Joules power/energy-pkg/                                                     
   342.502934568              71.07 Joules power/energy-pkg/                                                     
   343.503930141              71.21 Joules power/energy-pkg/                                                     
   344.504925114              71.38 Joules power/energy-pkg/                                                     
   345.505920470              73.53 Joules power/energy-pkg/                                                     
   346.506920887              76.71 Joules power/energy-pkg/                                                     
   347.507919543              74.97 Joules power/energy-pkg/                                                     
   348.508923953              80.59 Joules power/energy-pkg/                                                     
   349.509918560              75.09 Joules power/energy-pkg/                                                     
   350.510916694              74.03 Joules power/energy-pkg/                                                     
   351.511886954              74.34 Joules power/energy-pkg/                                                     
   352.512916129              75.29 Joules power/energy-pkg/                                                     
   353.513914759              75.10 Joules power/energy-pkg/                                                     
   354.514918536              76.64 Joules power/energy-pkg/                                                     
   355.515911190              74.63 Joules power/energy-pkg/                                                     
   356.516916028              73.65 Joules power/energy-pkg/                                                     
   357.517912319              76.70 Joules power/energy-pkg/                                                     
   358.518911438              73.40 Joules power/energy-pkg/                                                     
   359.519885767              73.24 Joules power/energy-pkg/                                                     
   360.520916785              75.11 Joules power/energy-pkg/                                                     
   361.521896948              76.45 Joules power/energy-pkg/                                                     
   362.522890478              76.82 Joules power/energy-pkg/                                                     
   363.523894063              76.51 Joules power/energy-pkg/                                                     
   364.524886072              76.56 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   365.527919987              76.26 Joules power/energy-pkg/                                                     
   366.528915329              75.31 Joules power/energy-pkg/                                                     
   367.529891933              75.24 Joules power/energy-pkg/                                                     
   368.530886743              75.09 Joules power/energy-pkg/                                                     
   369.531887344              75.12 Joules power/energy-pkg/                                                     
   370.532917884              75.10 Joules power/energy-pkg/                                                     
   371.533920229              76.57 Joules power/energy-pkg/                                                     
   372.534889813              75.29 Joules power/energy-pkg/                                                     
   373.535917448              75.43 Joules power/energy-pkg/                                                     
   374.536888799              75.33 Joules power/energy-pkg/                                                     
   375.537892086              75.43 Joules power/energy-pkg/                                                     
   376.538888528              75.35 Joules power/energy-pkg/                                                     
   377.540129706              75.20 Joules power/energy-pkg/                                                     
   378.540925675              75.19 Joules power/energy-pkg/                                                     
   379.543921796              72.32 Joules power/energy-pkg/                                                     
   380.544894825              71.25 Joules power/energy-pkg/                                                     
   381.546153526              71.92 Joules power/energy-pkg/                                                     
   382.547434998              71.75 Joules power/energy-pkg/                                                     
   383.547919523              71.25 Joules power/energy-pkg/                                                     
   384.549915652              71.62 Joules power/energy-pkg/                                                     
   385.550914711              71.68 Joules power/energy-pkg/                                                     
   386.551919356              71.14 Joules power/energy-pkg/                                                     
   387.552918715              70.43 Joules power/energy-pkg/                                                     
   388.553921621              71.22 Joules power/energy-pkg/                                                     
   389.555913363              70.53 Joules power/energy-pkg/                                                     
   390.556917173              70.49 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   391.557882838              71.25 Joules power/energy-pkg/                                                     
   392.558919666              70.07 Joules power/energy-pkg/                                                     
   393.562912901              69.93 Joules power/energy-pkg/                                                     
   394.563920490              72.40 Joules power/energy-pkg/                                                     
   395.565178020              74.05 Joules power/energy-pkg/                                                     
   396.566454212              69.94 Joules power/energy-pkg/                                                     
   397.567734220              71.68 Joules power/energy-pkg/                                                     
   398.569039757              72.02 Joules power/energy-pkg/                                                     
   399.570280078              71.92 Joules power/energy-pkg/                                                     
   400.571534487              71.88 Joules power/energy-pkg/                                                     
   401.572790143              71.06 Joules power/energy-pkg/                                                     
   402.574048388              72.05 Joules power/energy-pkg/                                                     
   403.574921241              73.63 Joules power/energy-pkg/                                                     
   404.576923531              75.56 Joules power/energy-pkg/                                                     
   405.577923650              75.31 Joules power/energy-pkg/                                                     
   406.578927889              74.97 Joules power/energy-pkg/                                                     
   407.579925699              72.89 Joules power/energy-pkg/                                                     
   408.580921296              75.78 Joules power/energy-pkg/                                                     
   409.582922507              71.75 Joules power/energy-pkg/                                                     
   410.583926171              71.53 Joules power/energy-pkg/                                                     
   411.584923969              71.61 Joules power/energy-pkg/                                                     
   412.585924505              71.62 Joules power/energy-pkg/                                                     
   413.586920499              71.70 Joules power/energy-pkg/                                                     
   414.588927182              71.62 Joules power/energy-pkg/                                                     
   415.589925089              71.62 Joules power/energy-pkg/                                                     
   416.590925847              71.67 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   417.591925499              71.69 Joules power/energy-pkg/                                                     
