# started on Fri Apr  3 18:01:39 2026

#           time             counts   unit events
    62.082576087              94.04 Joules power/energy-pkg/                                                     
    63.083577124              91.19 Joules power/energy-pkg/                                                     
    64.084580077              91.60 Joules power/energy-pkg/                                                     
    65.085557277              93.86 Joules power/energy-pkg/                                                     
    66.086560230              95.36 Joules power/energy-pkg/                                                     
    67.087581841              91.53 Joules power/energy-pkg/                                                     
    68.088582790              84.88 Joules power/energy-pkg/                                                     
    69.089601751              83.79 Joules power/energy-pkg/                                                     
    70.090582753              79.36 Joules power/energy-pkg/                                                     
    71.091577275              81.24 Joules power/energy-pkg/                                                     
    72.092541353              83.51 Joules power/energy-pkg/                                                     
    73.093577626              86.76 Joules power/energy-pkg/                                                     
    74.094549378              96.29 Joules power/energy-pkg/                                                     
    75.096567822              89.88 Joules power/energy-pkg/                                                     
    76.097596216              91.25 Joules power/energy-pkg/                                                     
    77.098588054              93.09 Joules power/energy-pkg/                                                     
    78.099575654              91.05 Joules power/energy-pkg/                                                     
#           time             counts   unit events
    79.100575636              90.12 Joules power/energy-pkg/                                                     
    80.101575809              84.15 Joules power/energy-pkg/                                                     
    81.102574723              90.19 Joules power/energy-pkg/                                                     
    82.107575520              90.56 Joules power/energy-pkg/                                                     
    83.108573123              90.35 Joules power/energy-pkg/                                                     
    84.109570081              90.16 Joules power/energy-pkg/                                                     
    85.110573548              89.11 Joules power/energy-pkg/                                                     
    86.111575618              89.51 Joules power/energy-pkg/                                                     
    87.112585779              93.58 Joules power/energy-pkg/                                                     
    88.113577561              90.76 Joules power/energy-pkg/                                                     
    89.114574898              92.31 Joules power/energy-pkg/                                                     
    90.115804699              81.70 Joules power/energy-pkg/                                                     
    91.116587466              80.16 Joules power/energy-pkg/                                                     
    92.120587826              84.31 Joules power/energy-pkg/                                                     
    93.121552672              90.53 Joules power/energy-pkg/                                                     
    94.122580997              89.91 Joules power/energy-pkg/                                                     
    95.123856662              86.42 Joules power/energy-pkg/                                                     
    96.125141259              88.62 Joules power/energy-pkg/                                                     
    97.126433715              91.02 Joules power/energy-pkg/                                                     
    98.127724933              92.61 Joules power/energy-pkg/                                                     
    99.128983934              93.50 Joules power/energy-pkg/                                                     
   100.130256922              87.28 Joules power/energy-pkg/                                                     
   101.130583085              94.79 Joules power/energy-pkg/                                                     
   102.132591242             100.15 Joules power/energy-pkg/                                                     
   103.137601069              96.04 Joules power/energy-pkg/                                                     
   104.141694607              91.44 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   105.143011954              89.90 Joules power/energy-pkg/                                                     
   106.144349500              93.41 Joules power/energy-pkg/                                                     
   107.145705343              94.17 Joules power/energy-pkg/                                                     
   108.146950165              93.98 Joules power/energy-pkg/                                                     
   109.147548405              94.81 Joules power/energy-pkg/                                                     
   110.150086374              92.60 Joules power/energy-pkg/                                                     
   111.151361584              98.16 Joules power/energy-pkg/                                                     
   112.152676401              98.06 Joules power/energy-pkg/                                                     
   113.156780091              96.91 Joules power/energy-pkg/                                                     
   114.158104617              97.50 Joules power/energy-pkg/                                                     
   115.159441936              96.63 Joules power/energy-pkg/                                                     
   116.160796694              95.70 Joules power/energy-pkg/                                                     
   117.162108588              98.60 Joules power/energy-pkg/                                                     
   118.163428487              98.31 Joules power/energy-pkg/                                                     
   119.164741635              98.98 Joules power/energy-pkg/                                                     
   120.166014850              96.94 Joules power/energy-pkg/                                                     
   121.166724891              96.09 Joules power/energy-pkg/                                                     
   122.168058970              95.66 Joules power/energy-pkg/                                                     
   123.168549422              96.65 Joules power/energy-pkg/                                                     
   124.169866741              96.22 Joules power/energy-pkg/                                                     
   125.171177989              98.17 Joules power/energy-pkg/                                                     
   126.172531562              98.45 Joules power/energy-pkg/                                                     
   127.173830311              99.35 Joules power/energy-pkg/                                                     
   128.175124149              96.43 Joules power/energy-pkg/                                                     
   129.176448947              95.92 Joules power/energy-pkg/                                                     
   130.179762058              95.04 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   131.181061895              95.47 Joules power/energy-pkg/                                                     
   132.182357139              95.85 Joules power/energy-pkg/                                                     
   133.183714071              95.78 Joules power/energy-pkg/                                                     
   134.185023416              95.08 Joules power/energy-pkg/                                                     
   135.186364861              95.57 Joules power/energy-pkg/                                                     
   136.187707550              97.82 Joules power/energy-pkg/                                                     
   137.188965791              98.01 Joules power/energy-pkg/                                                     
   138.190289884              97.67 Joules power/energy-pkg/                                                     
   139.191586596              97.68 Joules power/energy-pkg/                                                     
   140.193591537              96.66 Joules power/energy-pkg/                                                     
   141.197605066              98.55 Joules power/energy-pkg/                                                     
   142.198604345              94.89 Joules power/energy-pkg/                                                     
   143.200584186              96.24 Joules power/energy-pkg/                                                     
   144.205659024             100.79 Joules power/energy-pkg/                                                     
   145.209614395             102.41 Joules power/energy-pkg/                                                     
   146.212605114             102.16 Joules power/energy-pkg/                                                     
   147.218600695             101.61 Joules power/energy-pkg/                                                     
   148.220598418             101.88 Joules power/energy-pkg/                                                     
   149.221600427             100.42 Joules power/energy-pkg/                                                     
   150.222596858              99.59 Joules power/energy-pkg/                                                     
   151.223566226             100.58 Joules power/energy-pkg/                                                     
   152.224608805             100.17 Joules power/energy-pkg/                                                     
   153.225573141             100.17 Joules power/energy-pkg/                                                     
   154.226608816              97.76 Joules power/energy-pkg/                                                     
   155.227606845              93.22 Joules power/energy-pkg/                                                     
   156.228606200              93.32 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   157.229606559              93.36 Joules power/energy-pkg/                                                     
   158.230599593              95.46 Joules power/energy-pkg/                                                     
   159.231606597              96.49 Joules power/energy-pkg/                                                     
   160.232601319              96.05 Joules power/energy-pkg/                                                     
   161.236578892              97.64 Joules power/energy-pkg/                                                     
   162.237600308              96.56 Joules power/energy-pkg/                                                     
   163.238605072              96.43 Joules power/energy-pkg/                                                     
   164.239591966              96.86 Joules power/energy-pkg/                                                     
   165.240590453             100.30 Joules power/energy-pkg/                                                     
   166.241589253             100.54 Joules power/energy-pkg/                                                     
   167.242597830             100.04 Joules power/energy-pkg/                                                     
   168.243592866             100.21 Joules power/energy-pkg/                                                     
   169.244595996              99.28 Joules power/energy-pkg/                                                     
   170.245589594              98.37 Joules power/energy-pkg/                                                     
   171.246592423             100.09 Joules power/energy-pkg/                                                     
   172.247597627              99.32 Joules power/energy-pkg/                                                     
   173.248592398              96.75 Joules power/energy-pkg/                                                     
   174.249957026              99.41 Joules power/energy-pkg/                                                     
   175.250592095             101.09 Joules power/energy-pkg/                                                     
   176.251589396              99.10 Joules power/energy-pkg/                                                     
   177.255663023              96.31 Joules power/energy-pkg/                                                     
   178.256581336              95.01 Joules power/energy-pkg/                                                     
   179.260554175             101.65 Joules power/energy-pkg/                                                     
   180.261549974              99.20 Joules power/energy-pkg/                                                     
   181.262576911              97.44 Joules power/energy-pkg/                                                     
   182.263552299              97.05 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   183.264547487              97.73 Joules power/energy-pkg/                                                     
   184.265579307              96.50 Joules power/energy-pkg/                                                     
   185.266578433              95.21 Joules power/energy-pkg/                                                     
   186.267575183              96.52 Joules power/energy-pkg/                                                     
   187.268564483              95.11 Joules power/energy-pkg/                                                     
   188.269596661              95.89 Joules power/energy-pkg/                                                     
   189.270578063              96.24 Joules power/energy-pkg/                                                     
   190.271573964              95.73 Joules power/energy-pkg/                                                     
   191.272580304              96.86 Joules power/energy-pkg/                                                     
   192.273577974             100.82 Joules power/energy-pkg/                                                     
   193.274552468             100.88 Joules power/energy-pkg/                                                     
   194.275579961             100.61 Joules power/energy-pkg/                                                     
   195.276579554              98.92 Joules power/energy-pkg/                                                     
   196.277582998              99.31 Joules power/energy-pkg/                                                     
   197.278579188              99.19 Joules power/energy-pkg/                                                     
   198.279576996             100.00 Joules power/energy-pkg/                                                     
   199.280578190              98.35 Joules power/energy-pkg/                                                     
   200.281578665              98.41 Joules power/energy-pkg/                                                     
   201.282594958             100.17 Joules power/energy-pkg/                                                     
   202.283598752              97.00 Joules power/energy-pkg/                                                     
   203.284593477              97.68 Joules power/energy-pkg/                                                     
   204.286592338              99.42 Joules power/energy-pkg/                                                     
   205.433530932             113.12 Joules power/energy-pkg/                                                     
   206.434587923              96.62 Joules power/energy-pkg/                                                     
   207.435540338              96.70 Joules power/energy-pkg/                                                     
   208.436595767              96.76 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   209.437573582              97.29 Joules power/energy-pkg/                                                     
   210.493065822             102.69 Joules power/energy-pkg/                                                     
   211.493570047              96.84 Joules power/energy-pkg/                                                     
   212.494573815              97.07 Joules power/energy-pkg/                                                     
   213.495601619              96.90 Joules power/energy-pkg/                                                     
   214.496596949              94.21 Joules power/energy-pkg/                                                     
   215.500593843              94.20 Joules power/energy-pkg/                                                     
   216.501589496              94.40 Joules power/energy-pkg/                                                     
   217.502596570              94.54 Joules power/energy-pkg/                                                     
   218.503595720              96.41 Joules power/energy-pkg/                                                     
   219.504586743              93.69 Joules power/energy-pkg/                                                     
   220.505597375              97.16 Joules power/energy-pkg/                                                     
   221.506590297              98.58 Joules power/energy-pkg/                                                     
   222.507588541              96.13 Joules power/energy-pkg/                                                     
   223.508591556              94.70 Joules power/energy-pkg/                                                     
   224.509575702              95.80 Joules power/energy-pkg/                                                     
   225.666393000             112.92 Joules power/energy-pkg/                                                     
   226.667607436              99.38 Joules power/energy-pkg/                                                     
   227.668596702              97.84 Joules power/energy-pkg/                                                     
   228.669584524              97.60 Joules power/energy-pkg/                                                     
   229.670551762              92.07 Joules power/energy-pkg/                                                     
   230.671576777              95.54 Joules power/energy-pkg/                                                     
   231.672577788              96.12 Joules power/energy-pkg/                                                     
   232.673593420              97.07 Joules power/energy-pkg/                                                     
   233.674577698              92.89 Joules power/energy-pkg/                                                     
   234.675589805              91.59 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   235.676603394              95.19 Joules power/energy-pkg/                                                     
   236.677608668              92.25 Joules power/energy-pkg/                                                     
   237.678559577              91.54 Joules power/energy-pkg/                                                     
   238.679596971              94.37 Joules power/energy-pkg/                                                     
   239.681558912              96.94 Joules power/energy-pkg/                                                     
   240.683595694              87.49 Joules power/energy-pkg/                                                     
   241.684568440              95.67 Joules power/energy-pkg/                                                     
   242.685601567              94.13 Joules power/energy-pkg/                                                     
   243.687825053              92.66 Joules power/energy-pkg/                                                     
   244.689179074              92.73 Joules power/energy-pkg/                                                     
   245.690545154              78.36 Joules power/energy-pkg/                                                     
   246.691858502              92.01 Joules power/energy-pkg/                                                     
   247.693184474              92.84 Joules power/energy-pkg/                                                     
   248.694539665              90.27 Joules power/energy-pkg/                                                     
   249.695597679              91.58 Joules power/energy-pkg/                                                     
   250.696597651              74.68 Joules power/energy-pkg/                                                     
   251.700565640              87.57 Joules power/energy-pkg/                                                     
   252.701600803              90.02 Joules power/energy-pkg/                                                     
   253.702602023              90.61 Joules power/energy-pkg/                                                     
   254.703606712              87.21 Joules power/energy-pkg/                                                     
   255.704577966              78.92 Joules power/energy-pkg/                                                     
   256.707602996              86.61 Joules power/energy-pkg/                                                     
   257.708548051              88.75 Joules power/energy-pkg/                                                     
   258.709531449              89.58 Joules power/energy-pkg/                                                     
   259.710103440              86.96 Joules power/energy-pkg/                                                     
   260.711410877              74.59 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   261.712726441              84.42 Joules power/energy-pkg/                                                     
   262.714026873              87.31 Joules power/energy-pkg/                                                     
   263.715361199              87.04 Joules power/energy-pkg/                                                     
   264.716671388              92.31 Joules power/energy-pkg/                                                     
   265.717975778              84.95 Joules power/energy-pkg/                                                     
   266.719298184              92.11 Joules power/energy-pkg/                                                     
   267.720675452              88.44 Joules power/energy-pkg/                                                     
   268.721755663              88.79 Joules power/energy-pkg/                                                     
   269.723058916              90.46 Joules power/energy-pkg/                                                     
   270.723596288              84.80 Joules power/energy-pkg/                                                     
   271.726588523              91.75 Joules power/energy-pkg/                                                     
   272.727886088              90.06 Joules power/energy-pkg/                                                     
   273.728593604              92.24 Joules power/energy-pkg/                                                     
   274.732593283              95.31 Joules power/energy-pkg/                                                     
   275.733592451              91.03 Joules power/energy-pkg/                                                     
   276.734604258              95.68 Joules power/energy-pkg/                                                     
   277.735594149              94.15 Joules power/energy-pkg/                                                     
   278.737602033              95.80 Joules power/energy-pkg/                                                     
   279.738924091              94.19 Joules power/energy-pkg/                                                     
   280.739611571              89.19 Joules power/energy-pkg/                                                     
   281.740601414              95.77 Joules power/energy-pkg/                                                     
   282.741595956              93.28 Joules power/energy-pkg/                                                     
   283.743599954              91.25 Joules power/energy-pkg/                                                     
   284.744598035              93.50 Joules power/energy-pkg/                                                     
   285.746591311              90.02 Joules power/energy-pkg/                                                     
   286.747591018              91.00 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   287.748593325              88.23 Joules power/energy-pkg/                                                     
   288.750590318              90.20 Joules power/energy-pkg/                                                     
   289.751559829              92.69 Joules power/energy-pkg/                                                     
   290.752592717              83.19 Joules power/energy-pkg/                                                     
   291.757590975              94.14 Joules power/energy-pkg/                                                     
   292.758585878              97.89 Joules power/energy-pkg/                                                     
   293.759589787              96.29 Joules power/energy-pkg/                                                     
   294.761593406             100.84 Joules power/energy-pkg/                                                     
   295.763591016              91.71 Joules power/energy-pkg/                                                     
   296.764570184              94.83 Joules power/energy-pkg/                                                     
   297.765599060              97.14 Joules power/energy-pkg/                                                     
   298.766589566              95.47 Joules power/energy-pkg/                                                     
   299.767586749              95.38 Joules power/energy-pkg/                                                     
   300.768584654              93.77 Joules power/energy-pkg/                                                     
   301.770593262              99.66 Joules power/energy-pkg/                                                     
   302.773595868              97.80 Joules power/energy-pkg/                                                     
   303.775567451              97.67 Joules power/energy-pkg/                                                     
   304.776571822              95.23 Joules power/energy-pkg/                                                     
   305.777595803              90.58 Joules power/energy-pkg/                                                     
   306.778584221              94.96 Joules power/energy-pkg/                                                     
   307.779883007              94.82 Joules power/energy-pkg/                                                     
   308.784675279              91.42 Joules power/energy-pkg/                                                     
   309.785968343              90.43 Joules power/energy-pkg/                                                     
   310.786561981              90.16 Joules power/energy-pkg/                                                     
   311.788589516              95.85 Joules power/energy-pkg/                                                     
   312.789570399              93.82 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   313.790564700              93.55 Joules power/energy-pkg/                                                     
   314.791577851              93.22 Joules power/energy-pkg/                                                     
   316.018791226             113.32 Joules power/energy-pkg/                                                     
   317.019601064              91.31 Joules power/energy-pkg/                                                     
   318.020602090              89.61 Joules power/energy-pkg/                                                     
   319.023592474              89.52 Joules power/energy-pkg/                                                     
   320.025596937              90.71 Joules power/energy-pkg/                                                     
   321.080467366              97.33 Joules power/energy-pkg/                                                     
   322.081555977              93.32 Joules power/energy-pkg/                                                     
   323.082553416              95.15 Joules power/energy-pkg/                                                     
   324.083584971              90.53 Joules power/energy-pkg/                                                     
   325.084583134              94.76 Joules power/energy-pkg/                                                     
   326.091581333              93.32 Joules power/energy-pkg/                                                     
   327.092582863              95.23 Joules power/energy-pkg/                                                     
   328.093588371              95.67 Joules power/energy-pkg/                                                     
   329.094582250              97.69 Joules power/energy-pkg/                                                     
   330.095580631              98.93 Joules power/energy-pkg/                                                     
   331.096585996              97.68 Joules power/energy-pkg/                                                     
   332.097556678              96.45 Joules power/energy-pkg/                                                     
   333.098554220              95.76 Joules power/energy-pkg/                                                     
   334.099590555             101.64 Joules power/energy-pkg/                                                     
   335.100589237              96.12 Joules power/energy-pkg/                                                     
   336.101565612              93.49 Joules power/energy-pkg/                                                     
   337.102589869              92.50 Joules power/energy-pkg/                                                     
   338.103584644              93.82 Joules power/energy-pkg/                                                     
   339.105557356              98.45 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   340.106590940              99.63 Joules power/energy-pkg/                                                     
   341.107573732             105.17 Joules power/energy-pkg/                                                     
   342.108582769              97.47 Joules power/energy-pkg/                                                     
   343.109583447              93.10 Joules power/energy-pkg/                                                     
   344.113567925             100.34 Joules power/energy-pkg/                                                     
   345.114627575             102.02 Joules power/energy-pkg/                                                     
   346.119607599             106.98 Joules power/energy-pkg/                                                     
   347.120604929              96.40 Joules power/energy-pkg/                                                     
   348.124541611              95.45 Joules power/energy-pkg/                                                     
   349.126598908              95.31 Joules power/energy-pkg/                                                     
   350.131599663              95.90 Joules power/energy-pkg/                                                     
   351.132595944              97.78 Joules power/energy-pkg/                                                     
   352.135599341              97.64 Joules power/energy-pkg/                                                     
   353.140598558              97.73 Joules power/energy-pkg/                                                     
   354.141566574              99.82 Joules power/energy-pkg/                                                     
   355.147595899              99.98 Joules power/energy-pkg/                                                     
   356.148598006              98.00 Joules power/energy-pkg/                                                     
   357.152600376              97.47 Joules power/energy-pkg/                                                     
   358.155605489              98.98 Joules power/energy-pkg/                                                     
   359.161593872              96.11 Joules power/energy-pkg/                                                     
   360.164601384              93.73 Joules power/energy-pkg/                                                     
   361.167601473              94.66 Joules power/energy-pkg/                                                     
   362.173593828              95.31 Joules power/energy-pkg/                                                     
   363.174601136              98.50 Joules power/energy-pkg/                                                     
   364.177575105              95.94 Joules power/energy-pkg/                                                     
   365.180584683              94.79 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   366.183587515              96.63 Joules power/energy-pkg/                                                     
   367.187582082              98.26 Joules power/energy-pkg/                                                     
   368.189581357              98.87 Joules power/energy-pkg/                                                     
   369.190581001              98.80 Joules power/energy-pkg/                                                     
   370.193583172              94.40 Joules power/energy-pkg/                                                     
   371.195579863              97.06 Joules power/energy-pkg/                                                     
   372.197581872              99.14 Joules power/energy-pkg/                                                     
   373.199552390              97.18 Joules power/energy-pkg/                                                     
   374.201546549              97.42 Joules power/energy-pkg/                                                     
   375.203559781              96.68 Joules power/energy-pkg/                                                     
   376.205581173              96.43 Joules power/energy-pkg/                                                     
   377.207587840              95.73 Joules power/energy-pkg/                                                     
   378.208583938              95.51 Joules power/energy-pkg/                                                     
   379.211586648              95.63 Joules power/energy-pkg/                                                     
   380.213591813              94.64 Joules power/energy-pkg/                                                     
   381.218582863              91.64 Joules power/energy-pkg/                                                     
   382.219584024              93.56 Joules power/energy-pkg/                                                     
   383.220577514              93.86 Joules power/energy-pkg/                                                     
   384.224580492              97.53 Joules power/energy-pkg/                                                     
   385.225580840             100.45 Joules power/energy-pkg/                                                     
   386.226580225              94.84 Joules power/energy-pkg/                                                     
   387.228580016              96.23 Joules power/energy-pkg/                                                     
   388.229584485              96.02 Joules power/energy-pkg/                                                     
   389.230564940              96.48 Joules power/energy-pkg/                                                     
   390.231581377              98.55 Joules power/energy-pkg/                                                     
   391.232558344              96.09 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   392.233557820             102.38 Joules power/energy-pkg/                                                     
   393.234582331             101.45 Joules power/energy-pkg/                                                     
   394.236584048             103.22 Joules power/energy-pkg/                                                     
   395.237575440             102.45 Joules power/energy-pkg/                                                     
   396.238570776             100.97 Joules power/energy-pkg/                                                     
   397.239563960             102.42 Joules power/energy-pkg/                                                     
   398.240854442             104.44 Joules power/energy-pkg/                                                     
   399.242196504              99.13 Joules power/energy-pkg/                                                     
   400.243537194              99.45 Joules power/energy-pkg/                                                     
   401.244844065              95.06 Joules power/energy-pkg/                                                     
   402.246155282              97.73 Joules power/energy-pkg/                                                     
   403.247464647              97.22 Joules power/energy-pkg/                                                     
   404.248777891              96.56 Joules power/energy-pkg/                                                     
   405.250087853              96.66 Joules power/energy-pkg/                                                     
   406.251401569              93.70 Joules power/energy-pkg/                                                     
   407.252123806              97.01 Joules power/energy-pkg/                                                     
   408.252558466              98.65 Joules power/energy-pkg/                                                     
   409.253849347              98.56 Joules power/energy-pkg/                                                     
   410.255153940             100.51 Joules power/energy-pkg/                                                     
   411.256456334              99.41 Joules power/energy-pkg/                                                     
   412.257539892             100.96 Joules power/energy-pkg/                                                     
   413.258584459              99.40 Joules power/energy-pkg/                                                     
   414.262557043              99.87 Joules power/energy-pkg/                                                     
   415.265799296             101.15 Joules power/energy-pkg/                                                     
   416.267090425              96.93 Joules power/energy-pkg/                                                     
   417.268369611              97.29 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   418.269662881              96.61 Joules power/energy-pkg/                                                     
   419.270924207              96.72 Joules power/energy-pkg/                                                     
   420.271590855              96.28 Joules power/energy-pkg/                                                     
   421.273562671              94.02 Joules power/energy-pkg/                                                     
   422.274589055              96.44 Joules power/energy-pkg/                                                     
   423.275583817              93.86 Joules power/energy-pkg/                                                     
   424.278592354              94.76 Joules power/energy-pkg/                                                     
   425.279866744              94.50 Joules power/energy-pkg/                                                     
   426.280544275              92.73 Joules power/energy-pkg/                                                     
   427.281572249              96.53 Joules power/energy-pkg/                                                     
   428.283596681             100.40 Joules power/energy-pkg/                                                     
   429.284600186             100.01 Joules power/energy-pkg/                                                     
   430.285598291             101.20 Joules power/energy-pkg/                                                     
   431.286598930              97.76 Joules power/energy-pkg/                                                     
   432.287596246              98.50 Joules power/energy-pkg/                                                     
   433.288586040              99.22 Joules power/energy-pkg/                                                     
   434.289571858              99.96 Joules power/energy-pkg/                                                     
   435.290600177              99.70 Joules power/energy-pkg/                                                     
   436.291595830              92.42 Joules power/energy-pkg/                                                     
   437.292561819              91.54 Joules power/energy-pkg/                                                     
   438.293597429              94.62 Joules power/energy-pkg/                                                     
   439.298593836              95.99 Joules power/energy-pkg/                                                     
   440.299597783              95.59 Joules power/energy-pkg/                                                     
   441.300590374              91.81 Joules power/energy-pkg/                                                     
   442.301598916              97.21 Joules power/energy-pkg/                                                     
   443.302591398              96.51 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   444.303606151              97.90 Joules power/energy-pkg/                                                     
   445.304598801             101.14 Joules power/energy-pkg/                                                     
   446.305595343              93.07 Joules power/energy-pkg/                                                     
   447.306578925              96.27 Joules power/energy-pkg/                                                     
   448.307595563              94.58 Joules power/energy-pkg/                                                     
   449.310595573              94.38 Joules power/energy-pkg/                                                     
   450.311597409              94.14 Joules power/energy-pkg/                                                     
   451.312598818              92.17 Joules power/energy-pkg/                                                     
   452.313596799              89.45 Joules power/energy-pkg/                                                     
   453.314596660              89.82 Joules power/energy-pkg/                                                     
   454.316596839              91.76 Joules power/energy-pkg/                                                     
   455.317585818              93.82 Joules power/energy-pkg/                                                     
   456.318593711              92.32 Joules power/energy-pkg/                                                     
   457.319590227              96.72 Joules power/energy-pkg/                                                     
   458.322600291              99.97 Joules power/energy-pkg/                                                     
   459.324795896              94.44 Joules power/energy-pkg/                                                     
   460.326104033              92.36 Joules power/energy-pkg/                                                     
   461.326596580              92.65 Joules power/energy-pkg/                                                     
   462.328599994             100.06 Joules power/energy-pkg/                                                     
   463.331598306              95.92 Joules power/energy-pkg/                                                     
   464.332594849              91.14 Joules power/energy-pkg/                                                     
   465.333930134             100.45 Joules power/energy-pkg/                                                     
   466.335252548              91.24 Joules power/energy-pkg/                                                     
   467.336664454              96.13 Joules power/energy-pkg/                                                     
   468.337989706              95.41 Joules power/energy-pkg/                                                     
   469.339319645              93.88 Joules power/energy-pkg/                                                     
#           time             counts   unit events
   470.340611309              97.34 Joules power/energy-pkg/                                                     
   471.342607244              94.83 Joules power/energy-pkg/                                                     
   472.343576815              96.38 Joules power/energy-pkg/                                                     
   473.346798857              95.82 Joules power/energy-pkg/                                                     
   474.348127448              99.39 Joules power/energy-pkg/                                                     
   475.349459639              97.13 Joules power/energy-pkg/                                                     
   476.350759723              88.19 Joules power/energy-pkg/                                                     
   477.352075415              91.71 Joules power/energy-pkg/                                                     
   478.353378776              94.83 Joules power/energy-pkg/                                                     
   479.354590218              97.77 Joules power/energy-pkg/                                                     
   480.358570668             101.38 Joules power/energy-pkg/                                                     
   481.359585598             100.62 Joules power/energy-pkg/                                                     
   482.360588632             101.52 Joules power/energy-pkg/                                                     
   483.361557440             103.65 Joules power/energy-pkg/                                                     
   484.362581275             105.47 Joules power/energy-pkg/                                                     
   485.363585229             104.34 Joules power/energy-pkg/                                                     
   486.364579969             100.81 Joules power/energy-pkg/                                                     
   487.365579008             103.90 Joules power/energy-pkg/                                                     
   488.366543602             104.63 Joules power/energy-pkg/                                                     
   489.367551273             104.87 Joules power/energy-pkg/                                                     
   490.368583149             104.97 Joules power/energy-pkg/                                                     
   491.369578060             100.80 Joules power/energy-pkg/                                                     
